,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
19210,3 975 000 kr,+25 000 kr (+1 %),Villa,Äganderätt,7 rum,128 m²,19 m²,,1 004 m²,1966,73 123 kr/år,,,"Villa - Fågelsången, Norrtälje kommun - Såld 15 september 2022",Stockholm,4 000 000 kr,villa,"Fågelsången, Norrtälje kommun", 15 september 2022,61.6280788429882
19211,7 495 000 kr,+115 000 kr (+2 %),Villa,Äganderätt,5 rum,160 m²,,,1 649 m²,1998,50 500 kr/år,,,"Villa - Trollbäcken / Skälsätra, Tyresö kommun - Såld 14 september 2022",Stockholm,7 610 000 kr,villa,"Trollbäcken / Skälsätra, Tyresö kommun", 14 september 2022,14.072800051075086
19212,8 495 000 kr,+605 000 kr (+7 %),Villa,Äganderätt,7 rum,210 m²,,,1 086 m²,1980,61 746 kr/år,,,"Villa - Fullersta, Huddinge kommun - Såld 14 september 2022",Stockholm,9 100 000 kr,villa,"Fullersta, Huddinge kommun", 14 september 2022,11.283850799919177
19213,3 990 000 kr,+780 000 kr (+20 %),Villa,Äganderätt,4 rum,54 m²,5 m²,,2 483 m²,1971,33 628 kr/år,Ja,,"Villa - Farsta, Huddinge kommun - Såld 14 september 2022",Stockholm,4 770 000 kr,villa,"Farsta, Huddinge kommun", 14 september 2022,9.436778783854491
19214,5 495 000 kr,+1 380 000 kr (+25 %),Villa,Äganderätt,7 rum,120 m²,68 m²,,1 790 m²,1951,47 400 kr/år,,,"Villa - Tullinge, Botkyrka kommun - Såld 14 september 2022",Stockholm,6 875 000 kr,villa,"Tullinge, Botkyrka kommun", 14 september 2022,16.22987130823462
19215,6 995 000 kr,+615 000 kr (+9 %),Villa,Äganderätt,6 rum,155 m²,46 m²,,1 048 m²,1970,21 500 kr/år,,,"Villa - Berghem, Järfälla kommun - Såld 14 september 2022",Stockholm,7 610 000 kr,villa,"Berghem, Järfälla kommun", 14 september 2022,18.557831738603028
19216,4 895 000 kr,+80 000 kr (+2 %),Villa,Äganderätt,6 rum,100 m²,96 m²,,824 m²,1972,51 289 kr/år,,,"Villa - Krigslida, Haninge kommun - Såld 14 september 2022",Stockholm,4 975 000 kr,villa,"Krigslida, Haninge kommun", 14 september 2022,23.372893784747827
19217,3 495 000 kr,+230 000 kr (+7 %),Vinterbonat fritidshus,Äganderätt,4 rum,75 m²,,,3 738 m²,1965,44 296 kr/år,Ja,,"Vinterbonat fritidshus - Djurö, Värmdö kommun - Såld 13 september 2022",Stockholm,3 725 000 kr,villa,"Djurö, Värmdö kommun", 13 september 2022,36.33144039703912
19218,21 000 000 kr,+780 000 kr (+4 %),Villa,Äganderätt,10 rum,345 m²,25 m²,,1 255 m²,1963,59 700 kr/år,,,"Villa - Nora, Danderyd, Danderyds kommun - Såld 13 september 2022",Stockholm,21 780 000 kr,villa,"Nora, Danderyd, Danderyds kommun", 13 september 2022,10.22441520362747
19219,13 500 000 kr,+1 000 000 kr (+7 %),Villa,Äganderätt,7 rum,110 m²,,,1 741 m²,1920,51 561 kr/år,,,"Villa - Fruvik Haghulta, Värmdö kommun - Såld 13 september 2022",Stockholm,14 500 000 kr,villa,"Fruvik Haghulta, Värmdö kommun", 13 september 2022,23.065582081073057
19220,5 200 000 kr,+50 000 kr (+1 %),Villa,Bostadsrätt,6 rum,123 m²,3 m²,,,2016,20 420 kr/år,Ja,,"Villa - Kallhäll/Stäket, Järfälla kommun - Såld 13 september 2022",Stockholm,5 250 000 kr,villa,"Kallhäll/Stäket, Järfälla kommun", 13 september 2022,21.214798495516884
19221,5 350 000 kr,+150 000 kr (+3 %),Villa,Äganderätt,5 rum,137 m²,,,279 m²,1973,44 400 kr/år,,,"Villa - Viby, Sollentuna kommun - Såld 13 september 2022",Stockholm,5 500 000 kr,villa,"Viby, Sollentuna kommun", 13 september 2022,17.84150434742966
19222,6 495 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,5 rum,107 m²,42 m²,Ja,1 172 m²,1950,35 600 kr/år,Ja,,"Villa - Stuvsta, Huddinge kommun - Såld 12 september 2022",Stockholm,6 550 000 kr,villa,"Stuvsta, Huddinge kommun", 12 september 2022,8.963660562002094
19223,8 875 000 kr,+250 000 kr (+3 %),Villa,Äganderätt,6 rum,182 m²,25 m²,,1 115 m²,2000,53 233 kr/år,Ja,,"Villa - Stäket, Järfälla kommun - Såld 12 september 2022",Stockholm,9 125 000 kr,villa,"Stäket, Järfälla kommun", 12 september 2022,22.698994874536552
19224,7 950 000 kr,+50 000 kr (+1 %),Villa,Äganderätt,8 rum,165 m²,56 m²,,726 m²,1979,34 425 kr/år,,,"Villa - Spånga Nälsta, Stockholms kommun - Såld 12 september 2022",Stockholm,8 000 000 kr,villa,"Spånga Nälsta, Stockholms kommun", 12 september 2022,11.843198201722707
19225,7 995 000 kr,+505 000 kr (+6 %),Villa,Äganderätt,7 rum,178 m²,,,736 m²,1974,45 793 kr/år,Ja,,"Villa - Norrviken, Sollentuna kommun - Såld 12 september 2022",Stockholm,8 500 000 kr,villa,"Norrviken, Sollentuna kommun", 12 september 2022,17.018250682402243
19226,4 950 000 kr,+250 000 kr (+5 %),Villa,Äganderätt,5 rum,165 m²,75 m²,,2 465 m²,2014,24 330 kr/år,,,"Villa - Järna, Södertälje kommun - Såld 12 september 2022",Stockholm,5 200 000 kr,villa,"Järna, Södertälje kommun", 12 september 2022,38.90692245768028
19227,5 195 000 kr,+85 000 kr (+2 %),Villa,Äganderätt,5 rum,138 m²,,Ja,410 m²,1974,34 000 kr/år,Ja,,"Villa - Brunna - Kungsängen, Upplands-Bro kommun - Såld 12 september 2022",Stockholm,5 280 000 kr,villa,"Kungsängen, Upplands-Bro kommun", 12 september 2022,24.963979701855084
19228,7 495 000 kr,+970 000 kr (+13 %),Villa,Äganderätt,7 rum,180 m²,35 m²,,820 m²,1965,39 010 kr/år,,,"Villa - Stuvsta, Huddinge kommun - Såld 12 september 2022",Stockholm,8 465 000 kr,villa,"Stuvsta, Huddinge kommun", 12 september 2022,8.963660562002094
19229,5 300 000 kr,+300 000 kr (+6 %),Villa,Äganderätt,8 rum,134 m²,134 m²,,981 m²,1965,37 793 kr/år,,,"Villa - Rosersberg, Sigtuna kommun - Såld 12 september 2022",Stockholm,5 600 000 kr,villa,"Rosersberg, Sigtuna kommun", 12 september 2022,30.411957537956003
19230,2 800 000 kr,+210 000 kr (+8 %),Villa,Äganderätt,6 rum,98 m²,98 m²,,977 m²,1967,35 900 kr/år,,,"Villa - Rimbo, Norrtälje kommun - Såld 12 september 2022",Stockholm,3 010 000 kr,villa,"Rimbo, Norrtälje kommun", 12 september 2022,49.587489574911814
19231,4 695 000 kr,+380 000 kr (+8 %),Villa,Äganderätt,4 rum,78 m²,,,651 m²,1930,54 264 kr/år,,,"Villa - Årsta Havsbad, Haninge kommun - Såld 12 september 2022",Stockholm,5 075 000 kr,villa,"Årsta Havsbad, Haninge kommun", 12 september 2022,27.158361361865108
19232,5 750 000 kr,+560 000 kr (+10 %),Villa,Äganderätt,3 rum,70 m²,60 m²,,870 m²,1944,45 766 kr/år,,,"Villa - Älvsjö - Långsjö, Stockholms kommun - Såld 11 september 2022",Stockholm,6 310 000 kr,villa,"Långsjö, Stockholms kommun", 11 september 2022,8.293577764068557
19233,12 500 000 kr,+650 000 kr (+5 %),Villa,Äganderätt,6 rum,189 m²,,,742 m²,2006,63 047 kr/år,,,"Villa - Viggbyholm Sjösidan, Täby kommun - Såld 11 september 2022",Stockholm,13 150 000 kr,villa,"Viggbyholm Sjösidan, Täby kommun", 11 september 2022,not found
19234,6 495 000 kr,+360 000 kr (+6 %),Villa,Äganderätt,6 rum,184 m²,,,700 m²,1975,49 600 kr/år,,,"Villa - Kälvesta, Stockholms kommun - Såld 10 september 2022",Stockholm,6 855 000 kr,villa,"Kälvesta, Stockholms kommun", 10 september 2022,13.954418234395128
19235,5 990 000 kr,+410 000 kr (+7 %),Villa,Äganderätt,4 rum,80 m²,53 m²,,"1 753,8 m²",1936,39 220 kr/år,,,"Villa - Solgård, Huddinge kommun - Såld 09 september 2022",Stockholm,6 400 000 kr,villa,"Solgård, Huddinge kommun", 09 september 2022,11.912436874700854
19236,5 695 000 kr,+235 000 kr (+4 %),Villa,Äganderätt,,52 m²,48 m²,,3 665 m²,1956,39 000 kr/år,,,"Villa - Tyresö, Tyresö kommun - Såld 09 september 2022",Stockholm,5 930 000 kr,villa,"Tyresö, Tyresö kommun", 09 september 2022,16.532718300506904
19237,11 500 000 kr,+1 150 000 kr (+10 %),Villa,Äganderätt,7 rum,117 m²,55 m²,,711 m²,1939,42 900 kr/år,,,"Villa - Enskede - Stureby, Stockholms kommun - Såld 09 september 2022",Stockholm,12 650 000 kr,villa,"Stureby, Stockholms kommun", 09 september 2022,5.689638972996385
19238,6 995 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,5 rum,125 m²,26 m²,,1 031 m²,1943,46 831 kr/år,,,"Villa - Trollbäcken, Tyresö kommun - Såld 09 september 2022",Stockholm,7 200 000 kr,villa,"Trollbäcken, Tyresö kommun", 09 september 2022,13.639419101788388
19239,8 995 000 kr,+105 000 kr (+1 %),Villa,Äganderätt,6 rum,140 m²,160 m²,,1 652 m²,1947,47 960 kr/år,,,"Villa - Gudö, Haninge kommun - Såld 09 september 2022",Stockholm,9 100 000 kr,villa,"Gudö, Haninge kommun", 09 september 2022,15.464943520009022
19240,5 350 000 kr,+150 000 kr (+3 %),Villa,Äganderätt,4 rum,90 m²,19 m²,,973 m²,1958,45 132 kr/år,,,"Villa - Svinninge, Österåkers kommun - Såld 09 september 2022",Stockholm,5 500 000 kr,villa,"Svinninge, Österåkers kommun", 09 september 2022,18.3757313578269
19241,9 500 000 kr,+1 950 000 kr (+21 %),Villa,Äganderätt,6 rum,154 m²,74 m²,,898 m²,1930,30 113 kr/år,,,"Villa - Duvbo, Sundbybergs kommun - Såld 09 september 2022",Stockholm,11 450 000 kr,villa,"Duvbo, Sundbybergs kommun", 09 september 2022,7.673443476210397
19242,4 995 000 kr,+225 000 kr (+5 %),Villa,Äganderätt,3 rum,80 m²,,,1 193 m²,1945,50 100 kr/år,,,"Villa - Torsby, Värmdö kommun - Såld 09 september 2022",Stockholm,5 220 000 kr,villa,"Torsby, Värmdö kommun", 09 september 2022,23.88132729155254
19243,3 495 000 kr,+255 000 kr (+7 %),Villa,Äganderätt,3 rum,82 m²,,,2 380 m²,1988,81 848 kr/år,,,"Villa - Malsta, Norrtälje kommun - Såld 08 september 2022",Stockholm,3 750 000 kr,villa,"Malsta, Norrtälje kommun", 08 september 2022,59.26769676143827
19244,3 990 000 kr,+1 050 000 kr (+26 %),Villa,Äganderätt,6 rum,86 m²,60 m²,,2 007 m²,1978,34 500 kr/år,,,"Villa - Ingarö Långvik, Värmdö kommun - Såld 08 september 2022",Stockholm,5 040 000 kr,villa,"Ingarö Långvik, Värmdö kommun", 08 september 2022,24.396864566322883
19245,26 000 000 kr,+1 500 000 kr (+6 %),Villa,Äganderätt,11 rum,302 m²,201 m²,,1 343 m²,1968,107 000 kr/år,,,"Villa - Danderyd, Danderyds kommun - Såld 08 september 2022",Stockholm,27 500 000 kr,villa,"Danderyd, Danderyds kommun", 08 september 2022,9.052909355805278
19246,6 975 000 kr,+225 000 kr (+3 %),Villa,Äganderätt,6 rum,143 m²,,Ja,818 m²,1973,27 395 kr/år,Ja,,"Villa - Viksjö, Järfälla kommun - Såld 08 september 2022",Stockholm,7 200 000 kr,villa,"Viksjö, Järfälla kommun", 08 september 2022,18.13054118622004
19247,6 895 000 kr,+635 000 kr (+9 %),Villa,Äganderätt,6 rum,84 m²,84 m²,,490 m²,1954,34 716 kr/år,,,"Villa - Bandhagen, Stockholms kommun - Såld 08 september 2022",Stockholm,7 530 000 kr,villa,"Bandhagen, Stockholms kommun", 08 september 2022,6.227841517853455
19248,8 750 000 kr,+750 000 kr (+9 %),Villa,Äganderätt,"6,5 rum",145 m²,44 m²,,820 m²,1959,41 726 kr/år,,,"Villa - Älvsjö - Örby, Stockholms kommun - Såld 08 september 2022",Stockholm,9 500 000 kr,villa,"Örby, Stockholms kommun", 08 september 2022,6.441590980048202
19249,8 995 000 kr,+2 705 000 kr (+30 %),Villa,Äganderätt,6 rum,"193,1 m²",58 m²,,2 730 m²,1942,56 228 kr/år,,,"Villa - Lännersta, Nacka kommun - Såld 08 september 2022",Stockholm,11 700 000 kr,villa,"Lännersta, Nacka kommun", 08 september 2022,10.938059279948433
19250,9 495 000 kr,+330 000 kr (+3 %),Villa,Äganderätt,6 rum,168 m²,71 m²,,728 m²,1933,49 918 kr/år,,,"Villa - Älta - Strålsjöområdet, Nacka kommun - Såld 08 september 2022",Stockholm,9 825 000 kr,villa,"Strålsjöområdet, Nacka kommun", 08 september 2022,7.893776752994627
19251,3 750 000 kr,+750 000 kr (+20 %),Villa,Äganderätt,3 rum,60 m²,,,2 629 m²,1981,39 211 kr/år,,,"Villa - Ingarö - Långvik, Värmdö kommun - Såld 08 september 2022",Stockholm,4 500 000 kr,villa,"Långvik, Värmdö kommun", 08 september 2022,26.726811051972213
19252,9 750 000 kr,+550 000 kr (+6 %),Villa,Äganderätt,8 rum,200 m²,19 m²,,793 m²,1969,48 426 kr/år,,,"Villa - Herrängen, Stockholms kommun - Såld 08 september 2022",Stockholm,10 300 000 kr,villa,"Herrängen, Stockholms kommun", 08 september 2022,8.365410408635757
19253,5 795 000 kr,+205 000 kr (+4 %),Villa,Äganderätt,10 rum,301 m²,124 m²,,2 911 m²,1963,49 128 kr/år,,,"Villa - Ronna/Bårsta, Södertälje kommun - Såld 07 september 2022",Stockholm,6 000 000 kr,villa,"Ronna/Bårsta, Södertälje kommun", 07 september 2022,30.00182319168455
19254,14 500 000 kr,+130 000 kr (+1 %),Villa,Äganderätt,8 rum,210 m²,40 m²,,945 m²,1911,53 400 kr/år,,,"Villa - Älvsjö - Örby, Stockholms kommun - Såld 07 september 2022",Stockholm,14 630 000 kr,villa,"Örby, Stockholms kommun", 07 september 2022,6.441590980048202
19255,5 200 000 kr,+300 000 kr (+6 %),Villa,Äganderätt,4 rum,117 m²,,,237 m²,1968,55 300 kr/år,,,"Villa - Ekerö Hummelvreten, Ekerö kommun - Såld 07 september 2022",Stockholm,5 500 000 kr,villa,"Ekerö Hummelvreten, Ekerö kommun", 07 september 2022,not found
19256,7 125 000 kr,+300 000 kr (+4 %),Villa,Äganderätt,3 rum,106 m²,44 m²,,2 532 m²,1927,62 800 kr/år,Ja,,"Villa - Tullinge centralt, Botkyrka kommun - Såld 07 september 2022",Stockholm,7 425 000 kr,villa,"Tullinge centralt, Botkyrka kommun", 07 september 2022,not found
19257,7 450 000 kr,+100 000 kr (+1 %),Villa,Äganderätt,4 rum,54 m²,54 m²,,470 m²,1935,38 600 kr/år,,,"Villa - Enskede - Tallkrogen, Stockholms kommun - Såld 07 september 2022",Stockholm,7 550 000 kr,villa,"Tallkrogen, Stockholms kommun", 07 september 2022,6.030318927220662
19258,3 995 000 kr,+105 000 kr (+3 %),Villa,Äganderätt,5 rum,110 m²,,,1 210 m²,1962,68 500 kr/år,,,"Villa - Dyvik, Österåkers kommun - Såld 07 september 2022",Stockholm,4 100 000 kr,villa,"Dyvik, Österåkers kommun", 07 september 2022,33.56526695579729
19259,6 995 000 kr,+505 000 kr (+7 %),Villa,Äganderätt,5 rum,222 m²,51 m²,,3 836 m²,1954,52 000 kr/år,Ja,,"Villa - Täljö, Österåkers kommun - Såld 07 september 2022",Stockholm,7 500 000 kr,villa,"Täljö, Österåkers kommun", 07 september 2022,18.92573888139843
19260,9 900 000 kr,+200 000 kr (+2 %),Villa,Äganderätt,7 rum,187 m²,13 m²,,805 m²,1974,74 000 kr/år,,,"Villa - Ensta, Täby kommun - Såld 07 september 2022",Stockholm,10 100 000 kr,villa,"Ensta, Täby kommun", 07 september 2022,14.26702496446553
19261,6 595 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,5 rum,125 m²,51 m²,,1 162 m²,1975,42 090 kr/år,,,"Villa - Segeltorp, Huddinge kommun - Såld 07 september 2022",Stockholm,6 800 000 kr,villa,"Segeltorp, Huddinge kommun", 07 september 2022,9.085467513929755
19262,11 500 000 kr,+1 050 000 kr (+9 %),Villa,Äganderätt,7 rum,186 m²,99 m²,,894 m²,1938,60 000 kr/år,,,"Villa - Mälarhöjden, Stockholms kommun - Såld 07 september 2022",Stockholm,12 550 000 kr,villa,"Mälarhöjden, Stockholms kommun", 07 september 2022,7.097237509468962
19263,7 500 000 kr,+850 000 kr (+11 %),Villa,Äganderätt,7 rum,"131,5 m²","127,5 m²",,1 046 m²,1967,54 520 kr/år,,,"Villa - Sigtuna - Til, Sigtuna kommun - Såld 07 september 2022",Stockholm,8 350 000 kr,villa,"Til, Sigtuna kommun", 07 september 2022,37.526488435279276
19264,3 995 000 kr,+305 000 kr (+8 %),Villa,Äganderätt,4 rum,68 m²,,,2 463 m²,1966,24 429 kr/år,,,"Villa - Norra Kopparmora, Värmdö kommun - Såld 07 september 2022",Stockholm,4 300 000 kr,villa,"Norra Kopparmora, Värmdö kommun", 07 september 2022,28.46692736121598
19265,2 495 000 kr,+405 000 kr (+16 %),Villa,Äganderätt,3 rum,55 m²,4 m²,,3 263 m²,1967,34 900 kr/år,Ja,,"Villa - Brottby, Vallentuna kommun - Såld 06 september 2022",Stockholm,2 900 000 kr,villa,"Brottby, Vallentuna kommun", 06 september 2022,27.94167821143715
19266,3 350 000 kr,+50 000 kr (+1 %),Villa,Äganderätt,2 rum,80 m²,,,2 820 m²,1976,5 270 kr/år,Ja,,"Villa - Vattubrinken, Södertälje kommun - Såld 06 september 2022",Stockholm,3 400 000 kr,villa,"Vattubrinken, Södertälje kommun", 06 september 2022,29.264817807232035
19267,11 500 000 kr,+800 000 kr (+7 %),Villa,Äganderätt,6 rum,165 m²,14 m²,,1 025 m²,1904,52 858 kr/år,,,"Villa - Lilla Ursvik, Sundbybergs kommun - Såld 06 september 2022",Stockholm,12 300 000 kr,villa,"Lilla Ursvik, Sundbybergs kommun", 06 september 2022,8.925683957612778
19268,7 990 000 kr,+410 000 kr (+5 %),Villa,Äganderätt,6 rum,140 m²,100 m²,,757 m²,1925,51 906 kr/år,,,"Villa - Häggvik, Sollentuna kommun - Såld 06 september 2022",Stockholm,8 400 000 kr,villa,"Häggvik, Sollentuna kommun", 06 september 2022,15.463657191023497
19269,10 500 000 kr,+310 000 kr (+3 %),Villa,Äganderätt,7 rum,188 m²,,,1 264 m²,1908,34 038 kr/år,,,"Villa - Spånga - Solhem, Stockholms kommun - Såld 06 september 2022",Stockholm,10 810 000 kr,villa,"Solhem, Stockholms kommun", 06 september 2022,11.719828976560299
19270,4 950 000 kr,+250 000 kr (+5 %),Villa,Äganderätt,6 rum,125 m²,55 m²,,1 657 m²,1941,39 057 kr/år,,,"Villa - Vårsta, Botkyrka kommun - Såld 05 september 2022",Stockholm,5 200 000 kr,villa,"Vårsta, Botkyrka kommun", 05 september 2022,23.736349574527445
19271,6 495 000 kr,+105 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,4 rum,80 m²,,,3 140 m²,1966,23 974 kr/år,,,"Vinterbonat fritidshus - Bodatorp, Värmdö kommun - Såld 05 september 2022",Stockholm,6 600 000 kr,villa,"Bodatorp, Värmdö kommun", 05 september 2022,35.51223142738201
19272,3 200 000 kr,+325 000 kr (+10 %),Villa,Äganderätt,6 rum,135 m²,,,318 m²,1975,50 400 kr/år,,,"Villa - Solbacka, Norrtälje kommun - Såld 05 september 2022",Stockholm,3 525 000 kr,villa,"Solbacka, Norrtälje kommun", 05 september 2022,62.38231158513691
19273,6 750 000 kr,+350 000 kr (+5 %),Villa,Äganderätt,5 rum,121 m²,,,474 m²,2017,20 245 kr/år,,,"Villa - Runby, Upplands Väsby kommun - Såld 05 september 2022",Stockholm,7 100 000 kr,villa,"Runby, Upplands Väsby kommun", 05 september 2022,24.125014863406708
19274,9 250 000 kr,+100 000 kr (+1 %),Villa,Äganderätt,6 rum,94 m²,48 m²,,668 m²,1933,43 664 kr/år,,,"Villa - Solna - Råstahem, Solna kommun - Såld 05 september 2022",Stockholm,9 350 000 kr,villa,"Råstahem, Solna kommun", 05 september 2022,7.512582228707078
19275,5 500 000 kr,+100 000 kr (+2 %),Villa,Äganderätt,4 rum,157 m²,38 m²,,3 059 m²,1976,43 144 kr/år,,,"Villa - Märsta - Stora Söderby, Sigtuna kommun - Såld 03 september 2022",Stockholm,5 600 000 kr,villa,"Stora Söderby, Sigtuna kommun", 03 september 2022,35.944948423393534
19276,7 750 000 kr,+420 000 kr (+5 %),Villa,Äganderätt,8 rum,150 m²,78 m²,Ja,1 064 m²,1972,46 617 kr/år,Ja,,"Villa - Fågelsången, Sollentuna kommun - Såld 02 september 2022",Stockholm,8 170 000 kr,villa,"Fågelsången, Sollentuna kommun", 02 september 2022,7.168890750949234
19277,7 495 000 kr,+245 000 kr (+3 %),Villa,Äganderätt,6 rum,160 m²,,,1 078 m²,2005,45 900 kr/år,,,"Villa - Sjöängen, Huddinge kommun - Såld 01 september 2022",Stockholm,7 740 000 kr,villa,"Sjöängen, Huddinge kommun", 01 september 2022,11.485673771088898
19278,3 000 000 kr,+600 000 kr (+20 %),Villa,Äganderätt,,78 m²,120 m²,,1 891 m²,1955,34 266 kr/år,,,"Villa - Järna, Södertälje kommun - Såld 01 september 2022",Stockholm,3 600 000 kr,villa,"Järna, Södertälje kommun", 01 september 2022,38.90692245768028
19279,9 850 000 kr,+300 000 kr (+3 %),Villa,Äganderätt,6 rum,157 m²,,,"800,1 m²",1998,,,,"Villa - Sjöberg, Sollentuna kommun - Såld 01 september 2022",Stockholm,10 150 000 kr,villa,"Sjöberg, Sollentuna kommun", 01 september 2022,12.053338152387175
19280,15 000 000 kr,+1 600 000 kr (+11 %),Villa,Äganderätt,6 rum,122 m²,54 m²,,4 970 m²,1929,26 299 kr/år,,,"Villa - Kummelnäs - sjötomt i sydväst, Nacka kommun - Såld 01 september 2022",Stockholm,16 600 000 kr,villa,"sjötomt i sydväst, Nacka kommun", 01 september 2022,not found
19281,4 795 000 kr,+705 000 kr (+15 %),Villa,Äganderätt,4 rum,125 m²,,,2 663 m²,2005,23 920 kr/år,,,"Villa - Kämsta, Nykvarns kommun - Såld 01 september 2022",Stockholm,5 500 000 kr,villa,"Kämsta, Nykvarns kommun", 01 september 2022,34.68709423461383
19282,750 000 kr,+180 000 kr (+24 %),Villa,Äganderätt,3 rum,64 m²,64 m²,,855 m²,1936,32 296 kr/år,,,"Villa - Norrtälje, Norrtälje kommun - Såld 01 september 2022",Stockholm,930 000 kr,villa,"Norrtälje, Norrtälje kommun", 01 september 2022,60.15853822537267
19283,8 495 000 kr,+1 145 000 kr (+13 %),Villa,Äganderätt,5 rum,144 m²,2 m²,,629 m²,1990,67 287 kr/år,,,"Villa - Älta-Kolarängen, Nacka kommun - Såld 01 september 2022",Stockholm,9 640 000 kr,villa,"Älta-Kolarängen, Nacka kommun", 01 september 2022,9.391847760958452
19284,6 900 000 kr,+800 000 kr (+12 %),Villa,Äganderätt,4 rum,96 m²,,,1 368 m²,1910,31 046 kr/år,,,"Villa - Norrviken, Sollentuna kommun - Såld 01 september 2022",Stockholm,7 700 000 kr,villa,"Norrviken, Sollentuna kommun", 01 september 2022,17.018250682402243
19285,3 895 000 kr,+205 000 kr (+5 %),Villa,Äganderätt,5 rum,140 m²,,,360 m²,1976,9 397 kr/år,Ja,,"Villa - Rosendal, Vallentuna kommun - Såld 31 augusti 2022",Stockholm,4 100 000 kr,villa,"Rosendal, Vallentuna kommun", 31 augusti 2022,32.93821882887695
19286,3 800 000 kr,+100 000 kr (+3 %),Villa,Äganderätt,3 rum,72 m²,12 m²,,3 890 m²,1956,41 020 kr/år,Ja,,"Villa - Norrö-Stava, Österåkers kommun - Såld 31 augusti 2022",Stockholm,3 900 000 kr,villa,"Norrö-Stava, Österåkers kommun", 31 augusti 2022,28.352817894852226
19287,7 750 000 kr,+150 000 kr (+2 %),Villa,Äganderätt,5 rum,110 m²,33 m²,,756 m²,1946,22 500 kr/år,Ja,,"Villa - Älvsjö, Stockholms kommun - Såld 31 augusti 2022",Stockholm,7 900 000 kr,villa,"Älvsjö, Stockholms kommun", 31 augusti 2022,6.764661820759349
