typeProperty,typeOfForm,rooms,size_x100,bisize_x100,balkong,tomtarea_x10000,buildArea,uteplats,floor,type,distance_from_city_center,price_evolution_numbers_per_million,asking_price_per_million,cost_per_year_x1000,price_per_m2_x10000,elevator
9,5,2.0,45.0,0.07,1,920.0,1.91,0,0,1,67.2646893394931,-0.095,2.395,32.034,0.05313956068338141,0
