,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
4813,3 595 000 kr,+445 000 kr (+12 %),Lägenhet,Bostadsrätt,2 rum,52 m²,,Nej,,1958,5 297 kr/år,,,"Lägenhet - Gröndal, Stockholms kommun - Såld 20 oktober 2023",Stockholm,4 040 000 kr,bostadsratt,"Gröndal, Stockholms kommun", 20 oktober 2023,3.5889532706168565
4814,5 945 000 kr,+455 000 kr (+8 %),Lägenhet,Bostadsrätt,2 rum,62 m²,,,,1914,4 600 kr/år,,"4 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 20 oktober 2023",Stockholm,6 400 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 20 oktober 2023,2.824587541487726
4815,3 150 000 kr,+350 000 kr (+11 %),Lägenhet,Bostadsrätt,2 rum,"42,5 m²",,,,,6 500 kr/år,,"2, hiss finns","Lägenhet - Södermalm - Tanto, Stockholms kommun - Såld 20 oktober 2023",Stockholm,3 500 000 kr,bostadsratt,"Tanto, Stockholms kommun", 20 oktober 2023,2.1927508425075053
4816,3 695 000 kr,+155 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,43 m²,,Ja,,1938,,,"6 av 6, hiss finns","Lägenhet - Kungsholmen Lilla Essingen, Stockholms kommun - Såld 20 oktober 2023",Stockholm,3 850 000 kr,bostadsratt,"Kungsholmen Lilla Essingen, Stockholms kommun", 20 oktober 2023,3.6885090789472907
4817,2 295 000 kr,+205 000 kr (+9 %),Lägenhet,Bostadsrätt,"1,5 rum",29 m²,,Ja,,1935,4 800 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Bromma - Traneberg, Stockholms kommun - Såld 20 oktober 2023",Stockholm,2 500 000 kr,bostadsratt,"Traneberg, Stockholms kommun", 20 oktober 2023,5.327729336477691
4818,4 595 000 kr,+345 000 kr (+8 %),Lägenhet,Bostadsrätt,4 rum,95 m²,,Ja,,2009,,,"3 av 4, hiss finns","Lägenhet - Brotorp - Järvastaden, Sundbybergs kommun - Såld 20 oktober 2023",Stockholm,4 940 000 kr,bostadsratt,"Järvastaden, Sundbybergs kommun", 20 oktober 2023,7.676123017301106
4819,4 700 000 kr,+100 000 kr (+2 %),Lägenhet,Bostadsrätt,4 rum,86 m²,,Ja,,1959,6 500 kr/år,,"7 av 9, hiss finns","Lägenhet - Näset, Lidingö kommun - Såld 20 oktober 2023",Stockholm,4 800 000 kr,bostadsratt,"Näset, Lidingö kommun", 20 oktober 2023,6.808942120404099
4820,4 850 000 kr,+145 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,62 m²,,Ja,,1979-1980,,,"2 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 20 oktober 2023",Stockholm,4 995 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 20 oktober 2023,2.824587541487726
4821,4 950 000 kr,+600 000 kr (+12 %),Lägenhet,Bostadsrätt,2 rum,78 m²,,Ja,,1993,2 400 kr/år,Ja,"1, hiss finns","Lägenhet - Södermalm, Stockholms kommun - Såld 20 oktober 2023",Stockholm,5 550 000 kr,bostadsratt,"Södermalm, Stockholms kommun", 20 oktober 2023,1.4211754666395584
4822,8 250 000 kr,+250 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,66 m²,,Ja,,1925,,,"5 av 5, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 20 oktober 2023",Stockholm,8 500 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 20 oktober 2023,1.5439067402087117
4823,3 295 000 kr,+350 000 kr (+11 %),Lägenhet,Bostadsrätt,2 rum,"59,5 m²",,Ja,,1957,,,"2, hiss finns","Lägenhet - Danderyd, Danderyds kommun - Såld 20 oktober 2023",Stockholm,3 645 000 kr,bostadsratt,"Danderyd, Danderyds kommun", 20 oktober 2023,9.052909355805278
4824,1 995 000 kr,+105 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,58 m²,,,,,6 060 kr/år,,,"Lägenhet - Centrala Vaxholm, Vaxholms kommun - Såld 20 oktober 2023",Stockholm,2 100 000 kr,bostadsratt,"Centrala Vaxholm, Vaxholms kommun", 20 oktober 2023,17.21465698977472
4825,2 495 000 kr,+340 000 kr (+14 %),Lägenhet,Bostadsrätt,1 rum,26 m²,,Nej,,2018,4 320 kr/år,,"4 av 5, hiss finns","Lägenhet - Södermalm, Stockholms kommun - Såld 20 oktober 2023",Stockholm,2 835 000 kr,bostadsratt,"Södermalm, Stockholms kommun", 20 oktober 2023,1.4211754666395584
4826,2 495 000 kr,+180 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,33 m²,,Nej,,1940,,,,"Lägenhet - Midsommarkransen, Stockholms kommun - Såld 20 oktober 2023",Stockholm,2 675 000 kr,bostadsratt,"Midsommarkransen, Stockholms kommun", 20 oktober 2023,4.918445209186294
4827,2 395 000 kr,+20 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,69 m²,,Ja,,1976,3 000 kr/år,,"1 av 1, hiss finns ej","Lägenhet - Rotebro, Sollentuna kommun - Såld 20 oktober 2023",Stockholm,2 415 000 kr,bostadsratt,"Rotebro, Sollentuna kommun", 20 oktober 2023,19.144311234655124
4828,3 495 000 kr,+180 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,"39,1 m²",,,,1927,3 300 kr/år,,"1,5, hiss finns","Lägenhet - Maria, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 675 000 kr,bostadsratt,"Maria, Stockholms kommun", 19 oktober 2023,0.0
4829,4 995 000 kr,+705 000 kr (+14 %),Lägenhet,Bostadsrätt,2 rum,49 m²,,Nej,,1912,16 331 kr/år,,"5,5, hiss finns","Lägenhet - Katarina, Stockholms kommun - Såld 19 oktober 2023",Stockholm,5 700 000 kr,bostadsratt,"Katarina, Stockholms kommun", 19 oktober 2023,0.9836459204127009
4830,1 895 000 kr,+305 000 kr (+16 %),Lägenhet,Bostadsrätt,1 rum,"24,5 m²",,,,1944,7 200 kr/år,,"1 av 3, hiss finns ej","Lägenhet - Globen/gullmarsplan, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 200 000 kr,bostadsratt,"Globen/gullmarsplan, Stockholms kommun", 19 oktober 2023,2.901898764133497
4831,6 295 000 kr,+505 000 kr (+8 %),Lägenhet,Bostadsrätt,2 rum,60 m²,,Ja,,1920,7 200 kr/år,,"3, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 800 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 19 oktober 2023,2.824587541487726
4832,5 995 000 kr,+145 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,85 m²,,Ja,,2019,7 040 kr/år,,"4 av 7, hiss finns","Lägenhet - Liljeholmskajen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 140 000 kr,bostadsratt,"Liljeholmskajen, Stockholms kommun", 19 oktober 2023,2.960772000763651
4833,2 750 000 kr,+120 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,"53,5 m²",,Ja,,1945,,,"2 av 3, hiss finns ej","Lägenhet - Bromma – Traneberg, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 870 000 kr,bostadsratt,"Bromma – Traneberg, Stockholms kommun", 19 oktober 2023,5.022378094399763
4834,6 495 000 kr,+230 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,67 m²,,,,,5 735 kr/år,,"2 av 5, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 725 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 19 oktober 2023,1.5439067402087117
4835,1 595 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,"1,5 rum","39,5 m²",,Ja,,1964,,,"7, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 19 oktober 2023",Stockholm,1 650 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 19 oktober 2023,20.627503869858234
4836,1 395 000 kr,+105 000 kr (+8 %),Lägenhet,Bostadsrätt,3 rum,68 m²,,Ja,,1960,6 240 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Brunnsäng, Södertälje kommun - Såld 19 oktober 2023",Stockholm,1 500 000 kr,bostadsratt,"Brunnsäng, Södertälje kommun", 19 oktober 2023,27.96176365335332
4837,5 495 000 kr,+365 000 kr (+7 %),Lägenhet,Bostadsrätt,3 rum,55 m²,,,,1932,1 200 kr/år,,"1 av 5, hiss finns","Lägenhet - Östermalm / Nedre Gärdet, Stockholms kommun - Såld 19 oktober 2023",Stockholm,5 860 000 kr,bostadsratt,"Östermalm / Nedre Gärdet, Stockholms kommun", 19 oktober 2023,not found
4838,2 495 000 kr,+255 000 kr (+10 %),Lägenhet,Bostadsrätt,3 rum,77 m²,,Ja,,1958,6 016 kr/år,,"6 av 7, hiss finns","Lägenhet - Farsta, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 750 000 kr,bostadsratt,"Farsta, Stockholms kommun", 19 oktober 2023,8.940762407424922
4839,2 195 000 kr,+205 000 kr (+9 %),Lägenhet,Bostadsrätt,2 rum,62 m²,,Ja,,2015,7 200 kr/år,,"4 av 4, hiss finns","Lägenhet - Åkersberga Centralt, Österåkers kommun - Såld 19 oktober 2023",Stockholm,2 400 000 kr,bostadsratt,"Åkersberga Centralt, Österåkers kommun", 19 oktober 2023,not found
4840,5 395 000 kr,+55 000 kr (+1 %),Lägenhet,Bostadsrätt,3 rum,73 m²,,Ja,,1987,9 240 kr/år,,"3 av 6, hiss finns","Lägenhet - Maria, Stockholms kommun - Såld 19 oktober 2023",Stockholm,5 450 000 kr,bostadsratt,"Maria, Stockholms kommun", 19 oktober 2023,0.0
4841,1 975 000 kr,+225 000 kr (+11 %),Lägenhet,Bostadsrätt,"1,5 rum","42,5 m²",,,,1953,3 890 kr/år,,"9 av 10, hiss finns","Lägenhet - Bandhagen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 200 000 kr,bostadsratt,"Bandhagen, Stockholms kommun", 19 oktober 2023,6.227841517853455
4842,1 495 000 kr,+105 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,59 m²,,Ja,,1953,6 060 kr/år,,"1 av 3, hiss finns ej","Lägenhet - Norrtälje stad - Grossgärdet, Norrtälje kommun - Såld 19 oktober 2023",Stockholm,1 600 000 kr,bostadsratt,"Grossgärdet, Norrtälje kommun", 19 oktober 2023,59.370338848180545
4843,8 750 000 kr,+250 000 kr (+3 %),Lägenhet,Bostadsrätt,3 rum,73 m²,,Ja,,1942,12 564 kr/år,,"4 av 6, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,9 000 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 19 oktober 2023,1.5439067402087117
4844,3 450 000 kr,+190 000 kr (+6 %),Lägenhet,Bostadsrätt,3 rum,"69,5 m²",,Ja,,1962,8 500 kr/år,,"9 av 11, hiss finns","Lägenhet - Skärsätra, Lidingö kommun - Såld 19 oktober 2023",Stockholm,3 640 000 kr,bostadsratt,"Skärsätra, Lidingö kommun", 19 oktober 2023,6.054629565664996
4845,3 250 000 kr,+260 000 kr (+8 %),Lägenhet,Bostadsrätt,2 rum,56 m²,,Ja,,1974,7 056 kr/år,,"4, hiss finns","Lägenhet - Huvudsta, Solna kommun - Såld 19 oktober 2023",Stockholm,3 510 000 kr,bostadsratt,"Huvudsta, Solna kommun", 19 oktober 2023,5.508183182864403
4846,8 500 000 kr,+160 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,94 m²,,Ja,,1975,7 200 kr/år,,"5 av 7, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,8 660 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 19 oktober 2023,2.824587541487726
4847,2 295 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,62 m²,,,,1958,4 800 kr/år,,1 av 4,"Lägenhet - Hässelby Strand, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 350 000 kr,bostadsratt,"Hässelby Strand, Stockholms kommun", 19 oktober 2023,14.171579991218268
4848,4 995 000 kr,+30 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,"48,6 m²",,Ja,,1963,9 840 kr/år,,"1 av 6, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,5 025 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 19 oktober 2023,2.824587541487726
4849,3 495 000 kr,+155 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,45 m²,,Ja,,2018,,,"7 av 7, hiss finns","Lägenhet - Lilla Alby, Sundbybergs kommun - Såld 19 oktober 2023",Stockholm,3 650 000 kr,bostadsratt,"Lilla Alby, Sundbybergs kommun", 19 oktober 2023,7.1581576116021
4850,1 995 000 kr,+105 000 kr (+5 %),Lägenhet,Bostadsrätt,1 rum,39 m²,,Ja,,1958,,,"2 av 2, hiss finns ej","Lägenhet - Farsta, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 100 000 kr,bostadsratt,"Farsta, Stockholms kommun", 19 oktober 2023,8.940762407424922
4851,3 950 000 kr,+620 000 kr (+16 %),Lägenhet,Bostadsrätt,2 rum,38 m²,,Ja,,1930,,,"4 av 5, hiss finns","Lägenhet - Södermalm Högalid, Stockholms kommun - Såld 19 oktober 2023",Stockholm,4 570 000 kr,bostadsratt,"Södermalm Högalid, Stockholms kommun", 19 oktober 2023,2.0621467237918316
4852,5 695 000 kr,+635 000 kr (+11 %),Lägenhet,Bostadsrätt,2 rum,60 m²,,Nej,,1925,10 550 kr/år,,"3 av 5, hiss finns","Lägenhet - Södermalm - Högalid, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 330 000 kr,bostadsratt,"Högalid, Stockholms kommun", 19 oktober 2023,2.0621467237918316
4853,2 495 000 kr,+105 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,52 m²,,Ja,,1947,6 700 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Gubbängen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 600 000 kr,bostadsratt,"Gubbängen, Stockholms kommun", 19 oktober 2023,6.879317359512412
4854,1 995 000 kr,+255 000 kr (+13 %),Lägenhet,Bostadsrätt,1 rum,28 m²,,Ja,,1939,,,"2 av 3, hiss finns ej","Lägenhet - Hägerstensåsen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 250 000 kr,bostadsratt,"Hägerstensåsen, Stockholms kommun", 19 oktober 2023,6.278714882502494
4855,1 990 000 kr,+310 000 kr (+16 %),Lägenhet,Bostadsrätt,2 rum,"51,5 m²",,Ja,,,3 600 kr/år,,"5 av 6, hiss finns","Lägenhet - Centrala Nynäshamn, Nynäshamns kommun - Såld 19 oktober 2023",Stockholm,2 300 000 kr,bostadsratt,"Centrala Nynäshamn, Nynäshamns kommun", 19 oktober 2023,47.26463406409111
4856,2 695 000 kr,+75 000 kr (+3 %),Lägenhet,Bostadsrätt,"2,5 rum",62 m²,,Ja,,1969,5 400 kr/år,,,"Lägenhet - Henriksdalsberget, Nacka kommun - Såld 19 oktober 2023",Stockholm,2 770 000 kr,bostadsratt,"Henriksdalsberget, Nacka kommun", 19 oktober 2023,3.0457894919407966
4857,12 500 000 kr,+700 000 kr (+6 %),Lägenhet,Bostadsrätt,4 rum,90 m²,,Nej,,1985,11 388 kr/år,Ja,,"Lägenhet - Södermalm Högalid, Stockholms kommun - Såld 19 oktober 2023",Stockholm,13 200 000 kr,bostadsratt,"Södermalm Högalid, Stockholms kommun", 19 oktober 2023,2.0621467237918316
4858,6 095 000 kr,+155 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,61 m²,,Ja,,1935,,,"7 av 7, hiss finns","Lägenhet - Gärdet - Östermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 250 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 19 oktober 2023,1.5439067402087117
4859,7 395 000 kr,+205 000 kr (+3 %),Lägenhet,Bostadsrätt,4 rum,"97,5 m²",,Ja,,,,,"4 av 8, hiss finns","Lägenhet - Liljeholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,7 600 000 kr,bostadsratt,"Liljeholmen, Stockholms kommun", 19 oktober 2023,3.2241468883936544
4860,6 195 000 kr,+480 000 kr (+8 %),Lägenhet,Bostadsrätt,2 rum,56 m²,,,,1927,16 684 kr/år,,"5 av 6, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 675 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 19 oktober 2023,1.5439067402087117
4861,6 995 000 kr,+605 000 kr (+9 %),Lägenhet,Bostadsrätt,3 rum,80 m²,,Ja,,1971,7 320 kr/år,,"5 av 6, hiss finns","Lägenhet - Södermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,7 600 000 kr,bostadsratt,"Södermalm, Stockholms kommun", 19 oktober 2023,1.4211754666395584
4862,7 450 000 kr,+250 000 kr (+3 %),Lägenhet,Bostadsrätt,3 rum,82 m²,,Nej,,1936,,,"4 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,7 700 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 19 oktober 2023,2.824587541487726
4863,4 950 000 kr,+375 000 kr (+8 %),Lägenhet,Bostadsrätt,4 rum,77 m²,,Ja,,1946,6 600 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Hersby, Lidingö kommun - Såld 19 oktober 2023",Stockholm,5 325 000 kr,bostadsratt,"Hersby, Lidingö kommun", 19 oktober 2023,6.154546684383387
4864,2 995 000 kr,+505 000 kr (+17 %),Lägenhet,Bostadsrätt,2 rum,50 m²,,Ja,,1943,9 480 kr/år,,"2 av 5, hiss finns","Lägenhet - Hägersten, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 500 000 kr,bostadsratt,"Hägersten, Stockholms kommun", 19 oktober 2023,6.371097822014621
4865,2 195 000 kr,+105 000 kr (+5 %),Lägenhet,Bostadsrätt,3 rum,80 m²,,,,1963,,,"1 av 8, hiss finns","Lägenhet - Centrala Tyresö, Tyresö kommun - Såld 19 oktober 2023",Stockholm,2 300 000 kr,bostadsratt,"Centrala Tyresö, Tyresö kommun", 19 oktober 2023,16.532718300506904
4866,2 495 000 kr,+305 000 kr (+12 %),Lägenhet,Bostadsrätt,2 rum,"62,5 m²",,Ja,,1989,5 400 kr/år,,"2 av 3, hiss finns","Lägenhet - Jarlaberg, Nacka kommun - Såld 19 oktober 2023",Stockholm,2 800 000 kr,bostadsratt,"Jarlaberg, Nacka kommun", 19 oktober 2023,5.737633743753939
4867,2 495 000 kr,+400 000 kr (+16 %),Lägenhet,Bostadsrätt,2 rum,39 m²,,Ja,,1945,,,1 av 3,"Lägenhet - Johanneshov, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 895 000 kr,bostadsratt,"Johanneshov, Stockholms kommun", 19 oktober 2023,3.468704752621604
4868,4 950 000 kr,+50 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,41 m²,,,,1930,4 800 kr/år,,"5 av 5, hiss finns","Lägenhet - Södermalm Högalid, Stockholms kommun - Såld 19 oktober 2023",Stockholm,5 000 000 kr,bostadsratt,"Södermalm Högalid, Stockholms kommun", 19 oktober 2023,2.0621467237918316
4869,3 495 000 kr,+275 000 kr (+8 %),Lägenhet,Bostadsrätt,3 rum,84 m²,,Ja,,1969,4 200 kr/år,,,"Lägenhet - Henriksdalsberget, Nacka, Nacka kommun - Såld 19 oktober 2023",Stockholm,3 770 000 kr,bostadsratt,"Henriksdalsberget, Nacka, Nacka kommun", 19 oktober 2023,3.0457894919407966
4870,6 595 000 kr,+105 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,77 m²,,Ja,,2014,7 632 kr/år,,"3 av 6, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 700 000 kr,bostadsratt,"Hammarby Sjöstad, Stockholms kommun", 19 oktober 2023,2.9473305081274574
4871,2 395 000 kr,+50 000 kr (+2 %),Lägenhet,Bostadsrätt,4 rum,81 m²,,,,1970,8 400 kr/år,,,"Lägenhet - Västra Orminge, Nacka kommun - Såld 19 oktober 2023",Stockholm,2 445 000 kr,bostadsratt,"Västra Orminge, Nacka kommun", 19 oktober 2023,10.451103406461616
4872,3 695 000 kr,+30 000 kr (+1 %),Lägenhet,Bostadsrätt,3 rum,81 m²,,Ja,,1970,11 005 kr/år,,"4 av 7, hiss finns","Lägenhet - Henriksdalsberget, Nacka kommun - Såld 19 oktober 2023",Stockholm,3 725 000 kr,bostadsratt,"Henriksdalsberget, Nacka kommun", 19 oktober 2023,3.0457894919407966
4873,2 357 500 kr,+17 500 kr (+1 %),Lägenhet,Bostadsrätt,3 rum,79 m²,,Ja,,1999,,,"2 av 2, hiss finns ej","Lägenhet - Viksjö, Järfälla kommun - Såld 19 oktober 2023",Stockholm,2 375 000 kr,bostadsratt,"Viksjö, Järfälla kommun", 19 oktober 2023,18.13054118622004
4874,1 845 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,3 rum,"87,5 m²",,Ja,,1964,3 000 kr/år,,"8 av 8, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 19 oktober 2023",Stockholm,1 900 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 19 oktober 2023,20.627503869858234
4875,3 675 000 kr,+175 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,53 m²,,Ja,,1939,4 800 kr/år,,"1 av 3, hiss finns ej","Lägenhet - Kungsholmen - Stora Essingen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 850 000 kr,bostadsratt,"Stora Essingen, Stockholms kommun", 19 oktober 2023,4.916243192571073
4876,6 250 000 kr,+150 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,62 m²,,Ja,,1938,,,"4 av 4, hiss finns","Lägenhet - Nedre Gärdet, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 400 000 kr,bostadsratt,"Nedre Gärdet, Stockholms kommun", 19 oktober 2023,2.8015836308250686
4877,2 395 000 kr,+205 000 kr (+9 %),Lägenhet,Bostadsrätt,1 rum,21 m²,,Ja,,1940,900 kr/år,,"1 av 6, hiss finns","Lägenhet - Katarina, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 600 000 kr,bostadsratt,"Katarina, Stockholms kommun", 19 oktober 2023,0.9836459204127009
4878,5 995 000 kr,+555 000 kr (+9 %),Lägenhet,Bostadsrätt,4 rum,111 m²,,,,2018,,Ja,,"Lägenhet - Gröndal, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 550 000 kr,bostadsratt,"Gröndal, Stockholms kommun", 19 oktober 2023,3.5889532706168565
