,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
13610,2 295 000 kr,+155 000 kr (+7 %),Radhus,Bostadsrätt,4 rum,"97,5 m²",,,,1989,21 600 kr/år,Ja,,"Radhus - Bollstanäs, Upplands Väsby kommun - Såld 18 december 2022",Stockholm,2 450 000 kr,RadHus,"Bollstanäs, Upplands Väsby kommun", 18 december 2022,20.726017747155478
13611,1 995 000 kr,+55 000 kr (+3 %),Radhus,Bostadsrätt,5 rum,130 m²,,,,1984,10 200 kr/år,Ja,,"Radhus - Lina Hage, Södertälje kommun - Såld 16 december 2022",Stockholm,2 050 000 kr,RadHus,"Lina Hage, Södertälje kommun", 16 december 2022,30.128878039692335
13612,3 695 000 kr,+330 000 kr (+9 %),Radhus,Äganderätt,5 rum,88 m²,44 m²,Ja,218 m²,1962,40 351 kr/år,Ja,,"Radhus - Vällingby - Nälsta, Stockholms kommun - Såld 16 december 2022",Stockholm,4 025 000 kr,RadHus,"Nälsta, Stockholms kommun", 16 december 2022,11.843198201722707
13613,4 495 000 kr,+55 000 kr (+1 %),Parhus,Äganderätt,5 rum,138 m²,,,339 m²,1975,54 184 kr/år,,,"Parhus - Vällingby - Kälvesta, Stockholms kommun - Såld 16 december 2022",Stockholm,4 550 000 kr,RadHus,"Kälvesta, Stockholms kommun", 16 december 2022,13.954418234395128
13614,3 765 000 kr,+45 000 kr (+1 %),Kedjehus,Bostadsrätt,4 rum,100 m²,,,,1998-1999,13 110 kr/år,Ja,,"Kedjehus - Västra Jakobsberg, Järfälla kommun - Såld 14 december 2022",Stockholm,3 810 000 kr,RadHus,"Västra Jakobsberg, Järfälla kommun", 14 december 2022,18.405356689434758
13615,4 500 000 kr,+250 000 kr (+6 %),Radhus,Bostadsrätt,3 rum,79 m²,,,,1977,7 428 kr/år,Ja,,"Radhus - Tegelhagen, Sollentuna kommun - Såld 14 december 2022",Stockholm,4 750 000 kr,RadHus,"Tegelhagen, Sollentuna kommun", 14 december 2022,10.571707866539827
13616,5 950 000 kr,+100 000 kr (+2 %),Radhus,Äganderätt,4 rum,132 m²,6 m²,,174 m²,2001,48 281 kr/år,,,"Radhus - Rotsunda, Sollentuna kommun - Såld 14 december 2022",Stockholm,6 050 000 kr,RadHus,"Rotsunda, Sollentuna kommun", 14 december 2022,20.005662971746414
13617,5 395 000 kr,+115 000 kr (+2 %),Radhus,Äganderätt,5 rum,135 m²,,,220 m²,1969,47 785 kr/år,Ja,,"Radhus - Krokhöjden, Nacka kommun - Såld 13 december 2022",Stockholm,5 510 000 kr,RadHus,"Krokhöjden, Nacka kommun", 13 december 2022,9.842240289188835
13618,3 495 000 kr,+30 000 kr (+1 %),Radhus,Äganderätt,3 rum,83 m²,,,"160,5 m²",1981,36 503 kr/år,Ja,,"Radhus - Skogås, Huddinge kommun - Såld 09 december 2022",Stockholm,3 525 000 kr,RadHus,"Skogås, Huddinge kommun", 09 december 2022,12.71061279826193
13619,2 195 000 kr,+955 000 kr (+44 %),Radhus,Bostadsrätt,2 rum,"64,5 m²",,Ja,,,3 600 kr/år,Ja,"1 av 1, hiss finns ej","Radhus - Östra Orminge, Nacka kommun - Såld 09 december 2022",Stockholm,3 150 000 kr,RadHus,"Östra Orminge, Nacka kommun", 09 december 2022,11.069869630595957
13620,6 495 000 kr,+125 000 kr (+2 %),Radhus,Bostadsrätt,7 rum,151 m²,125 m²,,,1958,43 173 kr/år,Ja,,"Radhus - Hässelby Strand, Stockholms kommun - Såld 09 december 2022",Stockholm,6 620 000 kr,RadHus,"Hässelby Strand, Stockholms kommun", 09 december 2022,14.171579991218268
13621,2 795 000 kr,+105 000 kr (+4 %),Radhus,Bostadsrätt,4 rum,110 m²,,,,1986,9 000 kr/år,Ja,,"Radhus - Masmo, Huddinge kommun - Såld 08 december 2022",Stockholm,2 900 000 kr,RadHus,"Masmo, Huddinge kommun", 08 december 2022,13.682605823901707
13622,4 250 000 kr,+250 000 kr (+6 %),Parhus,Bostadsrätt,3 rum,90 m²,,,,2005,19 045 kr/år,Ja,,"Parhus - Hagsätra, Stockholms kommun - Såld 07 december 2022",Stockholm,4 500 000 kr,RadHus,"Hagsätra, Stockholms kommun", 07 december 2022,7.722111448313549
13623,4 750 000 kr,+50 000 kr (+1 %),Radhus,Bostadsrätt,4 rum,89 m²,6 m²,Ja,,2018,18 840 kr/år,Ja,,"Radhus - Fågelsången, Sollentuna kommun - Såld 07 december 2022",Stockholm,4 800 000 kr,RadHus,"Fågelsången, Sollentuna kommun", 07 december 2022,7.168890750949234
13624,3 495 000 kr,+105 000 kr (+3 %),Radhus,Äganderätt,3 rum,79 m²,3 m²,,234 m²,1990,39 200 kr/år,,,"Radhus - Stäket, Järfälla kommun - Såld 07 december 2022",Stockholm,3 600 000 kr,RadHus,"Stäket, Järfälla kommun", 07 december 2022,22.698994874536552
13625,3 975 000 kr,+125 000 kr (+3 %),Radhus,Äganderätt,6 rum,118 m²,14 m²,,163 m²,1976,51 287 kr/år,,,"Radhus - Hässelby - Norra Villastad, Stockholms kommun - Såld 07 december 2022",Stockholm,4 100 000 kr,RadHus,"Norra Villastad, Stockholms kommun", 07 december 2022,16.028198594857745
13626,5 850 000 kr,+1 050 000 kr (+18 %),Parhus,Äganderätt,6 rum,120 m²,,Ja,477 m²,2012,33 064 kr/år,Ja,,"Parhus - Vistaberg, Huddinge kommun - Såld 04 december 2022",Stockholm,6 900 000 kr,RadHus,"Vistaberg, Huddinge kommun", 04 december 2022,12.122812619514447
13627,8 500 000 kr,+500 000 kr (+6 %),Par-/kedje-/radhus,Bostadsrätt,5 rum,116 m²,14 m²,,,1955,19 020 kr/år,Ja,,"Par-/kedje-/radhus - Näsbypark, Täby kommun - Såld 02 december 2022",Stockholm,9 000 000 kr,RadHus,"Näsbypark, Täby kommun", 02 december 2022,11.655306764480315
13628,4 300 000 kr,+125 000 kr (+3 %),Radhus,Tomträtt,6 rum,139 m²,68 m²,,193 m²,1968,,,,"Radhus - Skärholmen / Skärholmshöjden, Stockholms kommun - Såld 02 december 2022",Stockholm,4 425 000 kr,RadHus,"Skärholmen / Skärholmshöjden, Stockholms kommun", 02 december 2022,not found
13629,3 450 000 kr,+150 000 kr (+4 %),Radhus,Äganderätt,4 rum,92 m²,,,115 m²,1972,32 346 kr/år,,,"Radhus - Tumba, Botkyrka, Botkyrka kommun - Såld 02 december 2022",Stockholm,3 600 000 kr,RadHus,"Tumba, Botkyrka, Botkyrka kommun", 02 december 2022,19.36328695877675
13630,5 375 000 kr,+265 000 kr (+5 %),Radhus,Bostadsrätt,4 rum,101 m²,10 m²,,,1956,24 588 kr/år,,,"Radhus - Vällingbyhöjden, Stockholms kommun - Såld 01 december 2022",Stockholm,5 640 000 kr,RadHus,"Vällingbyhöjden, Stockholms kommun", 01 december 2022,0.0
13631,3 195 000 kr,+130 000 kr (+4 %),Radhus,Äganderätt,5 rum,134 m²,,Ja,244 m²,1991,22 732 kr/år,Ja,,"Radhus - Tumba, Botkyrka kommun - Såld 01 december 2022",Stockholm,3 325 000 kr,RadHus,"Tumba, Botkyrka kommun", 01 december 2022,19.36328695877675
13632,3 195 000 kr,+155 000 kr (+5 %),Radhus,Tomträtt,5 rum,117 m²,19 m²,,275 m²,1974,44 773 kr/år,,,"Radhus - Slagsta - Norsborg, Botkyrka kommun - Såld 01 december 2022",Stockholm,3 350 000 kr,RadHus,"Norsborg, Botkyrka kommun", 01 december 2022,17.283780623936828
13633,3 495 000 kr,+605 000 kr (+17 %),Radhus,Äganderätt,5 rum,101 m²,37 m²,,346 m²,1957,40 932 kr/år,,,"Radhus - hässelby, Stockholms kommun - Såld 01 december 2022",Stockholm,4 100 000 kr,RadHus,"hässelby, Stockholms kommun", 01 december 2022,14.171579991218268
13634,5 995 000 kr,+155 000 kr (+3 %),Radhus,Bostadsrätt,6 rum,118 m²,,Ja,,2018,,Ja,,"Radhus - Helenelund, Sollentuna kommun - Såld 01 december 2022",Stockholm,6 150 000 kr,RadHus,"Helenelund, Sollentuna kommun", 01 december 2022,11.239821445027577
13635,4 995 000 kr,+505 000 kr (+10 %),Radhus,Bostadsrätt,5 rum,110 m²,,,,2015,21 740 kr/år,Ja,"1 av 1, hiss finns ej","Radhus - Ullna strand, Täby kommun - Såld 01 december 2022",Stockholm,5 500 000 kr,RadHus,"Ullna strand, Täby kommun", 01 december 2022,16.961949242177177
13636,3 975 000 kr,+145 000 kr (+4 %),Radhus,Tomträtt,8 rum,139 m²,59 m²,,167 m²,1968,45 699 kr/år,Ja,,"Radhus - Skärholmen, Stockholms kommun - Såld 30 november 2022",Stockholm,4 120 000 kr,RadHus,"Skärholmen, Stockholms kommun", 30 november 2022,11.112458492535913
13637,5 995 000 kr,+1 255 000 kr (+21 %),Radhus,Äganderätt,7 rum,122 m²,60 m²,,187 m²,1974,53 973 kr/år,,,"Radhus - Älta-Sigfridsborg, Nacka kommun - Såld 30 november 2022",Stockholm,7 250 000 kr,RadHus,"Älta-Sigfridsborg, Nacka kommun", 30 november 2022,7.893776752994627
13638,3 995 000 kr,+235 000 kr (+6 %),Radhus,Äganderätt,5 rum,113 m²,25 m²,,227 m²,1962,42 231 kr/år,Ja,,"Radhus - Spånga -  Bromsten, Stockholms kommun - Såld 29 november 2022",Stockholm,4 230 000 kr,RadHus," Bromsten, Stockholms kommun", 29 november 2022,10.931988519916851
13639,6 495 000 kr,+325 000 kr (+5 %),Radhus,Äganderätt,4 rum,133 m²,3 m²,,450 m²,1969,30 500 kr/år,Ja,,"Radhus - Ellagård, Täby kommun - Såld 28 november 2022",Stockholm,6 820 000 kr,RadHus,"Ellagård, Täby kommun", 28 november 2022,15.814198730656667
13640,7 795 000 kr,+205 000 kr (+3 %),Kedjehus,Bostadsrätt,5 rum,143 m²,,,,2010,42 260 kr/år,,,"Kedjehus - Pungpinan/enskededalen, Stockholms kommun - Såld 26 november 2022",Stockholm,8 000 000 kr,RadHus,"Pungpinan/enskededalen, Stockholms kommun", 26 november 2022,6.284971120633211
13641,2 995 000 kr,+505 000 kr (+17 %),Radhus,Tomträtt,5 rum,133 m²,,,164 m²,1968,39 000 kr/år,Ja,,"Radhus - Johannesdal, Stockholms kommun - Såld 25 november 2022",Stockholm,3 500 000 kr,RadHus,"Johannesdal, Stockholms kommun", 25 november 2022,12.184815656800954
13642,3 850 000 kr,+100 000 kr (+3 %),Radhus,Äganderätt,5 rum,117 m²,41 m²,,118 m²,1974,51 355 kr/år,,,"Radhus - Rotebro, Sollentuna kommun - Såld 25 november 2022",Stockholm,3 950 000 kr,RadHus,"Rotebro, Sollentuna kommun", 25 november 2022,19.144311234655124
13643,5 995 000 kr,+135 000 kr (+2 %),Radhus,Äganderätt,4 rum,112 m²,,,325 m²,2008,45 072 kr/år,,,"Radhus - Vistaberg, Huddinge kommun - Såld 25 november 2022",Stockholm,6 130 000 kr,RadHus,"Vistaberg, Huddinge kommun", 25 november 2022,12.122812619514447
13644,3 950 000 kr,+140 000 kr (+4 %),Parhus,Bostadsrätt,5 rum,127 m²,,,,2009,15 360 kr/år,Ja,,"Parhus - Spånga - Bromsten, Stockholms kommun - Såld 25 november 2022",Stockholm,4 090 000 kr,RadHus,"Bromsten, Stockholms kommun", 25 november 2022,10.931988519916851
13645,7 250 000 kr,+800 000 kr (+11 %),Radhus,Äganderätt,5 rum,110 m²,28 m²,,203 m²,1962,59 963 kr/år,,,"Radhus - Enskede - Pungpinan, Stockholms kommun - Såld 24 november 2022",Stockholm,8 050 000 kr,RadHus,"Pungpinan, Stockholms kommun", 24 november 2022,6.284971120633211
13646,3 995 000 kr,+230 000 kr (+6 %),Parhus,Bostadsrätt,3 rum,75 m²,,Ja,,2016,18 166 kr/år,Ja,"1 av 2, hiss finns ej","Parhus - Gudö, Haninge kommun - Såld 24 november 2022",Stockholm,4 225 000 kr,RadHus,"Gudö, Haninge kommun", 24 november 2022,15.464943520009022
13647,3 190 000 kr,+110 000 kr (+3 %),Radhus,Bostadsrätt,4 rum,115 m²,,,,1982,,Ja,,"Radhus - Viksjö, Järfälla kommun - Såld 24 november 2022",Stockholm,3 300 000 kr,RadHus,"Viksjö, Järfälla kommun", 24 november 2022,18.13054118622004
13648,3 695 000 kr,+55 000 kr (+1 %),Parhus,Äganderätt,4 rum,101 m²,11 m²,,239 m²,1991,36 150 kr/år,,,"Parhus - Sylta, Upplands-Bro kommun - Såld 24 november 2022",Stockholm,3 750 000 kr,RadHus,"Sylta, Upplands-Bro kommun", 24 november 2022,26.38400341068865
13649,7 495 000 kr,+580 000 kr (+8 %),Radhus,Bostadsrätt,5 rum,"118,5 m²",,,,2009,22 700 kr/år,,,"Radhus - Pungpinan/enskededalen, Stockholms kommun - Såld 23 november 2022",Stockholm,8 075 000 kr,RadHus,"Pungpinan/enskededalen, Stockholms kommun", 23 november 2022,6.284971120633211
13650,5 595 000 kr,+280 000 kr (+5 %),Radhus,Bostadsrätt,5 rum,108 m²,,Ja,,2018,15 096 kr/år,Ja,,"Radhus - Sollentuna - Helenelund, Sollentuna kommun - Såld 23 november 2022",Stockholm,5 875 000 kr,RadHus,"Helenelund, Sollentuna kommun", 23 november 2022,11.239821445027577
13651,3 495 000 kr,+205 000 kr (+6 %),Radhus,Bostadsrätt,5 rum,121 m²,,,,2020,24 900 kr/år,Ja,,"Radhus - Nedersta, Haninge kommun - Såld 23 november 2022",Stockholm,3 700 000 kr,RadHus,"Nedersta, Haninge kommun", 23 november 2022,23.934865301775936
13652,5 495 000 kr,+835 000 kr (+15 %),Radhus,Äganderätt,5 rum,153 m²,6 m²,Ja,200 m²,1976,32 600 kr/år,Ja,,"Radhus - Älvsjö - Örby, Stockholms kommun - Såld 22 november 2022",Stockholm,6 330 000 kr,RadHus,"Örby, Stockholms kommun", 22 november 2022,6.441590980048202
13653,3 995 000 kr,+130 000 kr (+3 %),Radhus,Äganderätt,3 rum,90 m²,,,121 m²,1973,44 600 kr/år,,,"Radhus - TÄBY KYRKBY, Täby kommun - Såld 22 november 2022",Stockholm,4 125 000 kr,RadHus,"TÄBY KYRKBY, Täby kommun", 22 november 2022,18.82468695474574
13654,7 500 000 kr,+100 000 kr (+1 %),Parhus,Bostadsrätt,5 rum,120 m²,,,,1995,27 312 kr/år,Ja,,"Parhus - Svedmyra, Stockholms kommun - Såld 22 november 2022",Stockholm,7 600 000 kr,RadHus,"Svedmyra, Stockholms kommun", 22 november 2022,5.310326342118235
13655,8 995 000 kr,+305 000 kr (+3 %),Kedjehus,Äganderätt,6 rum,125 m²,,,351 m²,1963,42 200 kr/år,Ja,,"Kedjehus - Stockby, Lidingö kommun - Såld 18 november 2022",Stockholm,9 300 000 kr,RadHus,"Stockby, Lidingö kommun", 18 november 2022,6.4946644487317755
13656,4 195 000 kr,+205 000 kr (+5 %),Radhus,Äganderätt,4 rum,90 m²,,,114 m²,1973,40 173 kr/år,Ja,,"Radhus - Täby Kyrkby, Täby kommun - Såld 18 november 2022",Stockholm,4 400 000 kr,RadHus,"Täby Kyrkby, Täby kommun", 18 november 2022,18.82468695474574
13657,5 475 000 kr,+705 000 kr (+13 %),Radhus,Äganderätt,4 rum,124 m²,,,122 m²,2014,30 218 kr/år,Ja,,"Radhus - Bandhagen, Stockholms kommun - Såld 18 november 2022",Stockholm,6 180 000 kr,RadHus,"Bandhagen, Stockholms kommun", 18 november 2022,6.227841517853455
13658,4 495 000 kr,+105 000 kr (+2 %),Radhus,Äganderätt,6 rum,115 m²,57 m²,Ja,190 m²,1966,,Ja,,"Radhus - Segeltorp, Huddinge kommun - Såld 18 november 2022",Stockholm,4 600 000 kr,RadHus,"Segeltorp, Huddinge kommun", 18 november 2022,9.085467513929755
13659,5 950 000 kr,+50 000 kr (+1 %),Radhus,Bostadsrätt,4 rum,89 m²,,,,1985,7 940 kr/år,Ja,,"Radhus - Bergshamra, Solna kommun - Såld 18 november 2022",Stockholm,6 000 000 kr,RadHus,"Bergshamra, Solna kommun", 18 november 2022,6.4820602126159494
13660,3 495 000 kr,+255 000 kr (+7 %),Kedjehus,Äganderätt,6 rum,147 m²,33 m²,,397 m²,1972,,,,"Kedjehus - Tungelsta, Haninge kommun - Såld 18 november 2022",Stockholm,3 750 000 kr,RadHus,"Tungelsta, Haninge kommun", 18 november 2022,24.620775669182358
13661,3 995 000 kr,+105 000 kr (+3 %),Radhus,Äganderätt,5 rum,107 m²,,,145 m²,1988,39 306 kr/år,Ja,,"Radhus - Spånga - Solhem, Stockholms kommun - Såld 17 november 2022",Stockholm,4 100 000 kr,RadHus,"Solhem, Stockholms kommun", 17 november 2022,11.719828976560299
13662,9 795 000 kr,+1 205 000 kr (+12 %),Radhus,Äganderätt,7 rum,148 m²,13 m²,Ja,209 m²,1969,47 855 kr/år,Ja,,"Radhus - Hägerstenshamnen, Stockholms kommun - Såld 17 november 2022",Stockholm,11 000 000 kr,RadHus,"Hägerstenshamnen, Stockholms kommun", 17 november 2022,5.540996360788672
13663,2 495 000 kr,+110 000 kr (+4 %),Radhus,Bostadsrätt,4 rum,"94,8 m²",,,,1979,17 004 kr/år,,,"Radhus - Mörbygården, Vallentuna kommun - Såld 17 november 2022",Stockholm,2 605 000 kr,RadHus,"Mörbygården, Vallentuna kommun", 17 november 2022,23.904948019451343
13664,4 200 000 kr,+50 000 kr (+1 %),Radhus,Äganderätt,6 rum,135 m²,27 m²,Ja,377 m²,1986,37 490 kr/år,Ja,,"Radhus - Gillbo/Rotsunda/Sollentuna, Sollentuna kommun - Såld 17 november 2022",Stockholm,4 250 000 kr,RadHus,"Gillbo/Rotsunda/Sollentuna, Sollentuna kommun", 17 november 2022,20.005662971746414
13665,3 975 000 kr,+275 000 kr (+7 %),Radhus,Bostadsrätt,3 rum,74 m²,,,,1959,7 800 kr/år,Ja,,"Radhus - Farsta - Centrum, Stockholms kommun - Såld 17 november 2022",Stockholm,4 250 000 kr,RadHus,"Centrum, Stockholms kommun", 17 november 2022,10.775470741930517
13666,3 995 000 kr,+305 000 kr (+8 %),Radhus,Äganderätt,4 rum,102 m²,,,178 m²,1980,43 600 kr/år,,,"Radhus - Hässelby Södra Villastad, Stockholms kommun - Såld 17 november 2022",Stockholm,4 300 000 kr,RadHus,"Hässelby Södra Villastad, Stockholms kommun", 17 november 2022,15.223555441540647
13667,6 250 000 kr,+810 000 kr (+13 %),Radhus,Bostadsrätt,5 rum,"126,5 m²",,,,1977,7 308 kr/år,Ja,,"Radhus - Tegelhagen, Sollentuna kommun - Såld 17 november 2022",Stockholm,7 060 000 kr,RadHus,"Tegelhagen, Sollentuna kommun", 17 november 2022,10.571707866539827
13668,3 395 000 kr,+155 000 kr (+5 %),Parhus,Bostadsrätt,3 rum,66 m²,,,,2021,30 480 kr/år,Ja,,"Parhus - Skogås, Huddinge kommun - Såld 16 november 2022",Stockholm,3 550 000 kr,RadHus,"Skogås, Huddinge kommun", 16 november 2022,12.71061279826193
13669,3 995 000 kr,+305 000 kr (+8 %),Radhus,Äganderätt,5 rum,108 m²,34 m²,Ja,206 m²,1963,40 900 kr/år,Ja,,"Radhus - Stuvsta, Huddinge kommun - Såld 16 november 2022",Stockholm,4 300 000 kr,RadHus,"Stuvsta, Huddinge kommun", 16 november 2022,8.963660562002094
13670,2 350 000 kr,+50 000 kr (+2 %),Radhus,Bostadsrätt,4 rum,"76,5 m²",,,,1975,,Ja,,"Radhus - Akalla, Stockholms kommun - Såld 16 november 2022",Stockholm,2 400 000 kr,RadHus,"Akalla, Stockholms kommun", 16 november 2022,13.100818376584433
13671,3 995 000 kr,+825 000 kr (+21 %),Radhus,Tomträtt,5 rum,100 m²,50 m²,,175 m²,1968,53 600 kr/år,,,"Radhus - Duvnäs Utskog, Nacka kommun - Såld 15 november 2022",Stockholm,4 820 000 kr,RadHus,"Duvnäs Utskog, Nacka kommun", 15 november 2022,7.900322001714438
13672,8 350 000 kr,+200 000 kr (+2 %),Parhus,Bostadsrätt,6 rum,124 m²,14 m²,,,,,Ja,,"Parhus - Mälarhöjden, Stockholms kommun - Såld 15 november 2022",Stockholm,8 550 000 kr,RadHus,"Mälarhöjden, Stockholms kommun", 15 november 2022,7.097237509468962
13673,7 995 000 kr,+1 005 000 kr (+13 %),Kedjehus,Äganderätt,7 rum,159 m²,79 m²,,544 m²,1969,14 238 kr/år,,,"Kedjehus - Högberga, Lidingö kommun - Såld 15 november 2022",Stockholm,9 000 000 kr,RadHus,"Högberga, Lidingö kommun", 15 november 2022,7.416682649839523
13674,4 395 000 kr,+105 000 kr (+2 %),Parhus,Bostadsrätt,5 rum,136 m²,,,,2015,26 628 kr/år,Ja,,"Parhus - Kästa, Huddinge kommun - Såld 14 november 2022",Stockholm,4 500 000 kr,RadHus,"Kästa, Huddinge kommun", 14 november 2022,13.486859931941417
13675,6 675 000 kr,+325 000 kr (+5 %),Radhus,Bostadsrätt,5 rum,128 m²,,,,1958,46 476 kr/år,Ja,,"Radhus - Hässelby Strand, Stockholms kommun - Såld 13 november 2022",Stockholm,7 000 000 kr,RadHus,"Hässelby Strand, Stockholms kommun", 13 november 2022,14.171579991218268
13676,3 795 000 kr,+105 000 kr (+3 %),Radhus,Bostadsrätt,4 rum,109 m²,,,,2015,25 572 kr/år,,,"Radhus - Centrum, Vallentuna kommun - Såld 12 november 2022",Stockholm,3 900 000 kr,RadHus,"Centrum, Vallentuna kommun", 12 november 2022,23.324005381566685
13677,4 390 000 kr,+160 000 kr (+4 %),Radhus,Äganderätt,6 rum,140 m²,,,199 m²,1972,46 900 kr/år,,,"Radhus - Vårberg, Stockholms kommun - Såld 10 november 2022",Stockholm,4 550 000 kr,RadHus,"Vårberg, Stockholms kommun", 10 november 2022,11.645377930265264
13678,6 895 000 kr,+455 000 kr (+7 %),Parhus,Bostadsrätt,5 rum,140 m²,,,,2009,55 476 kr/år,,,"Parhus - överby, Vaxholms kommun - Såld 10 november 2022",Stockholm,7 350 000 kr,RadHus,"överby, Vaxholms kommun", 10 november 2022,18.93620270294356
13679,12 950 000 kr,+285 000 kr (+2 %),Radhus,Äganderätt,5 rum,153 m²,54 m²,,200 m²,1921,35 109 kr/år,,,"Radhus - Bromma - Äppelviken, Stockholms kommun - Såld 10 november 2022",Stockholm,13 235 000 kr,RadHus,"Äppelviken, Stockholms kommun", 10 november 2022,5.692308373863161
13680,2 990 000 kr,+60 000 kr (+2 %),Radhus,Tomträtt,4 rum,119 m²,,,192 m²,1974,32 219 kr/år,Ja,,"Radhus - Botkyrka-Slagsta, Botkyrka kommun - Såld 09 november 2022",Stockholm,3 050 000 kr,RadHus,"Botkyrka-Slagsta, Botkyrka kommun", 09 november 2022,14.190719725210913
13681,4 995 000 kr,+205 000 kr (+4 %),Radhus,Bostadsrätt,6 rum,"122,1 m²",,,,2020,10 800 kr/år,,,"Radhus - Hässelby Södra Villastad, Stockholms kommun - Såld 09 november 2022",Stockholm,5 200 000 kr,RadHus,"Hässelby Södra Villastad, Stockholms kommun", 09 november 2022,15.223555441540647
13682,3 495 000 kr,+205 000 kr (+6 %),Kedjehus,Äganderätt,5 rum,131 m²,4 m²,,391 m²,1971,26 200 kr/år,,,"Kedjehus - Tumba, Botkyrka kommun - Såld 09 november 2022",Stockholm,3 700 000 kr,RadHus,"Tumba, Botkyrka kommun", 09 november 2022,19.36328695877675
13683,6 950 000 kr,+100 000 kr (+1 %),Radhus,Äganderätt,4 rum,98 m²,,,325 m²,2001,43 657 kr/år,,,"Radhus - Gustavsberg Farsta Slottsvik, Värmdö kommun - Såld 09 november 2022",Stockholm,7 050 000 kr,RadHus,"Gustavsberg Farsta Slottsvik, Värmdö kommun", 09 november 2022,not found
13684,5 295 000 kr,+285 000 kr (+5 %),Kedjehus,Äganderätt,6 rum,147 m²,7 m²,,635 m²,1977,44 500 kr/år,,,"Kedjehus - Viksjö, Järfälla kommun - Såld 09 november 2022",Stockholm,5 580 000 kr,RadHus,"Viksjö, Järfälla kommun", 09 november 2022,18.13054118622004
13685,2 975 000 kr,+100 000 kr (+3 %),Radhus,Bostadsrätt,5 rum,108 m²,,Ja,,2016,19 224 kr/år,Ja,,"Radhus - Solbacka Strand, Norrtälje kommun - Såld 09 november 2022",Stockholm,3 075 000 kr,RadHus,"Solbacka Strand, Norrtälje kommun", 09 november 2022,62.06849755984912
