,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
8012,1 750 000 kr,+560 000 kr (+32 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,,,2 163 m²,1977,17 540 kr/år,,,"Vinterbonat fritidshus - Rosättra, Norrtälje kommun - Såld 10 maj 2022",Stockholm,2 310 000 kr,fritidshus,"Rosättra, Norrtälje kommun", 10 maj 2022,75.51267706403215
8013,700 000 kr,+230 000 kr (+33 %),Fritidshus,Äganderätt,2 rum,38 m²,,,2 884 m²,1979,31 600 kr/år,,,"Fritidshus - Häverödal, Norrtälje kommun - Såld 10 maj 2022",Stockholm,930 000 kr,fritidshus,"Häverödal, Norrtälje kommun", 10 maj 2022,83.86060534650221
8014,2 295 000 kr,+455 000 kr (+20 %),Vinterbonat fritidshus,Äganderätt,3 rum,80 m²,47 m²,,1 897 m²,1971,51 198 kr/år,,,"Vinterbonat fritidshus - Sundsta fritidsområde, Norrtälje kommun - Såld 10 maj 2022",Stockholm,2 750 000 kr,fritidshus,"Sundsta fritidsområde, Norrtälje kommun", 10 maj 2022,55.71316553383916
8015,1 285 000 kr,+335 000 kr (+26 %),Fritidshus,Äganderätt,,30 m²,,,1 925 m²,1960,11 249 kr/år,,,"Fritidshus - Söderfjäll, Norrtälje kommun - Såld 10 maj 2022",Stockholm,1 620 000 kr,fritidshus,"Söderfjäll, Norrtälje kommun", 10 maj 2022,88.90544395321703
8016,1 595 000 kr,+500 000 kr (+31 %),Vinterbonat fritidshus,Äganderätt,4 rum,47 m²,23 m²,,2 261 m²,1980,12 460 kr/år,Ja,,"Vinterbonat fritidshus - Frötuna - Vreta, Norrtälje kommun - Såld 10 maj 2022",Stockholm,2 095 000 kr,fritidshus,"Vreta, Norrtälje kommun", 10 maj 2022,59.97170446231648
8017,2 500 000 kr,+500 000 kr (+20 %),Fritidsboende,Äganderätt,2 rum,40 m²,,,2 384 m²,2008,21 600 kr/år,,,"Fritidsboende - Söderöra, Norrtälje kommun - Såld 10 maj 2022",Stockholm,3 000 000 kr,fritidshus,"Söderöra, Norrtälje kommun", 10 maj 2022,63.75767997310835
8018,2 250 000 kr,+250 000 kr (+11 %),Fritidshus,Äganderätt,3 rum,75 m²,5 m²,,5 905 m²,1929,8 570 kr/år,,,"Fritidshus - Rånäs, Norrtälje kommun - Såld 07 maj 2022",Stockholm,2 500 000 kr,fritidshus,"Rånäs, Norrtälje kommun", 07 maj 2022,54.82480803489853
8019,1 395 000 kr,+55 000 kr (+4 %),Fritidshus,Äganderätt,3 rum,38 m²,,,2 593 m²,1971,11 689 kr/år,,,"Fritidshus - Vätö, Norrtälje kommun - Såld 06 maj 2022",Stockholm,1 450 000 kr,fritidshus,"Vätö, Norrtälje kommun", 06 maj 2022,74.44904544543692
8020,3 995 000 kr,+205 000 kr (+5 %),Fritidshus,Äganderätt,3 rum,60 m²,25 m²,,2 090 m²,1977,40 254 kr/år,Ja,,"Fritidshus - Vidja, Huddinge kommun - Såld 05 maj 2022",Stockholm,4 200 000 kr,fritidshus,"Vidja, Huddinge kommun", 05 maj 2022,14.268643056961828
8021,2 195 000 kr,+315 000 kr (+14 %),Vinterbonat fritidshus,Äganderätt,3 rum,80 m²,,,2 406 m²,1978,30 562 kr/år,,,"Vinterbonat fritidshus - Smara, Norrtälje kommun - Såld 05 maj 2022",Stockholm,2 510 000 kr,fritidshus,"Smara, Norrtälje kommun", 05 maj 2022,64.44096555764919
8022,1 995 000 kr,+405 000 kr (+20 %),Vinterbonat fritidshus,Äganderätt,3 rum,51 m²,,,1 722 m²,1968,19 840 kr/år,,,"Vinterbonat fritidshus - Centrala Grisslehamn, Norrtälje kommun - Såld 05 maj 2022",Stockholm,2 400 000 kr,fritidshus,"Centrala Grisslehamn, Norrtälje kommun", 05 maj 2022,95.53779032931175
8023,2 795 000 kr,+955 000 kr (+34 %),Fritidshus,Äganderätt,4 rum,60 m²,,,2 640 m²,1934,9 773 kr/år,,,"Fritidshus - Landfjärden, Nynäshamns kommun - Såld 04 maj 2022",Stockholm,3 750 000 kr,fritidshus,"Landfjärden, Nynäshamns kommun", 04 maj 2022,32.55334501913337
8024,2 475 000 kr,+625 000 kr (+25 %),Fritidshus,Äganderätt,4 rum,70 m²,20 m²,,2 260 m²,1973,23 548 kr/år,Ja,,"Fritidshus - Vätö - Marsbacken, Norrtälje kommun - Såld 04 maj 2022",Stockholm,3 100 000 kr,fritidshus,"Marsbacken, Norrtälje kommun", 04 maj 2022,76.669254279186
8025,1 450 000 kr,+260 000 kr (+18 %),Fritidshus,Äganderätt,,55 m²,,,2 527 m²,1970,16 340 kr/år,,,"Fritidshus - Flisbergen, Norrtälje kommun - Såld 04 maj 2022",Stockholm,1 710 000 kr,fritidshus,"Flisbergen, Norrtälje kommun", 04 maj 2022,90.20599589084942
8026,1 795 000 kr,+1 255 000 kr (+70 %),Fritidshus,Äganderätt,4 rum,111 m²,,,2 144 m²,1939,17 750 kr/år,,,"Fritidshus - Herräng, Norrtälje kommun - Såld 04 maj 2022",Stockholm,3 050 000 kr,fritidshus,"Herräng, Norrtälje kommun", 04 maj 2022,95.29333183923114
8027,2 195 000 kr,+155 000 kr (+7 %),Fritidshus,Äganderätt,3 rum,74 m²,,,1 749 m²,1913,18 683 kr/år,,,"Fritidshus - Norrby, Norrtälje kommun - Såld 03 maj 2022",Stockholm,2 350 000 kr,fritidshus,"Norrby, Norrtälje kommun", 03 maj 2022,91.0093755939158
8028,2 495 000 kr,+255 000 kr (+10 %),Vinterbonat fritidshus,Äganderätt,3 rum,"57,5 m²",,,1 482 m²,2020,18 200 kr/år,,,"Vinterbonat fritidshus - Herräng, Norrtälje kommun - Såld 03 maj 2022",Stockholm,2 750 000 kr,fritidshus,"Herräng, Norrtälje kommun", 03 maj 2022,95.29333183923114
8029,1 150 000 kr,+100 000 kr (+9 %),Fritidshus,Äganderätt,2 rum,34 m²,,,374 m²,,12 400 kr/år,Ja,,"Fritidshus - Huddinge, Huddinge kommun - Såld 03 maj 2022",Stockholm,1 250 000 kr,fritidshus,"Huddinge, Huddinge kommun", 03 maj 2022,11.992775626272657
8030,1 175 000 kr,+650 000 kr (+55 %),Fritidshus,Äganderätt,3 rum,44 m²,,,"1,6 ha",1909,,Ja,,"Fritidshus - Rimbo, Norrtälje kommun - Såld 03 maj 2022",Stockholm,1 825 000 kr,fritidshus,"Rimbo, Norrtälje kommun", 03 maj 2022,49.587489574911814
8031,1 700 000 kr,+400 000 kr (+24 %),Fritidshus,Annat,2 rum,21 m²,,,250 m²,1987,14 746 kr/år,,,"Fritidshus - Hjortens odling/Malma, Värmdö kommun - Såld 01 maj 2022",Stockholm,2 100 000 kr,fritidshus,"Hjortens odling/Malma, Värmdö kommun", 01 maj 2022,not found
8032,9 950 000 kr,+2 050 000 kr (+21 %),Vinterbonat fritidshus,Äganderätt,4 rum,94 m²,,,3 045 m²,1953,22 200 kr/år,,,"Vinterbonat fritidshus - Furuholmen, Vaxholms kommun - Såld 01 maj 2022",Stockholm,12 000 000 kr,fritidshus,"Furuholmen, Vaxholms kommun", 01 maj 2022,16.042125560370884
8033,2 795 000 kr,+205 000 kr (+7 %),Vinterbonat fritidshus,Äganderätt,3 rum,56 m²,44 m²,,2 053 m²,1995,17 979 kr/år,Ja,,"Vinterbonat fritidshus - Björknäs - Kaggeboda, Norrtälje kommun - Såld 30 april 2022",Stockholm,3 000 000 kr,fritidshus,"Kaggeboda, Norrtälje kommun", 30 april 2022,62.04305322129592
8034,2 975 000 kr,+75 000 kr (+3 %),Vinterbonat fritidshus,Äganderätt,3 rum,82 m²,7 m²,,1 848 m²,1969,28 600 kr/år,,,"Vinterbonat fritidshus - Nya Österäng, Norrtälje kommun - Såld 28 april 2022",Stockholm,3 050 000 kr,fritidshus,"Nya Österäng, Norrtälje kommun", 28 april 2022,52.83809004883586
8035,5 250 000 kr,+1 550 000 kr (+30 %),Vinterbonat fritidshus,Äganderätt,3 rum,70 m²,11 m²,,6 451 m²,2018,11 300 kr/år,,,"Vinterbonat fritidshus - Lisö, Nynäshamns kommun - Såld 28 april 2022",Stockholm,6 800 000 kr,fritidshus,"Lisö, Nynäshamns kommun", 28 april 2022,44.729722812363974
8036,795 000 kr,+105 000 kr (+13 %),Fritidshus,Bostadsrätt,2 rum,28 m²,,,,1984,5 616 kr/år,,,"Fritidshus - Trästa, Norrtälje kommun - Såld 28 april 2022",Stockholm,900 000 kr,fritidshus,"Trästa, Norrtälje kommun", 28 april 2022,88.78157054607274
8037,4 495 000 kr,+1 105 000 kr (+25 %),Fritidshus,Äganderätt,4 rum,64 m²,28 m²,,3 290 m²,1983,30 726 kr/år,,,"Fritidshus - Stavsnäs, Värmdö kommun - Såld 28 april 2022",Stockholm,5 600 000 kr,fritidshus,"Stavsnäs, Värmdö kommun", 28 april 2022,35.594777648463754
8038,3 495 000 kr,+195 000 kr (+6 %),Vinterbonat fritidshus,Äganderätt,6 rum,130 m²,,,2 282 m²,1991,45 694 kr/år,,,"Vinterbonat fritidshus - Rådmansö - Nabbo, Norrtälje kommun - Såld 28 april 2022",Stockholm,3 690 000 kr,fritidshus,"Nabbo, Norrtälje kommun", 28 april 2022,71.10246465855768
8039,2 495 000 kr,+205 000 kr (+8 %),Vinterbonat fritidshus,Äganderätt,3 rum,75 m²,12 m²,,1 208 m²,,,Ja,,"Vinterbonat fritidshus - Rosenhill, Botkyrka kommun - Såld 27 april 2022",Stockholm,2 700 000 kr,fritidshus,"Rosenhill, Botkyrka kommun", 27 april 2022,24.706112913518062
8040,695 000 kr,+155 000 kr (+22 %),Fritidshus,Annat,2 rum,20 m²,,,225 m²,,7 627 kr/år,,,"Fritidshus - Ulriksdal, Solna kommun - Såld 27 april 2022",Stockholm,850 000 kr,fritidshus,"Ulriksdal, Solna kommun", 27 april 2022,7.390618245575329
8041,895 000 kr,+405 000 kr (+45 %),Fritidshus,Annat,2 rum,20 m²,,,200 m²,,1 500 kr/år,,,"Fritidshus - Ullna Strand, Arninge, Täby kommun - Såld 26 april 2022",Stockholm,1 300 000 kr,fritidshus,"Ullna Strand, Arninge, Täby kommun", 26 april 2022,16.967248231020804
8042,4 750 000 kr,+250 000 kr (+5 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,40 m²,,2 506 m²,,50 950 kr/år,,,"Vinterbonat fritidshus - Stora Barnvik, Värmdö kommun - Såld 25 april 2022",Stockholm,5 000 000 kr,fritidshus,"Stora Barnvik, Värmdö kommun", 25 april 2022,24.8826342925868
8043,1 095 000 kr,+630 000 kr (+58 %),Fritidshus,Äganderätt,3 rum,40 m²,,,301 m²,1987,10 118 kr/år,Ja,,"Fritidshus - Järna, Södertälje kommun - Såld 25 april 2022",Stockholm,1 725 000 kr,fritidshus,"Järna, Södertälje kommun", 25 april 2022,38.90692245768028
8044,2 875 000 kr,+225 000 kr (+8 %),Fritidshus,Äganderätt,3 rum,46 m²,,,2 615 m²,1959,26 635 kr/år,,,"Fritidshus - Färingsö Ilända, Ekerö kommun - Såld 25 april 2022",Stockholm,3 100 000 kr,fritidshus,"Färingsö Ilända, Ekerö kommun", 25 april 2022,24.121769975450828
8045,1 395 000 kr,+605 000 kr (+43 %),Fritidshus,Äganderätt,2 rum,21 m²,,,2 090 m²,1971,11 000 kr/år,,,"Fritidshus - Björkö, Norrtälje kommun - Såld 25 april 2022",Stockholm,2 000 000 kr,fritidshus,"Björkö, Norrtälje kommun", 25 april 2022,71.0869768322484
8046,2 595 000 kr,+55 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,2 rum,52 m²,,,2 904 m²,1968,19 309 kr/år,Ja,,"Vinterbonat fritidshus - Sandvik - Lisö, Nynäshamns kommun - Såld 24 april 2022",Stockholm,2 650 000 kr,fritidshus,"Lisö, Nynäshamns kommun", 24 april 2022,44.729722812363974
8047,1 750 000 kr,+1 050 000 kr (+60 %),Vinterbonat fritidshus,Äganderätt,5 rum,98 m²,,,2 791 m²,1975,32 800 kr/år,,,"Vinterbonat fritidshus - Rådmansö, Norrtälje kommun - Såld 24 april 2022",Stockholm,2 800 000 kr,fritidshus,"Rådmansö, Norrtälje kommun", 24 april 2022,67.41932481293655
8048,3 000 000 kr,+650 000 kr (+22 %),Vinterbonat fritidshus,Äganderätt,4 rum,87 m²,,,3 027 m²,1960,17 500 kr/år,,,"Vinterbonat fritidshus - Ortala, Norrtälje kommun - Såld 22 april 2022",Stockholm,3 650 000 kr,fritidshus,"Ortala, Norrtälje kommun", 22 april 2022,84.18687081973796
8049,12 000 000 kr,+1 750 000 kr (+15 %),Vinterbonat fritidshus,Äganderätt,,85 m²,35 m²,,1 200 m²,1982,31 000 kr/år,,,"Vinterbonat fritidshus - Boda, Värmdö kommun - Såld 22 april 2022",Stockholm,13 750 000 kr,fritidshus,"Boda, Värmdö kommun", 22 april 2022,30.841308866447438
8050,1 595 000 kr,+280 000 kr (+18 %),Fritidshus,Äganderätt,3 rum,23 m²,,,416 m²,1969,15 501 kr/år,,,"Fritidshus - Ekedal, Huddinge kommun - Såld 22 april 2022",Stockholm,1 875 000 kr,fritidshus,"Ekedal, Huddinge kommun", 22 april 2022,16.958697942062695
8051,3 600 000 kr,+1 250 000 kr (+35 %),Vinterbonat fritidshus,Äganderätt,3 rum,67 m²,20 m²,,3 127 m²,1974,31 550 kr/år,Ja,,"Vinterbonat fritidshus - Bergvik+Guldboda, Haninge kommun - Såld 21 april 2022",Stockholm,4 850 000 kr,fritidshus,"Bergvik+Guldboda, Haninge kommun", 21 april 2022,32.65201132824177
8052,1 895 000 kr,+765 000 kr (+40 %),Fritidsboende,Äganderätt,3 rum,75 m²,14 m²,Ja,2 780 m²,1967,27 000 kr/år,Ja,,"Fritidsboende - Lisö - Sandvik, Nynäshamns kommun - Såld 21 april 2022",Stockholm,2 660 000 kr,fritidshus,"Sandvik, Nynäshamns kommun", 21 april 2022,48.594490430961855
8053,1 295 000 kr,+105 000 kr (+8 %),Fritidshus,Äganderätt,2 rum,33 m²,,,320 m²,1989,16 403 kr/år,Ja,,"Fritidshus - Tungelsta, Haninge kommun - Såld 21 april 2022",Stockholm,1 400 000 kr,fritidshus,"Tungelsta, Haninge kommun", 21 april 2022,24.620775669182358
8054,2 395 000 kr,+205 000 kr (+9 %),Fritidshus,Äganderätt,,59 m²,31 m²,,3 670 m²,1956,,,,"Fritidshus - Grindmossen, Österåkers kommun - Såld 21 april 2022",Stockholm,2 600 000 kr,fritidshus,"Grindmossen, Österåkers kommun", 21 april 2022,25.54477425373243
8055,2 495 000 kr,+705 000 kr (+28 %),Vinterbonat fritidshus,Äganderätt,3 rum,59 m²,,,2 760 m²,2000,7 147 kr/år,,,"Vinterbonat fritidshus - Gnesta, Södertälje kommun - Såld 21 april 2022",Stockholm,3 200 000 kr,fritidshus,"Gnesta, Södertälje kommun", 21 april 2022,49.19809078187028
8056,1 495 000 kr,+80 000 kr (+5 %),Fritidshus,Äganderätt,3 rum,26 m²,,,400 m²,1890,8 772 kr/år,,,"Fritidshus - Blidö - Blidö Kyrka, Norrtälje kommun - Såld 21 april 2022",Stockholm,1 575 000 kr,fritidshus,"Blidö Kyrka, Norrtälje kommun", 21 april 2022,56.495073221822814
8057,3 485 000 kr,+455 000 kr (+13 %),Vinterbonat fritidshus,Äganderätt,3 rum,110 m²,,,2 831 m²,1909,24 317 kr/år,,,"Vinterbonat fritidshus - Lohärad, Norrtälje kommun - Såld 21 april 2022",Stockholm,3 940 000 kr,fritidshus,"Lohärad, Norrtälje kommun", 21 april 2022,60.474864884670595
8058,3 095 000 kr,+405 000 kr (+13 %),Fritidshus,Äganderätt,4 rum,65 m²,,,2 528 m²,1967,11 480 kr/år,,,"Fritidshus - Garns-Ekskogen, Vallentuna kommun - Såld 21 april 2022",Stockholm,3 500 000 kr,fritidshus,"Garns-Ekskogen, Vallentuna kommun", 21 april 2022,29.927418261907363
8059,2 485 000 kr,+125 000 kr (+5 %),Vinterbonat fritidshus,Äganderätt,4 rum,61 m²,,,2 386 m²,1972,20 164 kr/år,,,"Vinterbonat fritidshus - Marsbacken Vätö, Norrtälje kommun - Såld 21 april 2022",Stockholm,2 610 000 kr,fritidshus,"Marsbacken Vätö, Norrtälje kommun", 21 april 2022,76.01465546633023
8060,1 895 000 kr,+1 005 000 kr (+53 %),Fritidshus,Äganderätt,4 rum,78 m²,,,1 722 m²,1977,24 997 kr/år,,,"Fritidshus - Marum, Norrtälje kommun - Såld 20 april 2022",Stockholm,2 900 000 kr,fritidshus,"Marum, Norrtälje kommun", 20 april 2022,77.61950660772561
8061,2 500 000 kr,+200 000 kr (+8 %),Fritidshus,Äganderätt,4 rum,72 m²,,,2 202 m²,1979,38 495 kr/år,,,"Fritidshus - Gräddö, Norrtälje kommun - Såld 19 april 2022",Stockholm,2 700 000 kr,fritidshus,"Gräddö, Norrtälje kommun", 19 april 2022,73.12586523997085
8062,339 000 kr,+66 000 kr (+19 %),Fritidshus,Annat,2 rum,32 m²,,,2 000 m²,,,Ja,,"Fritidshus - Gottröra, Norrtälje kommun - Såld 15 april 2022",Stockholm,405 000 kr,fritidshus,"Gottröra, Norrtälje kommun", 15 april 2022,46.41761279666117
8063,1 250 000 kr,+131 500 kr (+11 %),Fritidshus,Äganderätt,,,,,3 009 m²,,,,,"Fritidshus - Gräddö, Norrtälje kommun - Såld 14 april 2022",Stockholm,1 381 500 kr,fritidshus,"Gräddö, Norrtälje kommun", 14 april 2022,73.12586523997085
8064,1 390 000 kr,+210 000 kr (+15 %),Fritidshus,Äganderätt,3 rum,42 m²,,,2 529 m²,1959,11 371 kr/år,,,"Fritidshus - Svensboda, Norrtälje kommun - Såld 14 april 2022",Stockholm,1 600 000 kr,fritidshus,"Svensboda, Norrtälje kommun", 14 april 2022,42.13156947974161
8065,2 500 000 kr,+725 000 kr (+29 %),Fritidshus,Äganderätt,2 rum,29 m²,,,670 m²,1909,15 542 kr/år,,,"Fritidshus - Rådmansö, Norrtälje kommun - Såld 13 april 2022",Stockholm,3 225 000 kr,fritidshus,"Rådmansö, Norrtälje kommun", 13 april 2022,67.41932481293655
8066,2 495 000 kr,+255 000 kr (+10 %),Fritidshus,Äganderätt,4 rum,60 m²,,,2 258 m²,1975,17 715 kr/år,Ja,,"Fritidshus - Vindö Hummelmora, Värmdö kommun - Såld 13 april 2022",Stockholm,2 750 000 kr,fritidshus,"Vindö Hummelmora, Värmdö kommun", 13 april 2022,36.1061856634256
8067,895 000 kr,+305 000 kr (+34 %),Fritidshus,Annat,2 rum,35 m²,10 m²,,450 m²,1972,7 200 kr/år,Ja,,"Fritidshus - Gålö, Haninge kommun - Såld 13 april 2022",Stockholm,1 200 000 kr,fritidshus,"Gålö, Haninge kommun", 13 april 2022,27.64417721984156
8068,1 195 000 kr,+365 000 kr (+31 %),Fritidshus,Äganderätt,3 rum,53 m²,,,2 018 m²,1974,13 000 kr/år,,,"Fritidshus - Gottröra/Rimbo/Norrtälje, Norrtälje kommun - Såld 13 april 2022",Stockholm,1 560 000 kr,fritidshus,"Gottröra/Rimbo/Norrtälje, Norrtälje kommun", 13 april 2022,46.35165065906874
8069,4 995 000 kr,+705 000 kr (+14 %),Vinterbonat fritidshus,Äganderätt,3 rum,48 m²,9 m²,,2 766 m²,1958,17 500 kr/år,,,"Vinterbonat fritidshus - Älvsala, Värmdö kommun - Såld 13 april 2022",Stockholm,5 700 000 kr,fritidshus,"Älvsala, Värmdö kommun", 13 april 2022,31.715209317062712
8070,445 000 kr,+40 000 kr (+9 %),Fritidshus,Annat,2 rum,25 m²,,,150 m²,1950-1968,3 000 kr/år,,,"Fritidshus - Torsjödal, Södertälje kommun - Såld 12 april 2022",Stockholm,485 000 kr,fritidshus,"Torsjödal, Södertälje kommun", 12 april 2022,31.87213859989922
8071,1 795 000 kr,+805 000 kr (+45 %),Fritidshus,Äganderätt,2 rum,60 m²,,,3 725 m²,1909,8 375 kr/år,,,"Fritidshus - Nånö, Norrtälje kommun - Såld 12 april 2022",Stockholm,2 600 000 kr,fritidshus,"Nånö, Norrtälje kommun", 12 april 2022,60.558933666707944
8072,1 350 000 kr,+370 000 kr (+27 %),Vinterbonat fritidshus,Äganderätt,3 rum,48 m²,,,2 716 m²,1978,16 840 kr/år,,,"Vinterbonat fritidshus - Vätö - Utveda, Norrtälje kommun - Såld 12 april 2022",Stockholm,1 720 000 kr,fritidshus,"Utveda, Norrtälje kommun", 12 april 2022,71.68095674879042
8073,2 495 000 kr,+615 000 kr (+25 %),Fritidshus,Äganderätt,3 rum,72 m²,,,1 907 m²,1974,33 033 kr/år,,,"Fritidshus - Brottby, Vallentuna kommun - Såld 12 april 2022",Stockholm,3 110 000 kr,fritidshus,"Brottby, Vallentuna kommun", 12 april 2022,27.94167821143715
8074,4 500 000 kr,+700 000 kr (+16 %),Fritidshus,Äganderätt,4 rum,45 m²,48 m²,,1 853 m²,1965,19 900 kr/år,,,"Fritidshus - Löparö, Norrtälje kommun - Såld 11 april 2022",Stockholm,5 200 000 kr,fritidshus,"Löparö, Norrtälje kommun", 11 april 2022,47.88271170322163
8075,4 990 000 kr,+560 000 kr (+11 %),Vinterbonat fritidshus,Äganderätt,4 rum,79 m²,42 m²,,3 141 m²,1974,25 200 kr/år,,,"Vinterbonat fritidshus - Styrsnäset - Blidö, Norrtälje kommun - Såld 10 april 2022",Stockholm,5 550 000 kr,fritidshus,"Blidö, Norrtälje kommun", 10 april 2022,57.047126029448464
8076,5 850 000 kr,+1 200 000 kr (+21 %),Gård utan jordbruk,Äganderätt,7 rum,199 m²,,,2 ha,1909,38 782 kr/år,,,"Gård utan jordbruk - Sorunda-Svalsta, Nynäshamns kommun - Såld 08 april 2022",Stockholm,7 050 000 kr,fritidshus,"Sorunda-Svalsta, Nynäshamns kommun", 08 april 2022,39.85648770292299
8077,2 995 000 kr,+355 000 kr (+12 %),Fritidshus,Äganderätt,4 rum,74 m²,,,983 m²,1973,25 011 kr/år,,,"Fritidshus - Grovstanäs, Norrtälje kommun - Såld 08 april 2022",Stockholm,3 350 000 kr,fritidshus,"Grovstanäs, Norrtälje kommun", 08 april 2022,54.340283426590936
8078,475 000 kr,+240 000 kr (+51 %),Fritidshus,Annat,2 rum,21 m²,6 m²,,300 m²,1989,4 913 kr/år,,,"Fritidshus - Riddartorp/Dåntorp, Haninge kommun - Såld 08 april 2022",Stockholm,715 000 kr,fritidshus,"Riddartorp/Dåntorp, Haninge kommun", 08 april 2022,19.638018494889668
8079,1 995 000 kr,+165 000 kr (+8 %),Vinterbonat fritidshus,Äganderätt,4 rum,93 m²,,,3 540 m²,1969,19 216 kr/år,,,"Vinterbonat fritidshus - Gässvik, Norrtälje kommun - Såld 08 april 2022",Stockholm,2 160 000 kr,fritidshus,"Gässvik, Norrtälje kommun", 08 april 2022,88.02430954194116
8080,5 975 000 kr,+1 050 000 kr (+18 %),Fritidshus,Äganderätt,3 rum,65 m²,,,2 130 m²,1976,37 550 kr/år,,,"Fritidshus - Vindö - Tammstorp, Värmdö kommun - Såld 08 april 2022",Stockholm,7 025 000 kr,fritidshus,"Tammstorp, Värmdö kommun", 08 april 2022,34.25693946713326
