,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
18411,4 595 000 kr,+345 000 kr (+8 %),Villa,Äganderätt,5 rum,112 m²,45 m²,,1 584 m²,1921,42 198 kr/år,,,"Villa - Grusåsen, Södertälje kommun - Såld 24 maj 2023",Stockholm,4 940 000 kr,villa,"Grusåsen, Södertälje kommun", 24 maj 2023,28.310905816561714
18412,3 995 000 kr,+905 000 kr (+23 %),Villa,Äganderätt,5 rum,140 m²,10 m²,,2 575 m²,1965,58 065 kr/år,,,"Villa - Åsättra, Österåkers kommun - Såld 24 maj 2023",Stockholm,4 900 000 kr,villa,"Åsättra, Österåkers kommun", 24 maj 2023,38.028802992429306
18413,6 500 000 kr,+600 000 kr (+9 %),Villa,Äganderätt,4 rum,68 m²,67 m²,,1 627 m²,1947,28 190 kr/år,,,"Villa - Ensta, Täby kommun - Såld 24 maj 2023",Stockholm,7 100 000 kr,villa,"Ensta, Täby kommun", 24 maj 2023,14.26702496446553
18414,2 995 000 kr,+305 000 kr (+10 %),Vinterbonat fritidshus,Äganderätt,3 rum,60 m²,,,3 307 m²,1968,28 160 kr/år,Ja,,"Vinterbonat fritidshus - Djurö, Värmdö kommun - Såld 23 maj 2023",Stockholm,3 300 000 kr,villa,"Djurö, Värmdö kommun", 23 maj 2023,36.33144039703912
18415,5 300 000 kr,+150 000 kr (+3 %),Villa,Äganderätt,5 rum,143 m²,11 m²,Ja,1 306 m²,1992,68 904 kr/år,Ja,,"Villa - Sigtuna - Västra, Sigtuna kommun - Såld 23 maj 2023",Stockholm,5 450 000 kr,villa,"Västra, Sigtuna kommun", 23 maj 2023,42.14614978224951
18416,9 995 000 kr,+605 000 kr (+6 %),Villa,Äganderätt,6 rum,160 m²,,,609 m²,2005,49 400 kr/år,Ja,,"Villa - Älvsjö - Herrängen, Stockholms kommun - Såld 23 maj 2023",Stockholm,10 600 000 kr,villa,"Herrängen, Stockholms kommun", 23 maj 2023,8.365410408635757
18417,6 350 000 kr,+250 000 kr (+4 %),Villa,Äganderätt,6 rum,161 m²,56 m²,,"868,1 m²",1989,37 056 kr/år,,,"Villa - Flemingsberg, Huddinge kommun - Såld 23 maj 2023",Stockholm,6 600 000 kr,villa,"Flemingsberg, Huddinge kommun", 23 maj 2023,13.671944293644058
18418,16 900 000 kr,+500 000 kr (+3 %),Villa,Äganderätt,7 rum,161 m²,62 m²,,913 m²,2011,43 610 kr/år,,,"Villa - Ekerö - Gällstaö, Ekerö kommun - Såld 23 maj 2023",Stockholm,17 400 000 kr,villa,"Gällstaö, Ekerö kommun", 23 maj 2023,13.762316255448093
18419,6 495 000 kr,+175 000 kr (+3 %),Villa,Äganderätt,5 rum,147 m²,30 m²,,1 189 m²,1955,41 445 kr/år,,,"Villa - Stuvsta Centrum, Huddinge kommun - Såld 23 maj 2023",Stockholm,6 670 000 kr,villa,"Stuvsta Centrum, Huddinge kommun", 23 maj 2023,8.860169990068844
18420,6 395 000 kr,+255 000 kr (+4 %),Villa,Äganderätt,5 rum,119 m²,48 m²,,667 m²,1973,51 574 kr/år,,,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 22 maj 2023",Stockholm,6 650 000 kr,villa,"Hässelby Södra Villastad, Stockholms kommun", 22 maj 2023,15.223555441540647
18421,7 995 000 kr,+805 000 kr (+10 %),Villa,Äganderätt,6 rum,94 m²,54 m²,,1 022 m²,1943,56 456 kr/år,,,"Villa - Tallkrogen, Stockholms kommun - Såld 22 maj 2023",Stockholm,8 800 000 kr,villa,"Tallkrogen, Stockholms kommun", 22 maj 2023,6.030318927220662
18422,6 395 000 kr,+105 000 kr (+2 %),Villa,Äganderätt,5 rum,90 m²,90 m²,,667 m²,1962,42 878 kr/år,,,"Villa - Stuvsta, Huddinge kommun - Såld 22 maj 2023",Stockholm,6 500 000 kr,villa,"Stuvsta, Huddinge kommun", 22 maj 2023,8.963660562002094
18423,8 295 000 kr,+1 005 000 kr (+12 %),Villa,Äganderätt,5 rum,149 m²,,,799 m²,1986,46 472 kr/år,,,"Villa - Visinge, Täby kommun - Såld 22 maj 2023",Stockholm,9 300 000 kr,villa,"Visinge, Täby kommun", 22 maj 2023,15.570542750554855
18424,7 650 000 kr,+350 000 kr (+5 %),Villa,Äganderätt,5 rum,69 m²,69 m²,,545 m²,1952,30 494 kr/år,Ja,,"Villa - Älvsjö/Herrängen, Stockholms kommun - Såld 22 maj 2023",Stockholm,8 000 000 kr,villa,"Älvsjö/Herrängen, Stockholms kommun", 22 maj 2023,8.365410408635757
18425,10 850 000 kr,+1 400 000 kr (+13 %),Villa,Äganderätt,7 rum,149 m²,62 m²,Ja,603 m²,1911,56 875 kr/år,,,"Villa - Långbro, Stockholms kommun - Såld 22 maj 2023",Stockholm,12 250 000 kr,villa,"Långbro, Stockholms kommun", 22 maj 2023,6.934557438163779
18426,16 495 000 kr,+735 000 kr (+4 %),Villa,Äganderätt,8 rum,176 m²,98 m²,,2 170 m²,2010,85 551 kr/år,,,"Villa - Boo Gård, Nacka kommun - Såld 22 maj 2023",Stockholm,17 230 000 kr,villa,"Boo Gård, Nacka kommun", 22 maj 2023,12.56444748512122
18427,11 900 000 kr,+1 800 000 kr (+15 %),Villa,Äganderätt,6 rum,169 m²,17 m²,,644 m²,1976,44 700 kr/år,,,"Villa - Mosstorp, Lidingö kommun - Såld 22 maj 2023",Stockholm,13 700 000 kr,villa,"Mosstorp, Lidingö kommun", 22 maj 2023,5.358158531667595
18428,2 495 000 kr,+355 000 kr (+14 %),Villa,Äganderätt,3 rum,56 m²,,,3 348 m²,1982,29 109 kr/år,,,"Villa - Landfjärden, Nynäshamns kommun - Såld 22 maj 2023",Stockholm,2 850 000 kr,villa,"Landfjärden, Nynäshamns kommun", 22 maj 2023,32.55334501913337
18429,5 895 000 kr,+605 000 kr (+10 %),Villa,Äganderätt,,120 m²,,,1 349 m²,1996,,,,"Villa - Tyresö, Tyresö kommun - Såld 21 maj 2023",Stockholm,6 500 000 kr,villa,"Tyresö, Tyresö kommun", 21 maj 2023,16.532718300506904
18430,3 995 000 kr,+164 187 kr (+4 %),Vinterbonat fritidshus,Äganderätt,3 rum,54 m²,18 m²,,2 872 m²,1980,9 389 kr/år,,,"Vinterbonat fritidshus - Värmdövik, Värmdö kommun - Såld 21 maj 2023",Stockholm,4 159 187 kr,villa,"Värmdövik, Värmdö kommun", 21 maj 2023,25.18732048040639
18431,3 995 000 kr,+315 000 kr (+8 %),Villa,Äganderätt,3 rum,81 m²,81 m²,,1 178 m²,1999,42 057 kr/år,,,"Villa - Färingsö Kungsberga, Ekerö kommun - Såld 21 maj 2023",Stockholm,4 310 000 kr,villa,"Färingsö Kungsberga, Ekerö kommun", 21 maj 2023,26.76040768150366
18432,13 900 000 kr,+1 900 000 kr (+14 %),Villa,Äganderätt,7 rum,150 m²,76 m²,Ja,1 006 m²,1949,36 000 kr/år,Ja,,"Villa - Stocksund, Danderyds kommun - Såld 19 maj 2023",Stockholm,15 800 000 kr,villa,"Stocksund, Danderyds kommun", 19 maj 2023,6.670921557482912
18433,5 995 000 kr,+545 000 kr (+9 %),Villa,Äganderätt,7 rum,139 m²,139 m²,,1 442 m²,1957,38 824 kr/år,Ja,,"Villa - Barkarby, Järfälla kommun - Såld 19 maj 2023",Stockholm,6 540 000 kr,villa,"Barkarby, Järfälla kommun", 19 maj 2023,14.757935860904034
18434,2 495 000 kr,+315 000 kr (+13 %),Villa,Äganderätt,3 rum,56 m²,,,2 939 m²,1961,23 127 kr/år,Ja,,"Villa - Huddinge, Haninge kommun - Såld 19 maj 2023",Stockholm,2 810 000 kr,villa,"Huddinge, Haninge kommun", 19 maj 2023,32.65201132824177
18435,13 750 000 kr,+550 000 kr (+4 %),Villa,Äganderätt,6 rum,156 m²,51 m²,,814 m²,1909,49 435 kr/år,,,"Villa - Duvbo, Sundbybergs kommun - Såld 19 maj 2023",Stockholm,14 300 000 kr,villa,"Duvbo, Sundbybergs kommun", 19 maj 2023,7.673443476210397
18436,2 895 000 kr,+355 000 kr (+12 %),Villa,Äganderätt,4 rum,80 m²,,,2 020 m²,1991,41 463 kr/år,,,"Villa - Ekeby, Nynäshamns kommun - Såld 19 maj 2023",Stockholm,3 250 000 kr,villa,"Ekeby, Nynäshamns kommun", 19 maj 2023,35.734956397129864
18437,2 300 000 kr,+200 000 kr (+9 %),Vinterbonat fritidshus,Äganderätt,3 rum,54 m²,,,1 948 m²,2000,17 706 kr/år,,,"Vinterbonat fritidshus - Havsskogen, Norrtälje kommun - Såld 19 maj 2023",Stockholm,2 500 000 kr,villa,"Havsskogen, Norrtälje kommun", 19 maj 2023,91.05021289468355
18438,7 290 000 kr,+110 000 kr (+2 %),Villa,Äganderätt,6 rum,155 m²,30 m²,,811 m²,2018,30 900 kr/år,Ja,,"Villa - Skogås, Huddinge kommun - Såld 19 maj 2023",Stockholm,7 400 000 kr,villa,"Skogås, Huddinge kommun", 19 maj 2023,12.71061279826193
18439,1 995 000 kr,+305 000 kr (+15 %),Villa,Äganderätt,6 rum,114 m²,115 m²,,1 177 m²,1978,50 300 kr/år,Ja,,"Villa - Älmsta, Norrtälje kommun - Såld 19 maj 2023",Stockholm,2 300 000 kr,villa,"Älmsta, Norrtälje kommun", 19 maj 2023,83.02318384282832
18440,14 450 000 kr,+1 350 000 kr (+9 %),Villa,Äganderätt,7 rum,176 m²,70 m²,,746 m²,1930,31 258 kr/år,,,"Villa - Bromma - Nockeby, Stockholms kommun - Såld 19 maj 2023",Stockholm,15 800 000 kr,villa,"Nockeby, Stockholms kommun", 19 maj 2023,8.313455673585835
18441,10 900 000 kr,+200 000 kr (+2 %),Villa,Äganderätt,7 rum,122 m²,71 m²,,516 m²,1936,39 700 kr/år,,,"Villa - Bromma - Norra Ängby, Stockholms kommun - Såld 19 maj 2023",Stockholm,11 100 000 kr,villa,"Norra Ängby, Stockholms kommun", 19 maj 2023,9.669580299415271
18442,7 995 000 kr,+155 000 kr (+2 %),Villa,Äganderätt,5 rum,180 m²,20 m²,,1 251 m²,2000,55 558 kr/år,Ja,,"Villa - Margretelund, Österåkers kommun - Såld 18 maj 2023",Stockholm,8 150 000 kr,villa,"Margretelund, Österåkers kommun", 18 maj 2023,21.223293345951042
18443,5 595 000 kr,+605 000 kr (+11 %),Villa,Äganderätt,5 rum,143 m²,15 m²,,373 m²,2004,49 000 kr/år,,,"Villa - Gransäter, Norrtälje kommun - Såld 18 maj 2023",Stockholm,6 200 000 kr,villa,"Gransäter, Norrtälje kommun", 18 maj 2023,61.07680706740638
18444,10 300 000 kr,+700 000 kr (+7 %),Villa,Äganderätt,7 rum,110 m²,106 m²,,698 m²,1975,58 667 kr/år,,,"Villa - Lännersta, Nacka kommun - Såld 18 maj 2023",Stockholm,11 000 000 kr,villa,"Lännersta, Nacka kommun", 18 maj 2023,10.938059279948433
18445,4 495 000 kr,+355 000 kr (+8 %),Villa,Äganderätt,5 rum,115 m²,28 m²,,788 m²,1958,31 300 kr/år,,,"Villa - Kallhäll, Järfälla kommun - Såld 18 maj 2023",Stockholm,4 850 000 kr,villa,"Kallhäll, Järfälla kommun", 18 maj 2023,20.627503869858234
18446,13 400 000 kr,+450 000 kr (+3 %),Villa,Äganderätt,5 rum,123 m²,62 m²,,635 m²,1930,37 149 kr/år,,,"Villa - Bromma - Nockeby, Stockholms kommun - Såld 18 maj 2023",Stockholm,13 850 000 kr,villa,"Nockeby, Stockholms kommun", 18 maj 2023,8.313455673585835
18447,19 500 000 kr,+1 000 000 kr (+5 %),Villa,Äganderätt,9 rum,196 m²,79 m²,,656 m²,1945,70 350 kr/år,,,"Villa - Bromma - Gamla Äppelviken, Stockholms kommun - Såld 18 maj 2023",Stockholm,20 500 000 kr,villa,"Gamla Äppelviken, Stockholms kommun", 18 maj 2023,5.4547167367091784
18448,8 495 000 kr,+1 030 000 kr (+12 %),Villa,Äganderätt,5 rum,120 m²,40 m²,,628 m²,1959,49 400 kr/år,Ja,,"Villa - Örby, Stockholms kommun - Såld 17 maj 2023",Stockholm,9 525 000 kr,villa,"Örby, Stockholms kommun", 17 maj 2023,6.441590980048202
18449,12 500 000 kr,+200 000 kr (+2 %),Villa,Äganderätt,8 rum,198 m²,227 m²,,"967,3 m²",1965,,,,"Villa - Edsviken, Sollentuna kommun - Såld 17 maj 2023",Stockholm,12 700 000 kr,villa,"Edsviken, Sollentuna kommun", 17 maj 2023,10.419008414563764
18450,3 595 000 kr,+335 000 kr (+9 %),Villa,Äganderätt,4 rum,78 m²,18 m²,,2 398 m²,1989,20 000 kr/år,Ja,,"Villa - Brevik, Tyresö kommun - Såld 17 maj 2023",Stockholm,3 930 000 kr,villa,"Brevik, Tyresö kommun", 17 maj 2023,21.82922168882202
18451,1 895 000 kr,+605 000 kr (+32 %),Villa,Äganderätt,3 rum,43 m²,49 m²,,3 082 m²,1974,28 600 kr/år,,,"Villa - Skogås, Huddinge kommun - Såld 17 maj 2023",Stockholm,2 500 000 kr,villa,"Skogås, Huddinge kommun", 17 maj 2023,12.71061279826193
18452,13 995 000 kr,+1 005 000 kr (+7 %),Villa,Äganderätt,7 rum,152 m²,14 m²,,3 370 m²,1911,64 700 kr/år,,,"Villa - Resarö, Vaxholms kommun - Såld 17 maj 2023",Stockholm,15 000 000 kr,villa,"Resarö, Vaxholms kommun", 17 maj 2023,18.99254730529422
18453,6 300 000 kr,+550 000 kr (+9 %),Villa,Äganderätt,5 rum,135 m²,56 m²,,1 224 m²,1986,32 300 kr/år,,,"Villa - Stuvsta, Huddinge kommun - Såld 17 maj 2023",Stockholm,6 850 000 kr,villa,"Stuvsta, Huddinge kommun", 17 maj 2023,8.963660562002094
18454,6 195 000 kr,+105 000 kr (+2 %),Villa,Äganderätt,6 rum,153 m²,25 m²,,777 m²,1986,41 040 kr/år,,,"Villa - Lötkärr - Vendelsö gård, Haninge kommun - Såld 17 maj 2023",Stockholm,6 300 000 kr,villa,"Vendelsö gård, Haninge kommun", 17 maj 2023,14.91691309599955
18455,4 995 000 kr,+575 000 kr (+12 %),Villa,Äganderätt,2 rum,95 m²,54 m²,,3 685 m²,1939,56 813 kr/år,,,"Villa - Fågelvik, Värmdö kommun - Såld 17 maj 2023",Stockholm,5 570 000 kr,villa,"Fågelvik, Värmdö kommun", 17 maj 2023,22.146270311563043
18456,8 500 000 kr,+250 000 kr (+3 %),Villa,Äganderätt,4 rum,100 m²,36 m²,,1 570 m²,1929,28 380 kr/år,,,"Villa - Edsviken, Sollentuna kommun - Såld 17 maj 2023",Stockholm,8 750 000 kr,villa,"Edsviken, Sollentuna kommun", 17 maj 2023,10.419008414563764
18457,10 750 000 kr,+1 900 000 kr (+18 %),Villa,Äganderätt,6 rum,111 m²,52 m²,,469 m²,1933,57 100 kr/år,Ja,,"Villa - Enskedefältet, Stockholms kommun - Såld 17 maj 2023",Stockholm,12 650 000 kr,villa,"Enskedefältet, Stockholms kommun", 17 maj 2023,4.576201446495863
18458,3 395 000 kr,+255 000 kr (+8 %),Villa,Äganderätt,4 rum,124 m²,18 m²,,2 230 m²,1946,30 432 kr/år,,,"Villa - Bro/Gamla Bro, Upplands-Bro kommun - Såld 17 maj 2023",Stockholm,3 650 000 kr,villa,"Bro/Gamla Bro, Upplands-Bro kommun", 17 maj 2023,37.84798774086227
18459,1 950 000 kr,+250 000 kr (+13 %),Vinterbonat fritidshus,Äganderätt,3 rum,74 m²,,,2 216 m²,1984,6 290 kr/år,,,"Vinterbonat fritidshus - Vätö, Norrtälje kommun - Såld 16 maj 2023",Stockholm,2 200 000 kr,villa,"Vätö, Norrtälje kommun", 16 maj 2023,74.44904544543692
18460,12 950 000 kr,+1 250 000 kr (+10 %),Villa,Äganderätt,6 rum,135 m²,92 m²,,"1 345,9 m²",2004,44 565 kr/år,Ja,,"Villa - Landsnora, Sollentuna kommun - Såld 16 maj 2023",Stockholm,14 200 000 kr,villa,"Landsnora, Sollentuna kommun", 16 maj 2023,14.067345977248117
18461,8 995 000 kr,+605 000 kr (+7 %),Villa,Äganderätt,5 rum,144 m²,,,900 m²,1977,,Ja,,"Villa - Viggbyholm, Täby kommun - Såld 16 maj 2023",Stockholm,9 600 000 kr,villa,"Viggbyholm, Täby kommun", 16 maj 2023,13.209627073748813
18462,13 750 000 kr,+750 000 kr (+5 %),Villa,Äganderätt,10 rum,243 m²,24 m²,,1 230 m²,1947,37 000 kr/år,,,"Villa - Saltsjö-Duvnäs, Nacka kommun - Såld 16 maj 2023",Stockholm,14 500 000 kr,villa,"Saltsjö-Duvnäs, Nacka kommun", 16 maj 2023,7.924859880858431
18463,3 900 000 kr,+1 450 000 kr (+37 %),Vinterbonat fritidshus,Äganderätt,3 rum,52 m²,,,2 398 m²,1970,27 163 kr/år,,,"Vinterbonat fritidshus - Klyppingen, Norrtälje kommun - Såld 16 maj 2023",Stockholm,5 350 000 kr,villa,"Klyppingen, Norrtälje kommun", 16 maj 2023,57.095168235601214
18464,7 500 000 kr,+300 000 kr (+4 %),Villa,Äganderätt,4 rum,137 m²,63 m²,,"647,5 m²",1992,,,,"Villa - Landsnora, Sollentuna kommun - Såld 15 maj 2023",Stockholm,7 800 000 kr,villa,"Landsnora, Sollentuna kommun", 15 maj 2023,14.067345977248117
18465,6 195 000 kr,+105 000 kr (+2 %),Villa,Äganderätt,5 rum,128 m²,,,1 234 m²,1992,42 734 kr/år,,,"Villa - Västra Skärgårdsstad, Österåkers kommun - Såld 15 maj 2023",Stockholm,6 300 000 kr,villa,"Västra Skärgårdsstad, Österåkers kommun", 15 maj 2023,25.200683744123403
18466,39 000 000 kr,+3 000 000 kr (+8 %),Villa,Äganderätt,7 rum,337 m²,202 m²,,2 544 m²,1961,,,,"Villa - Rudboda, Lidingö kommun - Såld 14 maj 2023",Stockholm,42 000 000 kr,villa,"Rudboda, Lidingö kommun", 14 maj 2023,8.51618519629961
18467,12 950 000 kr,+500 000 kr (+4 %),Villa,Äganderätt,6 rum,205 m²,32 m²,Ja,1 292 m²,1961,52 144 kr/år,Ja,,"Villa - Saltsjöbaden, Nacka kommun - Såld 13 maj 2023",Stockholm,13 450 000 kr,villa,"Saltsjöbaden, Nacka kommun", 13 maj 2023,14.267008297949955
18468,14 600 000 kr,+4 500 000 kr (+31 %),Villa,Äganderätt,6 rum,141 m²,68 m²,,750 m²,1909,56 210 kr/år,,,"Villa - Gamla Enskede, Stockholms kommun - Såld 13 maj 2023",Stockholm,19 100 000 kr,villa,"Gamla Enskede, Stockholms kommun", 13 maj 2023,5.124117881026258
18469,6 795 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,4 rum,93 m²,,,809 m²,1984,22 783 kr/år,,,"Villa - Täby Kyrkby, Täby kommun - Såld 13 maj 2023",Stockholm,6 850 000 kr,villa,"Täby Kyrkby, Täby kommun", 13 maj 2023,18.82468695474574
18470,4 495 000 kr,+405 000 kr (+9 %),Villa,Äganderätt,4 rum,121 m²,43 m²,,1 111 m²,1999,44 458 kr/år,Ja,,"Villa - Märsta, Sigtuna kommun - Såld 13 maj 2023",Stockholm,4 900 000 kr,villa,"Märsta, Sigtuna kommun", 13 maj 2023,35.67479718055405
18471,6 595 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,5 rum,94 m²,94 m²,,928 m²,1957,33 269 kr/år,,,"Villa - Barkarby, Järfälla kommun - Såld 13 maj 2023",Stockholm,6 650 000 kr,villa,"Barkarby, Järfälla kommun", 13 maj 2023,14.757935860904034
18472,9 900 000 kr,+500 000 kr (+5 %),Villa,Äganderätt,5 rum,"94,5 m²","35,5 m²",,734 m²,1927,46 497 kr/år,,,"Villa - Bromma Olovslund, Stockholms kommun - Såld 12 maj 2023",Stockholm,10 400 000 kr,villa,"Bromma Olovslund, Stockholms kommun", 12 maj 2023,7.438293874819253
18473,4 995 000 kr,+505 000 kr (+10 %),Villa,Äganderätt,4 rum,83 m²,,,728 m²,1909,47 277 kr/år,,,"Villa - Hässelby Norra Villastad, Stockholms kommun - Såld 12 maj 2023",Stockholm,5 500 000 kr,villa,"Hässelby Norra Villastad, Stockholms kommun", 12 maj 2023,not found
18474,2 995 000 kr,+205 000 kr (+7 %),Villa,Äganderätt,4 rum,94 m²,20 m²,,2 411 m²,1972,57 890 kr/år,,,"Villa - Ekskogen, Vallentuna kommun - Såld 12 maj 2023",Stockholm,3 200 000 kr,villa,"Ekskogen, Vallentuna kommun", 12 maj 2023,36.38713328742043
18475,4 995 000 kr,+430 000 kr (+9 %),Villa,Äganderätt,5 rum,103 m²,,,1 525 m²,1998,35 948 kr/år,,,"Villa - Tullinge, Botkyrka kommun - Såld 12 maj 2023",Stockholm,5 425 000 kr,villa,"Tullinge, Botkyrka kommun", 12 maj 2023,16.22987130823462
18476,3 500 000 kr,+300 000 kr (+9 %),Villa,Äganderätt,5 rum,121 m²,,,737 m²,1979,41 207 kr/år,,,"Villa - Solbacka, Norrtälje kommun - Såld 12 maj 2023",Stockholm,3 800 000 kr,villa,"Solbacka, Norrtälje kommun", 12 maj 2023,62.38231158513691
18477,5 995 000 kr,+105 000 kr (+2 %),Villa,Äganderätt,6 rum,150 m²,50 m²,,1 049 m²,1932,29 019 kr/år,Ja,,"Villa - Nynäshamn, Nynäshamns kommun - Såld 12 maj 2023",Stockholm,6 100 000 kr,villa,"Nynäshamn, Nynäshamns kommun", 12 maj 2023,47.26463406409111
18478,4 995 000 kr,+145 000 kr (+3 %),Villa,Äganderätt,5 rum,90 m²,68 m²,,996 m²,1942,40 274 kr/år,Ja,,"Villa - Trångsund, Huddinge kommun - Såld 12 maj 2023",Stockholm,5 140 000 kr,villa,"Trångsund, Huddinge kommun", 12 maj 2023,11.354770352295533
18479,7 995 000 kr,+505 001 kr (+6 %),Villa,Äganderätt,6 rum,137 m²,39 m²,,765 m²,1974,47 023 kr/år,,,"Villa - Skuru, Nacka kommun - Såld 12 maj 2023",Stockholm,8 500 001 kr,villa,"Skuru, Nacka kommun", 12 maj 2023,8.125154048082363
18480,9 250 000 kr,+325 000 kr (+4 %),Villa,Äganderätt,5 rum,134 m²,55 m²,,594 m²,1910,63 200 kr/år,,,"Villa - Spånga - Solhem, Stockholms kommun - Såld 12 maj 2023",Stockholm,9 575 000 kr,villa,"Solhem, Stockholms kommun", 12 maj 2023,11.719828976560299
18481,14 500 000 kr,+500 000 kr (+3 %),Villa,Äganderätt,6 rum,163 m²,53 m²,,633 m²,1914,49 119 kr/år,,,"Villa - Bromma Äppelviken, Stockholms kommun - Såld 12 maj 2023",Stockholm,15 000 000 kr,villa,"Bromma Äppelviken, Stockholms kommun", 12 maj 2023,5.692308373863161
18482,6 695 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,7 rum,153 m²,25 m²,,707 m²,1976,47 292 kr/år,,,"Villa - Hässelby - Södra Villastad, Stockholms kommun - Såld 12 maj 2023",Stockholm,6 900 000 kr,villa,"Södra Villastad, Stockholms kommun", 12 maj 2023,15.223555441540647
18483,6 350 000 kr,+325 000 kr (+5 %),Villa,Äganderätt,4 rum,129 m²,,,1 595 m²,1999,41 308 kr/år,,,"Villa - Fresta, Upplands Väsby kommun - Såld 12 maj 2023",Stockholm,6 675 000 kr,villa,"Fresta, Upplands Väsby kommun", 12 maj 2023,22.070530073051128
18484,5 500 000 kr,+500 000 kr (+9 %),Villa,Äganderätt,6 rum,169 m²,,,4 575 m²,1968,47 887 kr/år,,,"Villa - Lervik, Österåkers kommun - Såld 12 maj 2023",Stockholm,6 000 000 kr,villa,"Lervik, Österåkers kommun", 12 maj 2023,23.263151230030168
18485,3 875 000 kr,+85 000 kr (+2 %),Villa,Äganderätt,4 rum,92 m²,136 m²,,3 270 m²,1963,34 807 kr/år,,,"Villa - Färingsö Färentuna, Ekerö kommun - Såld 12 maj 2023",Stockholm,3 960 000 kr,villa,"Färingsö Färentuna, Ekerö kommun", 12 maj 2023,17.000184248906404
