,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
5816,2 000 000 kr,-100 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,4 rum,52 m²,,,1 725 m²,1978,21 212 kr/år,,,"Vinterbonat fritidshus - Bergshamra, Norrtälje kommun - Såld 15 september 2020",Stockholm,1 900 000 kr,fritidshus,"Bergshamra, Norrtälje kommun", 15 september 2020,48.24301167333973
5817,19 000 000 kr,-2 312 000 kr (-12 %),Vinterbonat fritidshus,Äganderätt,3 rum,70 m²,,,2 610 m²,1976,19 600 kr/år,,,"Vinterbonat fritidshus - Skärmarö - Ramsdalen, Värmdö kommun - Såld 14 september 2020",Stockholm,16 688 000 kr,fritidshus,"Ramsdalen, Värmdö kommun", 14 september 2020,32.073807769205416
5818,2 750 000 kr,-50 000 kr (-2 %),Fritidshus,Äganderätt,3 rum,30 m²,4 m²,,3 012 m²,1952,,,,Fritidshus - Haninge kommun - Såld 11 september 2020,Stockholm,2 700 000 kr,fritidshus,Haninge kommun, 11 september 2020,32.65201132824177
5819,1 100 000 kr,-200 000 kr (-18 %),Fritidshus,Annat,3 rum,65 m²,,,550 m²,,15 500 kr/år,Ja,,"Fritidshus - Gamla Malmsjön Enhörna , Södertälje kommun - Såld 11 september 2020",Stockholm,900 000 kr,fritidshus,"Gamla Malmsjön Enhörna , Södertälje kommun", 11 september 2020,not found
5820,1 495 000 kr,-80 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,1 rum,20 m²,,,2 201 m²,1976,14 400 kr/år,,,"Vinterbonat fritidshus - Norra Sorunda, Nynäshamns kommun - Såld 10 september 2020",Stockholm,1 415 000 kr,fritidshus,"Norra Sorunda, Nynäshamns kommun", 10 september 2020,27.133501915134378
5821,335 000 kr,-5 000 kr (-1 %),Fritidshus,Annat,1 rum,15 m²,,,,1940,2 100 kr/år,,,"Fritidshus - Nacka - Skuruparken, Nacka kommun - Såld 10 september 2020",Stockholm,330 000 kr,fritidshus,"Skuruparken, Nacka kommun", 10 september 2020,8.351826333647425
5822,2 995 000 kr,-45 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,6 rum,54 m²,3 m²,,3 375 m²,1920,29 820 kr/år,Ja,,"Vinterbonat fritidshus - Ösmo, Nynäshamns kommun - Såld 09 september 2020",Stockholm,2 950 000 kr,fritidshus,"Ösmo, Nynäshamns kommun", 09 september 2020,39.42177932869771
5823,1 890 000 kr,-90 000 kr (-5 %),Fritidshus,Äganderätt,2 rum,30 m²,4 m²,,564 m²,1951,7 990 kr/år,,,"Fritidshus - Årsta Havsbad, Haninge kommun - Såld 08 september 2020",Stockholm,1 800 000 kr,fritidshus,"Årsta Havsbad, Haninge kommun", 08 september 2020,27.158361361865108
5824,1 995 000 kr,-145 000 kr (-7 %),Fritidshus,Tomträtt,4 rum,54 m²,,,435 m²,1968,16 375 kr/år,,,"Fritidshus - Lisö, Nynäshamns kommun - Såld 08 september 2020",Stockholm,1 850 000 kr,fritidshus,"Lisö, Nynäshamns kommun", 08 september 2020,44.729722812363974
5825,1 995 000 kr,-195 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,45 m²,,,2 217 m²,1964,42 459 kr/år,,,"Vinterbonat fritidshus - Grödinge, Botkyrka kommun - Såld 04 september 2020",Stockholm,1 800 000 kr,fritidshus,"Grödinge, Botkyrka kommun", 04 september 2020,25.809611146692088
5826,1 195 000 kr,-200 000 kr (-17 %),Fritidshus,Äganderätt,2 rum,38 m²,,,2 648 m²,1967,,Ja,,"Fritidshus - Rimbo, Norrtälje kommun - Såld 01 september 2020",Stockholm,995 000 kr,fritidshus,"Rimbo, Norrtälje kommun", 01 september 2020,49.587489574911814
5827,1 695 000 kr,-195 000 kr (-12 %),Fritidshus,Annat,4 rum,50 m²,,,2 500 m²,1947,5 669 kr/år,,,"Fritidshus - Mörkö, Södertälje kommun - Såld 01 september 2020",Stockholm,1 500 000 kr,fritidshus,"Mörkö, Södertälje kommun", 01 september 2020,44.63192997479822
5828,1 495 000 kr,-170 000 kr (-11 %),Fritidshus,Äganderätt,3 rum,71 m²,,,2 168 m²,1992,,,,"Fritidshus - Källsmora, Norrtälje kommun - Såld 30 augusti 2020",Stockholm,1 325 000 kr,fritidshus,"Källsmora, Norrtälje kommun", 30 augusti 2020,41.64810972742738
5829,1 350 000 kr,-150 000 kr (-11 %),Fritidshus,Äganderätt,2 rum,49 m²,10 m²,,2 791 m²,1965,11 553 kr/år,,,"Fritidshus - Singö, Norrtälje kommun - Såld 28 augusti 2020",Stockholm,1 200 000 kr,fritidshus,"Singö, Norrtälje kommun", 28 augusti 2020,103.30391999249987
5830,750 000 kr,-25 000 kr (-3 %),Fritidshus,Äganderätt,3 rum,45 m²,,,2 229 m²,1965,8 141 kr/år,,,"Fritidshus - Edsbro, Norrtälje kommun - Såld 28 augusti 2020",Stockholm,725 000 kr,fritidshus,"Edsbro, Norrtälje kommun", 28 augusti 2020,67.80986197061648
5831,850 000 kr,-10 000 kr (-1 %),Fritidshus,Annat,2 rum,30 m²,9 m²,,458 m²,1974,9 400 kr/år,,,"Fritidshus - Gålö, Haninge kommun - Såld 27 augusti 2020",Stockholm,840 000 kr,fritidshus,"Gålö, Haninge kommun", 27 augusti 2020,27.64417721984156
5832,1 795 000 kr,-1 555 000 kr (-87 %),Vinterbonat fritidshus,Äganderätt,4 rum,93 m²,10 m²,,2 705 m²,1968,19 758 kr/år,,,"Vinterbonat fritidshus - Norra Råda, Norrtälje kommun - Såld 27 augusti 2020",Stockholm,240 000 kr,fritidshus,"Norra Råda, Norrtälje kommun", 27 augusti 2020,76.89899494983322
5833,1 850 000 kr,-140 000 kr (-8 %),Fritidshus,Äganderätt,3 rum,63 m²,,,2 244 m²,1977,12 953 kr/år,,,"Fritidshus - Grisslehamn, Norrtälje kommun - Såld 26 augusti 2020",Stockholm,1 710 000 kr,fritidshus,"Grisslehamn, Norrtälje kommun", 26 augusti 2020,95.53779032931175
5834,3 750 000 kr,-450 000 kr (-12 %),Vinterbonat fritidshus,Äganderätt,5 rum,65 m²,40 m²,,4 085 m²,1910,,Ja,,"Vinterbonat fritidshus - Ljusterö, Österåkers kommun - Såld 25 augusti 2020",Stockholm,3 300 000 kr,fritidshus,"Ljusterö, Österåkers kommun", 25 augusti 2020,38.26547660867005
5835,2 395 000 kr,-195 000 kr (-8 %),Fritidshus,Äganderätt,2 rum,36 m²,,,2 320 m²,1947,11 435 kr/år,,,"Fritidshus - Saltarö/Skärmarö, Värmdö kommun - Såld 22 augusti 2020",Stockholm,2 200 000 kr,fritidshus,"Saltarö/Skärmarö, Värmdö kommun", 22 augusti 2020,30.44380248838334
5836,2 500 000 kr,-450 000 kr (-18 %),Fritidshus,Äganderätt,1 rum,35 m²,,,1 490 m²,1945,18 479 kr/år,,,"Fritidshus - Saltsjö-Boo, Nacka kommun - Såld 21 augusti 2020",Stockholm,2 050 000 kr,fritidshus,"Saltsjö-Boo, Nacka kommun", 21 augusti 2020,8.714953786728856
5837,2 250 000 kr,-200 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,3 rum,70 m²,11 m²,,1 889 m²,1976,21 074 kr/år,,,"Vinterbonat fritidshus - Grisslehamn, Norrtälje kommun - Såld 19 augusti 2020",Stockholm,2 050 000 kr,fritidshus,"Grisslehamn, Norrtälje kommun", 19 augusti 2020,95.53779032931175
5838,9 500 000 kr,-2 700 000 kr (-28 %),Vinterbonat fritidshus,Äganderätt,4 rum,80 m²,,,2 740 m²,1990,24 900 kr/år,,,"Vinterbonat fritidshus - Ingarö, Värmdö kommun - Såld 18 augusti 2020",Stockholm,6 800 000 kr,fritidshus,"Ingarö, Värmdö kommun", 18 augusti 2020,19.6210177994887
5839,2 475 000 kr,-75 000 kr (-3 %),Fritidshus,Äganderätt,1 rum,34 m²,,,2 823 m²,1954,18 110 kr/år,,,"Fritidshus - Färingsö Stenhamra, Ekerö kommun - Såld 17 augusti 2020",Stockholm,2 400 000 kr,fritidshus,"Färingsö Stenhamra, Ekerö kommun", 17 augusti 2020,20.705538159471182
5840,1 600 000 kr,-500 000 kr (-31 %),Fritidshus,Äganderätt,,,,,1 008 m²,,2 800 kr/år,,,"Fritidshus - Grödinge, Botkyrka kommun - Såld 17 augusti 2020",Stockholm,1 100 000 kr,fritidshus,"Grödinge, Botkyrka kommun", 17 augusti 2020,25.809611146692088
5841,1 295 000 kr,-95 000 kr (-7 %),Fritidsboende,Äganderätt,2 rum,44 m²,20 m²,,2 332 m²,1910,10 938 kr/år,,,"Fritidsboende - Gnesta, Södertälje kommun - Såld 17 augusti 2020",Stockholm,1 200 000 kr,fritidshus,"Gnesta, Södertälje kommun", 17 augusti 2020,48.99273499012682
5842,3 500 000 kr,-500 000 kr (-14 %),Fritidshus,Äganderätt,3 rum,40 m²,,,685 m²,2015,12 600 kr/år,,,"Fritidshus - Grödinge, Botkyrka kommun - Såld 16 augusti 2020",Stockholm,3 000 000 kr,fritidshus,"Grödinge, Botkyrka kommun", 16 augusti 2020,25.809611146692088
5843,1 700 000 kr,-120 000 kr (-7 %),Vinterbonat fritidshus,Äganderätt,2 rum,70 m²,,,2 307 m²,1977,16 151 kr/år,,,"Vinterbonat fritidshus - Drottningdal, Norrtälje kommun - Såld 15 augusti 2020",Stockholm,1 580 000 kr,fritidshus,"Drottningdal, Norrtälje kommun", 15 augusti 2020,68.68696264016701
5844,1 695 000 kr,-95 000 kr (-6 %),Fritidshus,Äganderätt,2 rum,38 m²,2 m²,,5 495 m²,1950,10 950 kr/år,Ja,,"Fritidshus - Torpa skog+Hoppet, Haninge kommun - Såld 14 augusti 2020",Stockholm,1 600 000 kr,fritidshus,"Torpa skog+Hoppet, Haninge kommun", 14 augusti 2020,not found
5845,1 495 000 kr,-135 000 kr (-9 %),Fritidshus,Äganderätt,2 rum,23 m²,,,301 m²,1990,21 682 kr/år,,,"Fritidshus - Lövsättra - Ullna, Vallentuna kommun - Såld 14 augusti 2020",Stockholm,1 360 000 kr,fritidshus,"Ullna, Vallentuna kommun", 14 augusti 2020,19.80897642688633
5846,2 995 000 kr,-45 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,,49 m²,10 m²,,3 008 m²,1950,21 000 kr/år,,,"Vinterbonat fritidshus - Tyresö Bergholm, Tyresö kommun - Såld 14 augusti 2020",Stockholm,2 950 000 kr,fritidshus,"Tyresö Bergholm, Tyresö kommun", 14 augusti 2020,18.249670335558193
5847,5 800 000 kr,-800 000 kr (-14 %),Vinterbonat fritidshus,Äganderätt,3 rum,70 m²,14 m²,,2 522 m²,1968,13 200 kr/år,,,"Vinterbonat fritidshus - Vagnsunda, Norrtälje kommun - Såld 14 augusti 2020",Stockholm,5 000 000 kr,fritidshus,"Vagnsunda, Norrtälje kommun", 14 augusti 2020,49.15397445858398
5848,3 475 000 kr,-125 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,56 m²,,,1 487 m²,1972,27 199 kr/år,,,"Vinterbonat fritidshus - Friden, Värmdö kommun - Såld 13 augusti 2020",Stockholm,3 350 000 kr,fritidshus,"Friden, Värmdö kommun", 13 augusti 2020,32.63365686147716
5849,3 695 000 kr,-120 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,4 rum,125 m²,,,2 094 m²,1976,25 680 kr/år,,,"Vinterbonat fritidshus - Skogshyddan, Värmdö kommun - Såld 13 augusti 2020",Stockholm,3 575 000 kr,fritidshus,"Skogshyddan, Värmdö kommun", 13 augusti 2020,14.927115722074724
5850,3 995 000 kr,-600 000 kr (-15 %),Fritidshus,Äganderätt,6 rum,110 m²,26 m²,,2 589 m²,1974,12 750 kr/år,,,"Fritidshus - Möja Dragedet, Värmdö kommun - Såld 11 augusti 2020",Stockholm,3 395 000 kr,fritidshus,"Möja Dragedet, Värmdö kommun", 11 augusti 2020,47.4198963556467
5851,2 800 000 kr,-100 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,2 rum,79 m²,,,2 413 m²,1976,21 603 kr/år,,,"Vinterbonat fritidshus - Saltarö, Värmdö kommun - Såld 11 augusti 2020",Stockholm,2 700 000 kr,fritidshus,"Saltarö, Värmdö kommun", 11 augusti 2020,30.417058170830018
5852,5 900 000 kr,-400 000 kr (-7 %),Fritidshus,Äganderätt,6 rum,134 m²,17 m²,,2 140 m²,2011,46 100 kr/år,,,"Fritidshus - Furusund, Norrtälje kommun - Såld 10 augusti 2020",Stockholm,5 500 000 kr,fritidshus,"Furusund, Norrtälje kommun", 10 augusti 2020,60.713406281619214
5853,1 795 000 kr,-45 000 kr (-3 %),Fritidshus,Äganderätt,,44 m²,10 m²,,3 242 m²,1909,28 800 kr/år,,,"Fritidshus - Enhörna, Nykvarns kommun - Såld 07 augusti 2020",Stockholm,1 750 000 kr,fritidshus,"Enhörna, Nykvarns kommun", 07 augusti 2020,31.719248719463113
5854,3 750 000 kr,-300 000 kr (-8 %),Fritidshus,Äganderätt,5 rum,110 m²,,,2 506 m²,1960,,,,"Fritidshus - Värmdö Djurö, Värmdö kommun - Såld 07 augusti 2020",Stockholm,3 450 000 kr,fritidshus,"Värmdö Djurö, Värmdö kommun", 07 augusti 2020,36.33144039703912
5855,4 490 000 kr,-390 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,4 rum,105 m²,27 m²,,4 939 m²,1923,19 906 kr/år,,,"Vinterbonat fritidshus - Evlinge, Värmdö kommun - Såld 05 augusti 2020",Stockholm,4 100 000 kr,fritidshus,"Evlinge, Värmdö kommun", 05 augusti 2020,27.659754051068354
5856,1 095 000 kr,-95 000 kr (-9 %),Fritidshus,Äganderätt,3 rum,46 m²,,,2 059 m²,1961,9 460 kr/år,,,"Fritidshus - Frötuna Björknäs, Norrtälje kommun - Såld 05 augusti 2020",Stockholm,1 000 000 kr,fritidshus,"Frötuna Björknäs, Norrtälje kommun", 05 augusti 2020,65.61035782849979
5857,595 000 kr,-35 000 kr (-6 %),Fritidshus,Äganderätt,1 rum,15 m²,12 m²,,300 m²,1984,7 940 kr/år,,,"Fritidshus - Aspvik Koloniområde, Upplands-Bro kommun - Såld 04 augusti 2020",Stockholm,560 000 kr,fritidshus,"Aspvik Koloniområde, Upplands-Bro kommun", 04 augusti 2020,not found
5858,995 000 kr,-45 000 kr (-5 %),Fritidshus,Äganderätt,3 rum,42 m²,,,2 374 m²,1963,13 464 kr/år,,,"Fritidshus - Källsmora, Norrtälje kommun - Såld 02 augusti 2020",Stockholm,950 000 kr,fritidshus,"Källsmora, Norrtälje kommun", 02 augusti 2020,41.64810972742738
5859,1 995 000 kr,-85 000 kr (-4 %),Fritidshus,Äganderätt,2 rum,35 m²,,,4 100 m²,,3 510 kr/år,,,"Fritidshus - Singö, Norrtälje kommun - Såld 02 augusti 2020",Stockholm,1 910 000 kr,fritidshus,"Singö, Norrtälje kommun", 02 augusti 2020,103.30391999249987
5860,450 000 kr,-25 000 kr (-6 %),Fritidshus,Annat,2 rum,35 m²,18 m²,,1 500 m²,1954,600 kr/år,Ja,,"Fritidshus - Mörkö, Södertälje kommun - Såld 31 juli 2020",Stockholm,425 000 kr,fritidshus,"Mörkö, Södertälje kommun", 31 juli 2020,44.63192997479822
5861,695 000 kr,-100 000 kr (-14 %),Fritidshus,Annat,2 rum,25 m²,16 m²,,462 m²,,4 066 kr/år,,,"Fritidshus - Pershagen, Södertälje kommun - Såld 29 juli 2020",Stockholm,595 000 kr,fritidshus,"Pershagen, Södertälje kommun", 29 juli 2020,30.47795962494194
5862,1 500 000 kr,-140 000 kr (-9 %),Fritidshus,Äganderätt,3 rum,51 m²,,,1 639 m²,1976,21 164 kr/år,,,"Fritidshus - Vätö huvud, Norrtälje kommun - Såld 29 juli 2020",Stockholm,1 360 000 kr,fritidshus,"Vätö huvud, Norrtälje kommun", 29 juli 2020,86.52421017253145
5863,1 495 000 kr,-145 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,66 m²,,,2 474 m²,1977,16 250 kr/år,,,"Vinterbonat fritidshus - Gottröra, Norrtälje kommun - Såld 29 juli 2020",Stockholm,1 350 000 kr,fritidshus,"Gottröra, Norrtälje kommun", 29 juli 2020,46.41761279666117
5864,4 150 000 kr,-350 000 kr (-8 %),Vinterbonat fritidshus,Äganderätt,5 rum,130 m²,,,4 ha,1909,,,,"Vinterbonat fritidshus - Väddö, Norrtälje kommun - Såld 24 juli 2020",Stockholm,3 800 000 kr,fritidshus,"Väddö, Norrtälje kommun", 24 juli 2020,86.89101110970901
5865,450 000 kr,-50 000 kr (-11 %),Fritidshus,Annat,2 rum,52 m²,12 m²,,700 m²,1950,12 200 kr/år,,,"Fritidshus - MÖRKÖ, Södertälje kommun - Såld 23 juli 2020",Stockholm,400 000 kr,fritidshus,"MÖRKÖ, Södertälje kommun", 23 juli 2020,44.63192997479822
5866,3 000 000 kr,-150 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,5 rum,96 m²,,,2 493 m²,1963,15 574 kr/år,Ja,,"Vinterbonat fritidshus - Södersvik, Norrtälje kommun - Såld 21 juli 2020",Stockholm,2 850 000 kr,fritidshus,"Södersvik, Norrtälje kommun", 21 juli 2020,67.2646893394931
5867,5 900 000 kr,-1 000 000 kr (-17 %),Fritidshus,Äganderätt,,65 m²,,,9 500 m²,1920,,,,"Fritidshus - Gräddö, Norrtälje kommun - Såld 20 juli 2020",Stockholm,4 900 000 kr,fritidshus,"Gräddö, Norrtälje kommun", 20 juli 2020,73.12586523997085
5868,3 825 000 kr,-825 000 kr (-22 %),Vinterbonat fritidshus,Äganderätt,3 rum,49 m²,,,2 957 m²,1959,12 846 kr/år,,,"Vinterbonat fritidshus - Tyresö Dyvik, Tyresö kommun - Såld 17 juli 2020",Stockholm,3 000 000 kr,fritidshus,"Tyresö Dyvik, Tyresö kommun", 17 juli 2020,23.43928535270003
5869,2 500 000 kr,-50 000 kr (-2 %),Fritidshus,Äganderätt,3 rum,71 m²,,,1 887 m²,1957,38 972 kr/år,,,"Fritidshus - Färingsö - Svartsjö, Ekerö kommun - Såld 16 juli 2020",Stockholm,2 450 000 kr,fritidshus,"Svartsjö, Ekerö kommun", 16 juli 2020,19.49628733550699
5870,1 595 000 kr,-45 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,4 rum,62 m²,33 m²,,2 024 m²,1979,25 113 kr/år,,,"Vinterbonat fritidshus - Norra Rörvik, Norrtälje kommun - Såld 16 juli 2020",Stockholm,1 550 000 kr,fritidshus,"Norra Rörvik, Norrtälje kommun", 16 juli 2020,79.39596796553549
5871,2 500 000 kr,-370 000 kr (-15 %),Vinterbonat fritidshus,Annat,4 rum,71 m²,,,2 500 m²,1950,13 659 kr/år,,,"Vinterbonat fritidshus - Mörkö, Södertälje kommun - Såld 13 juli 2020",Stockholm,2 130 000 kr,fritidshus,"Mörkö, Södertälje kommun", 13 juli 2020,44.63192997479822
5872,1 695 000 kr,-245 000 kr (-14 %),Fritidshus,Annat,3 rum,50 m²,,,3 000 m²,1952,8 891 kr/år,,,"Fritidshus - Mörkö, Södertälje kommun - Såld 13 juli 2020",Stockholm,1 450 000 kr,fritidshus,"Mörkö, Södertälje kommun", 13 juli 2020,44.63192997479822
5873,5 995 000 kr,-95 000 kr (-2 %),Fritidshus,Äganderätt,4 rum,74 m²,,,2 550 m²,1953,22 900 kr/år,Ja,,"Fritidshus - Spillersboda, Norrtälje kommun - Såld 12 juli 2020",Stockholm,5 900 000 kr,fritidshus,"Spillersboda, Norrtälje kommun", 12 juli 2020,61.216626144008494
5874,3 200 000 kr,-155 000 kr (-5 %),Fritidshus,Äganderätt,3 rum,49 m²,,,2 138 m²,1955,7 302 kr/år,,,"Fritidshus - Värmdö, Värmdö kommun - Såld 09 juli 2020",Stockholm,3 045 000 kr,fritidshus,"Värmdö, Värmdö kommun", 09 juli 2020,17.117677991848467
5875,3 200 000 kr,-125 000 kr (-4 %),Fritidshus,Äganderätt,2 rum,21 m²,,,1 703 m²,1962,11 695 kr/år,,,"Fritidshus - Huddinge, Huddinge kommun - Såld 09 juli 2020",Stockholm,3 075 000 kr,fritidshus,"Huddinge, Huddinge kommun", 09 juli 2020,11.992775626272657
5876,3 700 000 kr,-100 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,90 m²,,,3 301 m²,1965,18 790 kr/år,,,"Vinterbonat fritidshus - Bergshyddan, Norrtälje kommun - Såld 09 juli 2020",Stockholm,3 600 000 kr,fritidshus,"Bergshyddan, Norrtälje kommun", 09 juli 2020,60.428599050983394
5877,2 495 000 kr,-220 000 kr (-9 %),Fritidshus,Äganderätt,3 rum,81 m²,14 m²,,2 170 m²,1988,41 700 kr/år,,,"Fritidshus - Väddö - Boda, Norrtälje kommun - Såld 09 juli 2020",Stockholm,2 275 000 kr,fritidshus,"Boda, Norrtälje kommun", 09 juli 2020,80.34830633756977
5878,1 425 000 kr,-25 000 kr (-2 %),Fritidshus,Äganderätt,3 rum,55 m²,,,2 104 m²,1990,15 923 kr/år,,,"Fritidshus - Smara, Norrtälje kommun - Såld 08 juli 2020",Stockholm,1 400 000 kr,fritidshus,"Smara, Norrtälje kommun", 08 juli 2020,64.44096555764919
5879,11 750 000 kr,-1 750 000 kr (-15 %),Fritidshus,Äganderätt,7 rum,262 m²,,,10 374 m²,1911,36 733 kr/år,,,"Fritidshus - Mellanskärgård, Österåkers kommun - Såld 08 juli 2020",Stockholm,10 000 000 kr,fritidshus,"Mellanskärgård, Österåkers kommun", 08 juli 2020,28.352817894852226
5880,5 995 000 kr,-345 000 kr (-6 %),Vinterbonat fritidshus,Äganderätt,6 rum,135 m²,35 m²,,1 451 m²,2020,26 200 kr/år,Ja,,"Vinterbonat fritidshus - Fjällsvik, Värmdö kommun - Såld 07 juli 2020",Stockholm,5 650 000 kr,fritidshus,"Fjällsvik, Värmdö kommun", 07 juli 2020,36.84274109665432
5881,4 295 000 kr,-495 000 kr (-12 %),Fritidshus,Äganderätt,3 rum,70 m²,,Ja,4 550 m²,1946,9 100 kr/år,Ja,,"Fritidshus - Tulka, Norrtälje kommun - Såld 07 juli 2020",Stockholm,3 800 000 kr,fritidshus,"Tulka, Norrtälje kommun", 07 juli 2020,90.25675576482945
5882,1 395 000 kr,-245 000 kr (-18 %),Fritidshus,Annat,2 rum,35 m²,,,448 m²,1955,5 600 kr/år,,,"Fritidshus - Ekerö - Nibbla, Ekerö kommun - Såld 07 juli 2020",Stockholm,1 150 000 kr,fritidshus,"Nibbla, Ekerö kommun", 07 juli 2020,20.11449545096421
5883,2 495 000 kr,-195 000 kr (-8 %),Fritidshus,Äganderätt,3 rum,65 m²,,Ja,2 548 m²,1956,13 500 kr/år,,,"Fritidshus - Ekerö Helgö, Ekerö kommun - Såld 03 juli 2020",Stockholm,2 300 000 kr,fritidshus,"Ekerö Helgö, Ekerö kommun", 03 juli 2020,23.064260840636273
5884,1 300 000 kr,-200 000 kr (-15 %),Fritidshus,Äganderätt,1 rum,25 m²,,,2 028 m²,,8 712 kr/år,,,"Fritidshus - Adelsö Sättra, Ekerö kommun - Såld 03 juli 2020",Stockholm,1 100 000 kr,fritidshus,"Adelsö Sättra, Ekerö kommun", 03 juli 2020,36.130471766912656
5885,650 000 kr,-50 000 kr (-8 %),Vinterbonat fritidshus,Äganderätt,2 rum,36 m²,,,160 m²,1963,17 865 kr/år,Ja,,"Vinterbonat fritidshus - Norrby Brygga, Norrtälje kommun - Såld 03 juli 2020",Stockholm,600 000 kr,fritidshus,"Norrby Brygga, Norrtälje kommun", 03 juli 2020,91.63263059428594
5886,950 000 kr,-75 000 kr (-8 %),Fritidshus,Äganderätt,2 rum,52 m²,,,5 057 m²,1965,,,,"Fritidshus - Skebobruk, Norrtälje kommun - Såld 03 juli 2020",Stockholm,875 000 kr,fritidshus,"Skebobruk, Norrtälje kommun", 03 juli 2020,77.90231001915959
5887,3 000 000 kr,-100 000 kr (-3 %),Fritidshus,Äganderätt,5 rum,80 m²,,,2 893 m²,1960,21 700 kr/år,,,"Fritidshus - Älvsala, Värmdö kommun - Såld 03 juli 2020",Stockholm,2 900 000 kr,fritidshus,"Älvsala, Värmdö kommun", 03 juli 2020,32.576270384523404
5888,3 995 000 kr,-95 000 kr (-2 %),Fritidshus,Äganderätt,4 rum,100 m²,,,2 055 m²,2019,3 400 kr/år,Ja,,"Fritidshus - Oxhalsö, Norrtälje kommun - Såld 03 juli 2020",Stockholm,3 900 000 kr,fritidshus,"Oxhalsö, Norrtälje kommun", 03 juli 2020,60.64496883654622
5889,2 495 000 kr,-245 000 kr (-10 %),Fritidshus,Äganderätt,3 rum,54 m²,24 m²,,2 545 m²,1956,15 427 kr/år,,,"Fritidshus - Skogsön, Vaxholms kommun - Såld 01 juli 2020",Stockholm,2 250 000 kr,fritidshus,"Skogsön, Vaxholms kommun", 01 juli 2020,13.665896989016437
5890,995 000 kr,-95 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,52 m²,20 m²,,2 011 m²,1975,27 349 kr/år,,,Vinterbonat fritidshus - Norrtälje kommun - Såld 30 juni 2020,Stockholm,900 000 kr,fritidshus,Norrtälje kommun, 30 juni 2020,60.70480763502802
5891,9 995 000 kr,-110 000 kr (-1 %),Vinterbonat fritidshus,Äganderätt,7 rum,130 m²,,,4 013 m²,2000,33 411 kr/år,,,"Vinterbonat fritidshus - Spillersboda, Norrtälje kommun - Såld 26 juni 2020",Stockholm,9 885 000 kr,fritidshus,"Spillersboda, Norrtälje kommun", 26 juni 2020,61.216626144008494
5892,7 450 000 kr,-450 000 kr (-6 %),Fritidshus,Äganderätt,11 rum,315 m²,35 m²,,5 400 m²,1989,43 881 kr/år,,,"Fritidshus - Hässelmara, Värmdö kommun - Såld 25 juni 2020",Stockholm,7 000 000 kr,fritidshus,"Hässelmara, Värmdö kommun", 25 juni 2020,31.492602013968593
5893,2 350 000 kr,-150 000 kr (-6 %),Fritidshus,Äganderätt,2 rum,52 m²,,,2 518 m²,1985,21 945 kr/år,,,"Fritidshus - Adelsö Lilla Stenby, Ekerö kommun - Såld 25 juni 2020",Stockholm,2 200 000 kr,fritidshus,"Adelsö Lilla Stenby, Ekerö kommun", 25 juni 2020,31.66118208998712
5894,1 800 000 kr,-100 000 kr (-6 %),Vinterbonat fritidshus,Äganderätt,3 rum,63 m²,,,2 245 m²,1959,12 484 kr/år,,,"Vinterbonat fritidshus - Östernäs, Norrtälje kommun - Såld 25 juni 2020",Stockholm,1 700 000 kr,fritidshus,"Östernäs, Norrtälje kommun", 25 juni 2020,82.35376264033295
5895,2 500 000 kr,-150 000 kr (-6 %),Fritidsboende,Annat,,,,,2 800 m²,,,,,"Fritidsboende - Lovö, Ekerö kommun - Såld 22 juni 2020",Stockholm,2 350 000 kr,fritidshus,"Lovö, Ekerö kommun", 22 juni 2020,14.967470353177236
5896,3 995 000 kr,-395 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,73 m²,57 m²,,4 145 m²,1959,32 866 kr/år,,,"Vinterbonat fritidshus - Ingarö, Värmdö kommun - Såld 20 juni 2020",Stockholm,3 600 000 kr,fritidshus,"Ingarö, Värmdö kommun", 20 juni 2020,19.6210177994887
5897,395 000 kr,-35 000 kr (-9 %),Fritidshus,Annat,3 rum,35 m²,8 m²,,400 m²,1950,5 754 kr/år,,,"Fritidshus - MÖRKÖ, Södertälje kommun - Såld 18 juni 2020",Stockholm,360 000 kr,fritidshus,"MÖRKÖ, Södertälje kommun", 18 juni 2020,44.63192997479822
