,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
10410,1 225 000 kr,-225 000 kr (-18 %),Radhus,Äganderätt,2 rum,69 m²,,,244 m²,1965,40 391 kr/år,Ja,,"Radhus - Norrbygård, Norrtälje kommun - Såld 02 oktober 2023",Stockholm,1 000 000 kr,RadHus,"Norrbygård, Norrtälje kommun", 02 oktober 2023,91.5993744681575
10411,3 995 000 kr,-495 000 kr (-12 %),Radhus,Tomträtt,5 rum,124 m²,15 m²,Ja,199 m²,1972,40 935 kr/år,Ja,,"Radhus - Vårberg, Stockholms kommun - Såld 30 september 2023",Stockholm,3 500 000 kr,RadHus,"Vårberg, Stockholms kommun", 30 september 2023,11.645377930265264
10412,6 750 000 kr,-250 000 kr (-4 %),Kedjehus,Äganderätt,4 rum,126 m²,,Ja,367 m²,1978,35 400 kr/år,Ja,,"Kedjehus - Enebyberg, Danderyds kommun - Såld 29 september 2023",Stockholm,6 500 000 kr,RadHus,"Enebyberg, Danderyds kommun", 29 september 2023,11.956537878498196
10413,4 395 000 kr,-180 000 kr (-4 %),Radhus,Äganderätt,5 rum,130 m²,,,266 m²,1991,47 038 kr/år,,,"Radhus - Svartbäcken Ramsdalen, Haninge kommun - Såld 29 september 2023",Stockholm,4 215 000 kr,RadHus,"Svartbäcken Ramsdalen, Haninge kommun", 29 september 2023,18.901198998107294
10414,4 750 000 kr,-350 000 kr (-7 %),Radhus,Bostadsrätt,5 rum,119 m²,,Ja,,2015,28 376 kr/år,Ja,,"Radhus - Kistahöjden, Stockholms kommun - Såld 29 september 2023",Stockholm,4 400 000 kr,RadHus,"Kistahöjden, Stockholms kommun", 29 september 2023,12.451465907348982
10415,3 395 000 kr,-170 000 kr (-5 %),Parhus,Bostadsrätt,5 rum,"119,7 m²",,,,1997,11 500 kr/år,Ja,"1 av 2, hiss finns ej","Parhus - Östertälje, Södertälje kommun - Såld 29 september 2023",Stockholm,3 225 000 kr,RadHus,"Östertälje, Södertälje kommun", 29 september 2023,28.239827449778776
10416,3 995 000 kr,-545 000 kr (-14 %),Radhus,Äganderätt,4 rum,119 m²,14 m²,,154 m²,1975,42 785 kr/år,Ja,,"Radhus - Krusboda, Tyresö kommun - Såld 29 september 2023",Stockholm,3 450 000 kr,RadHus,"Krusboda, Tyresö kommun", 29 september 2023,14.876032527619332
10417,6 095 000 kr,-370 000 kr (-6 %),Par-/kedje-/radhus,Bostadsrätt,5 rum,156 m²,,,,2002,26 364 kr/år,,,"Par-/kedje-/radhus - Spånga Solhem, Stockholms kommun - Såld 29 september 2023",Stockholm,5 725 000 kr,RadHus,"Spånga Solhem, Stockholms kommun", 29 september 2023,11.79944610800551
10418,5 495 000 kr,-145 000 kr (-3 %),Parhus,Bostadsrätt,6 rum,133 m²,,,,2013,20 400 kr/år,Ja,,"Parhus - Glömsta, Huddinge kommun - Såld 29 september 2023",Stockholm,5 350 000 kr,RadHus,"Glömsta, Huddinge kommun", 29 september 2023,12.86173095350289
10419,10 995 000 kr,-97 500 kr (-1 %),Kedjehus,Äganderätt,6 rum,161 m²,10 m²,,430 m²,1958,64 000 kr/år,,,"Kedjehus - Nora, Danderyds kommun - Såld 29 september 2023",Stockholm,10 897 500 kr,RadHus,"Nora, Danderyds kommun", 29 september 2023,10.22441520362747
10420,4 495 000 kr,-45 000 kr (-1 %),Radhus,Bostadsrätt,5 rum,142 m²,,,,2014,18 261 kr/år,Ja,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 28 september 2023",Stockholm,4 450 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 28 september 2023,not found
10421,4 995 000 kr,-295 000 kr (-6 %),Kedjehus,Bostadsrätt,6 rum,123 m²,,,,2017,,,,"Kedjehus - Stäket, Järfälla kommun - Såld 28 september 2023",Stockholm,4 700 000 kr,RadHus,"Stäket, Järfälla kommun", 28 september 2023,22.698994874536552
10422,3 895 000 kr,-495 000 kr (-13 %),Radhus,Tomträtt,4 rum,119 m²,,,284 m²,1973,32 800 kr/år,Ja,,"Radhus - Botkyrka-slagsta, Botkyrka kommun - Såld 28 september 2023",Stockholm,3 400 000 kr,RadHus,"Botkyrka-slagsta, Botkyrka kommun", 28 september 2023,15.581479832817925
10423,3 095 000 kr,-45 000 kr (-1 %),Radhus,Bostadsrätt,4 rum,"99,5 m²",,,,1992,12 530 kr/år,,,"Radhus - Sigtuna - Til, Sigtuna kommun - Såld 28 september 2023",Stockholm,3 050 000 kr,RadHus,"Til, Sigtuna kommun", 28 september 2023,37.526488435279276
10424,3 395 000 kr,-720 000 kr (-21 %),Radhus,Äganderätt,6 rum,120 m²,40 m²,,257 m²,1964,600 kr/år,,,"Radhus - Grödinge, Botkyrka kommun - Såld 28 september 2023",Stockholm,2 675 000 kr,RadHus,"Grödinge, Botkyrka kommun", 28 september 2023,25.809611146692088
10425,4 495 000 kr,-495 000 kr (-11 %),Radhus,Tomträtt,4 rum,124 m²,,,322 m²,1974,32 660 kr/år,Ja,,"Radhus - Botkyrka-slagsta, Botkyrka kommun - Såld 28 september 2023",Stockholm,4 000 000 kr,RadHus,"Botkyrka-slagsta, Botkyrka kommun", 28 september 2023,15.581479832817925
10426,3 200 000 kr,-180 000 kr (-6 %),Radhus,Tomträtt,4 rum,112 m²,17 m²,,144 m²,1974,45 400 kr/år,Ja,,"Radhus - Botkyrka-Alby, Botkyrka kommun - Såld 28 september 2023",Stockholm,3 020 000 kr,RadHus,"Botkyrka-Alby, Botkyrka kommun", 28 september 2023,17.304383117471048
10427,5 195 000 kr,-195 000 kr (-4 %),Kedjehus,Äganderätt,6 rum,134 m²,,,530 m²,1967,35 138 kr/år,Ja,,"Kedjehus - Viksjö, Järfälla kommun - Såld 28 september 2023",Stockholm,5 000 000 kr,RadHus,"Viksjö, Järfälla kommun", 28 september 2023,18.13054118622004
10428,5 100 000 kr,-200 000 kr (-4 %),Radhus,Bostadsrätt,5 rum,109 m²,,,,1953,24 276 kr/år,Ja,,"Radhus - Edsberg-Landsnora, Sollentuna kommun - Såld 28 september 2023",Stockholm,4 900 000 kr,RadHus,"Edsberg-Landsnora, Sollentuna kommun", 28 september 2023,14.48004346954759
10429,5 695 000 kr,-395 000 kr (-7 %),Radhus,Äganderätt,4 rum,110 m²,,,202 m²,1974,34 731 kr/år,,,"Radhus - Ella Gård, Täby kommun - Såld 28 september 2023",Stockholm,5 300 000 kr,RadHus,"Ella Gård, Täby kommun", 28 september 2023,13.360629058056498
10430,3 395 000 kr,-245 000 kr (-7 %),Radhus,Äganderätt,5 rum,112 m²,,,203 m²,1973,49 500 kr/år,,,"Radhus - Söra, Österåkers kommun - Såld 27 september 2023",Stockholm,3 150 000 kr,RadHus,"Söra, Österåkers kommun", 27 september 2023,21.943835710182334
10431,3 995 000 kr,-195 000 kr (-5 %),Radhus,Äganderätt,5 rum,152 m²,,,147 m²,1978,56 905 kr/år,,,"Radhus - Jordbro, Haninge kommun - Såld 27 september 2023",Stockholm,3 800 000 kr,RadHus,"Jordbro, Haninge kommun", 27 september 2023,20.647457738538847
10432,4 450 000 kr,-125 000 kr (-3 %),Radhus,Äganderätt,6 rum,143 m²,37 m²,,307 m²,1970,43 000 kr/år,,,"Radhus - Upplands Väsby, Upplands Väsby kommun - Såld 27 september 2023",Stockholm,4 325 000 kr,RadHus,"Upplands Väsby, Upplands Väsby kommun", 27 september 2023,23.126422207453558
10433,4 195 000 kr,-95 000 kr (-2 %),Radhus,Äganderätt,6 rum,129 m²,,,249 m²,1968,39 250 kr/år,,,"Radhus - Viksjö, Järfälla kommun - Såld 26 september 2023",Stockholm,4 100 000 kr,RadHus,"Viksjö, Järfälla kommun", 26 september 2023,18.13054118622004
10434,4 195 000 kr,-155 000 kr (-4 %),Radhus,Äganderätt,5 rum,112 m²,63 m²,,238 m²,1966,35 000 kr/år,,,"Radhus - Centralt, Österåkers kommun - Såld 26 september 2023",Stockholm,4 040 000 kr,RadHus,"Centralt, Österåkers kommun", 26 september 2023,28.352817894852226
10435,3 995 000 kr,-295 000 kr (-7 %),Radhus,Äganderätt,4 rum,120 m²,24 m²,,202 m²,1973,49 742 kr/år,Ja,,"Radhus - Söra, Österåkers kommun - Såld 26 september 2023",Stockholm,3 700 000 kr,RadHus,"Söra, Österåkers kommun", 26 september 2023,21.943835710182334
10436,6 495 000 kr,-345 000 kr (-5 %),Parhus,Bostadsrätt,5 rum,121 m²,,,,2019,17 131 kr/år,Ja,,"Parhus - Trädgårdsstaden - Täby kyrkby, Täby kommun - Såld 26 september 2023",Stockholm,6 150 000 kr,RadHus,"Täby kyrkby, Täby kommun", 26 september 2023,18.82468695474574
10437,3 990 000 kr,-190 000 kr (-5 %),Radhus,Äganderätt,6 rum,143 m²,17 m²,,273 m²,1963,25 588 kr/år,,,"Radhus - Vattmyra, Järfälla kommun - Såld 26 september 2023",Stockholm,3 800 000 kr,RadHus,"Vattmyra, Järfälla kommun", 26 september 2023,17.84546370107304
10438,4 595 000 kr,-745 000 kr (-16 %),Kedjehus,Äganderätt,5 rum,130 m²,,,677 m²,1962,38 350 kr/år,,,"Kedjehus - Jakobsberg, Järfälla kommun - Såld 26 september 2023",Stockholm,3 850 000 kr,RadHus,"Jakobsberg, Järfälla kommun", 26 september 2023,17.426886775071083
10439,3 995 000 kr,-200 000 kr (-5 %),Parhus,Bostadsrätt,3 rum,72 m²,,,,2020,18 000 kr/år,Ja,,"Parhus - Högmora, Huddinge kommun - Såld 26 september 2023",Stockholm,3 795 000 kr,RadHus,"Högmora, Huddinge kommun", 26 september 2023,9.874817860959501
10440,5 875 000 kr,-325 000 kr (-6 %),Parhus,Bostadsrätt,5 rum,133 m²,,,,,18 432 kr/år,,,"Parhus - Högmora, Huddinge kommun - Såld 26 september 2023",Stockholm,5 550 000 kr,RadHus,"Högmora, Huddinge kommun", 26 september 2023,9.874817860959501
10441,4 195 000 kr,-595 000 kr (-14 %),Par-/kedje-/radhus,Bostadsrätt,3 rum,91 m²,,,,2006,14 184 kr/år,,2,"Par-/kedje-/radhus - Spånga Sundby, Stockholms kommun - Såld 26 september 2023",Stockholm,3 600 000 kr,RadHus,"Spånga Sundby, Stockholms kommun", 26 september 2023,11.7654007875991
10442,6 195 000 kr,-295 000 kr (-5 %),Radhus,Äganderätt,,118 m²,,,155 m²,1974,47 497 kr/år,,,"Radhus - Ella Gård, Täby kommun - Såld 26 september 2023",Stockholm,5 900 000 kr,RadHus,"Ella Gård, Täby kommun", 26 september 2023,13.360629058056498
10443,3 995 000 kr,-245 000 kr (-6 %),Radhus,Äganderätt,5 rum,100 m²,50 m²,Ja,165 m²,1964,59 838 kr/år,Ja,,"Radhus - Åkerstorp, Österåkers kommun - Såld 25 september 2023",Stockholm,3 750 000 kr,RadHus,"Åkerstorp, Österåkers kommun", 25 september 2023,22.833912276923623
10444,2 850 000 kr,-245 000 kr (-9 %),Radhus,Bostadsrätt,4 rum,91 m²,,,,1986,27 300 kr/år,Ja,"2 av 2, hiss finns ej","Radhus - Margretelund, Österåkers kommun - Såld 25 september 2023",Stockholm,2 605 000 kr,RadHus,"Margretelund, Österåkers kommun", 25 september 2023,21.223293345951042
10445,5 250 000 kr,-200 000 kr (-4 %),Radhus,Äganderätt,4 rum,91 m²,25 m²,,185 m²,1958,30 588 kr/år,,,"Radhus - Farsta, Stockholms kommun - Såld 25 september 2023",Stockholm,5 050 000 kr,RadHus,"Farsta, Stockholms kommun", 25 september 2023,8.940762407424922
10446,3 500 000 kr,-150 000 kr (-4 %),Radhus,Äganderätt,5 rum,129 m²,,,295 m²,1982,38 459 kr/år,Ja,,"Radhus - Fågelsången-Solbacka, Norrtälje kommun - Såld 25 september 2023",Stockholm,3 350 000 kr,RadHus,"Fågelsången-Solbacka, Norrtälje kommun", 25 september 2023,60.70480763502802
10447,3 395 000 kr,-75 000 kr (-2 %),Radhus,Bostadsrätt,4 rum,100 m²,,Ja,,1961,6 600 kr/år,Ja,,"Radhus - Östertälje, Södertälje kommun - Såld 25 september 2023",Stockholm,3 320 000 kr,RadHus,"Östertälje, Södertälje kommun", 25 september 2023,28.239827449778776
10448,3 495 000 kr,-75 000 kr (-2 %),Radhus,Bostadsrätt,4 rum,92 m²,,,,2020,10 500 kr/år,Ja,,"Radhus - Steninge Slottsby, Sigtuna kommun - Såld 25 september 2023",Stockholm,3 420 000 kr,RadHus,"Steninge Slottsby, Sigtuna kommun", 25 september 2023,35.31156447463613
10449,3 875 000 kr,-175 000 kr (-5 %),Radhus,Äganderätt,4 rum,99 m²,,,109 m²,1989,46 548 kr/år,,,"Radhus - Solgårdsgärde, Vallentuna kommun - Såld 25 september 2023",Stockholm,3 700 000 kr,RadHus,"Solgårdsgärde, Vallentuna kommun", 25 september 2023,29.927418261907363
10450,5 995 000 kr,-295 000 kr (-5 %),Parhus,Äganderätt,5 rum,128 m²,,,186 m²,1972,50 440 kr/år,,,"Parhus - Erikslund, Täby kommun - Såld 24 september 2023",Stockholm,5 700 000 kr,RadHus,"Erikslund, Täby kommun", 24 september 2023,15.463394380666154
10451,3 475 000 kr,-375 000 kr (-11 %),Radhus,Tomträtt,4 rum,105 m²,,,310 m²,1967,54 232 kr/år,Ja,,"Radhus - Salem, Salems kommun - Såld 23 september 2023",Stockholm,3 100 000 kr,RadHus,"Salem, Salems kommun", 23 september 2023,22.22375660130049
10452,5 695 000 kr,-95 000 kr (-2 %),Parhus,Bostadsrätt,6 rum,161 m²,12 m²,,,2022,26 800 kr/år,Ja,,"Parhus - Svinninge, Österåkers kommun - Såld 23 september 2023",Stockholm,5 600 000 kr,RadHus,"Svinninge, Österåkers kommun", 23 september 2023,18.3757313578269
10453,2 995 000 kr,-145 000 kr (-5 %),Radhus,Bostadsrätt,4 rum,84 m²,,,,2020,13 938 kr/år,Ja,,"Radhus - Segersäng By, Nynäshamns kommun - Såld 22 september 2023",Stockholm,2 850 000 kr,RadHus,"Segersäng By, Nynäshamns kommun", 22 september 2023,34.01211645139984
10454,4 990 000 kr,-150 000 kr (-3 %),Parhus,Bostadsrätt,6 rum,137 m²,,Ja,,2017,16 400 kr/år,Ja,,"Parhus - Skälby, Järfälla kommun - Såld 22 september 2023",Stockholm,4 840 000 kr,RadHus,"Skälby, Järfälla kommun", 22 september 2023,14.968832716922062
10455,2 395 000 kr,-95 000 kr (-4 %),Radhus,Bostadsrätt,3 rum,"96,5 m²",,Ja,,1974,,Ja,,"Radhus - Tveta, Södertälje kommun - Såld 22 september 2023",Stockholm,2 300 000 kr,RadHus,"Tveta, Södertälje kommun", 22 september 2023,31.561827996350402
10456,5 490 000 kr,-690 000 kr (-13 %),Radhus,Bostadsrätt,4 rum,102 m²,,,,2009,36 005 kr/år,,,"Radhus - Gustavsberg Höjdhagen, Värmdö kommun - Såld 22 september 2023",Stockholm,4 800 000 kr,RadHus,"Gustavsberg Höjdhagen, Värmdö kommun", 22 september 2023,16.806514083069626
10457,4 775 000 kr,-275 000 kr (-6 %),Radhus,Tomträtt,6 rum,138 m²,15 m²,,221 m²,1960,52 474 kr/år,,,"Radhus - Hässelby Södra Villastad, Stockholms kommun - Såld 22 september 2023",Stockholm,4 500 000 kr,RadHus,"Hässelby Södra Villastad, Stockholms kommun", 22 september 2023,15.223555441540647
10458,4 995 000 kr,-145 000 kr (-3 %),Radhus,Äganderätt,5 rum,124 m²,,,173 m²,1984,52 524 kr/år,,,"Radhus - Rydbo, Österåkers kommun - Såld 22 september 2023",Stockholm,4 850 000 kr,RadHus,"Rydbo, Österåkers kommun", 22 september 2023,16.733010771178893
10459,3 995 000 kr,-345 000 kr (-9 %),Radhus,Äganderätt,4 rum,115 m²,7 m²,,463 m²,1987,37 864 kr/år,,,"Radhus - Tumba, Botkyrka kommun - Såld 22 september 2023",Stockholm,3 650 000 kr,RadHus,"Tumba, Botkyrka kommun", 22 september 2023,19.36328695877675
10460,4 695 000 kr,-75 000 kr (-2 %),Radhus,Bostadsrätt,5 rum,105 m²,,,,2014,5 400 kr/år,Ja,,"Radhus - Vega, Haninge kommun - Såld 22 september 2023",Stockholm,4 620 000 kr,RadHus,"Vega, Haninge kommun", 22 september 2023,15.884606867872265
10461,5 195 000 kr,-295 000 kr (-6 %),Radhus,Bostadsrätt,5 rum,132 m²,,,,2014,21 780 kr/år,Ja,,"Radhus - Barkarbystaden, Järfälla kommun - Såld 22 september 2023",Stockholm,4 900 000 kr,RadHus,"Barkarbystaden, Järfälla kommun", 22 september 2023,15.215485132794386
10462,3 995 000 kr,-505 000 kr (-13 %),Kedjehus,Tomträtt,5 rum,146 m²,25 m²,Ja,214 m²,1973,58 217 kr/år,Ja,,"Kedjehus - Norsborg - Fittja, Botkyrka kommun - Såld 22 september 2023",Stockholm,3 490 000 kr,RadHus,"Fittja, Botkyrka kommun", 22 september 2023,14.7931924324966
10463,3 995 000 kr,-445 000 kr (-11 %),Radhus,Bostadsrätt,4 rum,101 m²,,,,1962,7 200 kr/år,Ja,,"Radhus - Ormkärr, Stockholms kommun - Såld 21 september 2023",Stockholm,3 550 000 kr,RadHus,"Ormkärr, Stockholms kommun", 21 september 2023,8.016698228637868
10464,4 825 000 kr,-125 000 kr (-3 %),Radhus,Äganderätt,5 rum,114 m²,15 m²,Ja,144 m²,1991,30 321 kr/år,Ja,,"Radhus - Vällingby - Nälsta, Stockholms kommun - Såld 21 september 2023",Stockholm,4 700 000 kr,RadHus,"Nälsta, Stockholms kommun", 21 september 2023,11.843198201722707
10465,6 200 000 kr,-135 000 kr (-2 %),Radhus,Bostadsrätt,5 rum,"125,3 m²",,,,2016,,Ja,,"Radhus - Ursvik, Sundbybergs kommun - Såld 21 september 2023",Stockholm,6 065 000 kr,RadHus,"Ursvik, Sundbybergs kommun", 21 september 2023,8.869180501160562
10466,5 295 000 kr,-195 000 kr (-4 %),Radhus,Äganderätt,5 rum,124 m²,20 m²,,456 m²,1981,39 500 kr/år,,,"Radhus - Viksjö, Järfälla kommun - Såld 21 september 2023",Stockholm,5 100 000 kr,RadHus,"Viksjö, Järfälla kommun", 21 september 2023,18.13054118622004
10467,6 850 000 kr,-375 000 kr (-5 %),Radhus,Äganderätt,6 rum,139 m²,,,270 m²,1981,52 601 kr/år,,,"Radhus - Skarpäng, Täby kommun - Såld 21 september 2023",Stockholm,6 475 000 kr,RadHus,"Skarpäng, Täby kommun", 21 september 2023,13.568880017822565
10468,5 195 000 kr,-495 000 kr (-10 %),Radhus,Bostadsrätt,5 rum,"116,9 m²",,,,,28 104 kr/år,,,"Radhus - Huddinge, Huddinge kommun - Såld 21 september 2023",Stockholm,4 700 000 kr,RadHus,"Huddinge, Huddinge kommun", 21 september 2023,11.992775626272657
10469,7 295 000 kr,-295 000 kr (-4 %),Kedjehus,Äganderätt,6 rum,150 m²,80 m²,Ja,204 m²,1969,51 220 kr/år,Ja,,"Kedjehus - Solberga, Stockholms kommun - Såld 21 september 2023",Stockholm,7 000 000 kr,RadHus,"Solberga, Stockholms kommun", 21 september 2023,6.250899725242992
10470,3 695 000 kr,-145 000 kr (-4 %),Radhus,Bostadsrätt,5 rum,117 m²,,Ja,,2020,17 700 kr/år,Ja,,"Radhus - Tungelsta, Haninge kommun - Såld 21 september 2023",Stockholm,3 550 000 kr,RadHus,"Tungelsta, Haninge kommun", 21 september 2023,24.620775669182358
10471,6 995 000 kr,-355 000 kr (-5 %),Radhus,Äganderätt,6 rum,135 m²,,,301 m²,1984,50 850 kr/år,,,"Radhus - Skarpäng, Täby kommun - Såld 21 september 2023",Stockholm,6 640 000 kr,RadHus,"Skarpäng, Täby kommun", 21 september 2023,13.568880017822565
10472,3 195 000 kr,-295 000 kr (-9 %),Radhus,Bostadsrätt,4 rum,95 m²,,Ja,,1980,8 640 kr/år,Ja,,"Radhus - Viksjö, Järfälla kommun - Såld 20 september 2023",Stockholm,2 900 000 kr,RadHus,"Viksjö, Järfälla kommun", 20 september 2023,18.13054118622004
10473,4 495 000 kr,-295 000 kr (-7 %),Kedjehus,Äganderätt,5 rum,159 m²,,,340 m²,1969,,,,"Kedjehus - Skälby, Upplands Väsby kommun - Såld 20 september 2023",Stockholm,4 200 000 kr,RadHus,"Skälby, Upplands Väsby kommun", 20 september 2023,23.79096521880234
10474,9 995 000 kr,-495 000 kr (-5 %),Radhus,Äganderätt,5 rum,120 m²,,,342 m²,1994,53 477 kr/år,,,"Radhus - Sticklinge, Lidingö kommun - Såld 20 september 2023",Stockholm,9 500 000 kr,RadHus,"Sticklinge, Lidingö kommun", 20 september 2023,6.8150187199737955
10475,4 495 000 kr,-495 000 kr (-11 %),Parhus,Äganderätt,5 rum,100 m²,19 m²,,348 m²,1990,39 950 kr/år,,,"Parhus - Brottby / Karby, Vallentuna kommun - Såld 19 september 2023",Stockholm,4 000 000 kr,RadHus,"Brottby / Karby, Vallentuna kommun", 19 september 2023,27.94167821143715
10476,5 650 000 kr,-655 000 kr (-12 %),Parhus,Bostadsrätt,5 rum,133 m²,,,,2020,18 000 kr/år,,,"Parhus - Högmora, Huddinge kommun - Såld 19 september 2023",Stockholm,4 995 000 kr,RadHus,"Högmora, Huddinge kommun", 19 september 2023,9.874817860959501
10477,3 795 000 kr,-195 000 kr (-5 %),Radhus,Tomträtt,5 rum,126 m²,,,112 m²,2006,43 402 kr/år,,,"Radhus - Spånga-Tensta, Stockholms kommun - Såld 19 september 2023",Stockholm,3 600 000 kr,RadHus,"Spånga-Tensta, Stockholms kommun", 19 september 2023,12.289345133666469
10478,3 495 000 kr,-545 000 kr (-16 %),Radhus,Äganderätt,5 rum,115 m²,,Ja,144 m²,1973,49 148 kr/år,Ja,,"Radhus - Brunna - Kungsängen, Upplands-Bro kommun - Såld 19 september 2023",Stockholm,2 950 000 kr,RadHus,"Kungsängen, Upplands-Bro kommun", 19 september 2023,24.963979701855084
10479,7 495 000 kr,-575 000 kr (-8 %),Radhus,Bostadsrätt,7 rum,148 m²,,Ja,,2021,24 396 kr/år,Ja,,"Radhus - Skarpäng, Täby kommun - Såld 19 september 2023",Stockholm,6 920 000 kr,RadHus,"Skarpäng, Täby kommun", 19 september 2023,13.568880017822565
10480,3 795 000 kr,-145 000 kr (-4 %),Radhus,Bostadsrätt,4 rum,"85,5 m²",,Ja,,,4 200 kr/år,Ja,,"Radhus - Östra Orminge, Nacka kommun - Såld 18 september 2023",Stockholm,3 650 000 kr,RadHus,"Östra Orminge, Nacka kommun", 18 september 2023,11.069869630595957
10481,4 090 000 kr,-170 000 kr (-4 %),Radhus,Äganderätt,4 rum,117 m²,41 m²,,123 m²,1974,56 162 kr/år,,,"Radhus - Rotebro, Sollentuna kommun - Såld 18 september 2023",Stockholm,3 920 000 kr,RadHus,"Rotebro, Sollentuna kommun", 18 september 2023,19.144311234655124
10482,4 150 000 kr,-350 000 kr (-8 %),Kedjehus,Tomträtt,5 rum,129 m²,,,299 m²,1974,26 220 kr/år,,,"Kedjehus - Salem, Salems kommun - Såld 18 september 2023",Stockholm,3 800 000 kr,RadHus,"Salem, Salems kommun", 18 september 2023,22.22375660130049
10483,3 495 000 kr,-120 000 kr (-3 %),Kedjehus,Äganderätt,5 rum,131 m²,40 m²,,619 m²,1973,48 158 kr/år,,,"Kedjehus - Sorunda, Nynäshamns kommun - Såld 18 september 2023",Stockholm,3 375 000 kr,RadHus,"Sorunda, Nynäshamns kommun", 18 september 2023,37.45265937797935
10484,6 475 000 kr,-175 000 kr (-3 %),Kedjehus,Äganderätt,6 rum,137 m²,30 m²,,547 m²,1964,28 900 kr/år,,,"Kedjehus - Rotebro, Sollentuna kommun - Såld 18 september 2023",Stockholm,6 300 000 kr,RadHus,"Rotebro, Sollentuna kommun", 18 september 2023,19.144311234655124
10485,4 275 000 kr,-100 000 kr (-2 %),Radhus,Äganderätt,6 rum,120 m²,18 m²,,229 m²,1976,53 085 kr/år,,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 17 september 2023",Stockholm,4 175 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 17 september 2023,not found
