,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
8996,1 950 000 kr,+300 000 kr (+15 %),Fritidshus,Äganderätt,3 rum,60 m²,,,2 038 m²,1945,21 037 kr/år,,,"Fritidshus - Munsö Ekeby, Ekerö kommun - Såld 12 november 2020",Stockholm,2 250 000 kr,fritidshus,"Munsö Ekeby, Ekerö kommun", 12 november 2020,17.80494985534767
8997,1 350 000 kr,+460 000 kr (+34 %),Fritidshus,Äganderätt,4 rum,68 m²,,,1 264 m²,,7 553 kr/år,,,"Fritidshus - Bredsättra, Norrtälje kommun - Såld 12 november 2020",Stockholm,1 810 000 kr,fritidshus,"Bredsättra, Norrtälje kommun", 12 november 2020,73.07304658275618
8998,3 495 000 kr,+180 000 kr (+5 %),Vinterbonat fritidshus,Äganderätt,3 rum,75 m²,,,2 050 m²,2009,22 125 kr/år,,,"Vinterbonat fritidshus - Saltarö, Värmdö kommun - Såld 11 november 2020",Stockholm,3 675 000 kr,fritidshus,"Saltarö, Värmdö kommun", 11 november 2020,30.417058170830018
8999,1 495 000 kr,+205 000 kr (+14 %),Vinterbonat fritidshus,Äganderätt,3 rum,67 m²,34 m²,,1 700 m²,1909,43 160 kr/år,,,"Vinterbonat fritidshus - Rangarnö, Norrtälje kommun - Såld 11 november 2020",Stockholm,1 700 000 kr,fritidshus,"Rangarnö, Norrtälje kommun", 11 november 2020,82.15897883123108
9000,2 495 000 kr,+455 000 kr (+18 %),Fritidshus,Äganderätt,3 rum,60 m²,,,3 230 m²,1981,30 028 kr/år,,,"Fritidshus - Ösmo, Nynäshamns kommun - Såld 09 november 2020",Stockholm,2 950 000 kr,fritidshus,"Ösmo, Nynäshamns kommun", 09 november 2020,39.42177932869771
9001,2 295 000 kr,+305 000 kr (+13 %),Fritidshus,Äganderätt,2 rum,48 m²,,,2 531 m²,1969,14 102 kr/år,,,"Fritidshus - Garns-Ekskogen, Vallentuna kommun - Såld 09 november 2020",Stockholm,2 600 000 kr,fritidshus,"Garns-Ekskogen, Vallentuna kommun", 09 november 2020,29.927418261907363
9002,2 750 000 kr,+425 000 kr (+15 %),Fritidshus,Äganderätt,3 rum,67 m²,5 m²,,2 410 m²,1960,10 303 kr/år,,,"Fritidshus - Saltarö, Värmdö kommun - Såld 06 november 2020",Stockholm,3 175 000 kr,fritidshus,"Saltarö, Värmdö kommun", 06 november 2020,30.417058170830018
9003,2 450 000 kr,+500 000 kr (+20 %),Fritidshus,Äganderätt,3 rum,61 m²,,,2 777 m²,1973,29 886 kr/år,,,"Fritidshus - Garns-Ekskogen/Brottby, Vallentuna kommun - Såld 03 november 2020",Stockholm,2 950 000 kr,fritidshus,"Garns-Ekskogen/Brottby, Vallentuna kommun", 03 november 2020,27.94167821143715
9004,1 350 000 kr,+150 000 kr (+11 %),Fritidshus,Äganderätt,1 rum,21 m²,,,2 793 m²,1959,3 282 kr/år,,,"Fritidshus - Färingsö Hilleshög, Ekerö kommun - Såld 03 november 2020",Stockholm,1 500 000 kr,fritidshus,"Färingsö Hilleshög, Ekerö kommun", 03 november 2020,22.09258469545344
9005,15 000 000 kr,+2 000 000 kr (+13 %),Vinterbonat fritidshus,Äganderätt,5 rum,70 m²,,,"1,4 ha",,14 166 kr/år,,,"Vinterbonat fritidshus - Norra Lagnö, Värmdö kommun - Såld 03 november 2020",Stockholm,17 000 000 kr,fritidshus,"Norra Lagnö, Värmdö kommun", 03 november 2020,19.465063521997507
9006,1 950 000 kr,+50 000 kr (+3 %),Fritidshus,Äganderätt,3 rum,90 m²,,,"1,2 ha",1998,23 249 kr/år,,,"Fritidshus - Ljusterö - Laggarsvik, Österåkers kommun - Såld 03 november 2020",Stockholm,2 000 000 kr,fritidshus,"Laggarsvik, Österåkers kommun", 03 november 2020,31.849425337895745
9007,1 750 000 kr,+250 000 kr (+14 %),Fritidshus,Äganderätt,2 rum,40 m²,,,1 271 m²,1963,12 564 kr/år,,,"Fritidshus - Sandviken, Södertälje kommun - Såld 31 oktober 2020",Stockholm,2 000 000 kr,fritidshus,"Sandviken, Södertälje kommun", 31 oktober 2020,32.51925427584093
9008,2 300 000 kr,+200 000 kr (+9 %),Fritidshus,Äganderätt,4 rum,80 m²,,,2 703 m²,1972,18 441 kr/år,Ja,,"Fritidshus - Ornöboda, Haninge kommun - Såld 30 oktober 2020",Stockholm,2 500 000 kr,fritidshus,"Ornöboda, Haninge kommun", 30 oktober 2020,33.08642342398655
9009,1 650 000 kr,+120 000 kr (+7 %),Fritidshus,Äganderätt,3 rum,60 m²,6 m²,,1 754 m²,1978,21 136 kr/år,,,"Fritidshus - Nykvarn, Nykvarns kommun - Såld 29 oktober 2020",Stockholm,1 770 000 kr,fritidshus,"Nykvarn, Nykvarns kommun", 29 oktober 2020,40.051821313727956
9010,1 150 000 kr,+200 000 kr (+17 %),Fritidshus,Äganderätt,2 rum,49 m²,,,2 258 m²,1973,,Ja,,"Fritidshus - Kragsta, Norrtälje kommun - Såld 29 oktober 2020",Stockholm,1 350 000 kr,fritidshus,"Kragsta, Norrtälje kommun", 29 oktober 2020,57.87958026250631
9011,2 495 000 kr,+655 000 kr (+26 %),Fritidshus,Äganderätt,3 rum,70 m²,,,3 407 m²,1953,15 443 kr/år,,,"Fritidshus - Muskö, Haninge kommun - Såld 29 oktober 2020",Stockholm,3 150 000 kr,fritidshus,"Muskö, Haninge kommun", 29 oktober 2020,36.76714777461943
9012,695 000 kr,+55 000 kr (+8 %),Fritidshus,Annat,2 rum,30 m²,,,300 m²,1981,2 400 kr/år,Ja,,"Fritidshus - Korpenhov, Södertälje kommun - Såld 28 oktober 2020",Stockholm,750 000 kr,fritidshus,"Korpenhov, Södertälje kommun", 28 oktober 2020,29.30712477554487
9013,2 990 000 kr,+260 000 kr (+9 %),Fritidshus,Äganderätt,3 rum,53 m²,,,2 812 m²,1961,,,,"Fritidshus - Björkvik, Värmdö kommun - Såld 28 oktober 2020",Stockholm,3 250 000 kr,fritidshus,"Björkvik, Värmdö kommun", 28 oktober 2020,29.06616217413679
9014,1 495 000 kr,+205 000 kr (+14 %),Fritidshus,Äganderätt,3 rum,36 m²,4 m²,,2 067 m²,1976,3 200 kr/år,,,"Fritidshus - Tungelsta, Haninge kommun - Såld 28 oktober 2020",Stockholm,1 700 000 kr,fritidshus,"Tungelsta, Haninge kommun", 28 oktober 2020,24.620775669182358
9015,3 500 000 kr,+50 000 kr (+1 %),Gård utan jordbruk,Äganderätt,6 rum,150 m²,,,7 020 m²,1906,34 000 kr/år,,,"Gård utan jordbruk - Norra Nånö, Norrtälje kommun - Såld 26 oktober 2020",Stockholm,3 550 000 kr,fritidshus,"Norra Nånö, Norrtälje kommun", 26 oktober 2020,61.52983913892691
9016,2 450 000 kr,+75 000 kr (+3 %),Fritidshus,Äganderätt,,43 m²,,,2 041 m²,1974,22 660 kr/år,,,"Fritidshus - Spillersboda, Norrtälje kommun - Såld 26 oktober 2020",Stockholm,2 525 000 kr,fritidshus,"Spillersboda, Norrtälje kommun", 26 oktober 2020,61.216626144008494
9017,1 585 000 kr,+20 000 kr (+1 %),Vinterbonat fritidshus,Äganderätt,3 rum,51 m²,,,1 666 m²,1973,13 181 kr/år,Ja,,"Vinterbonat fritidshus - Dyvik-Vätö, Norrtälje kommun - Såld 25 oktober 2020",Stockholm,1 605 000 kr,fritidshus,"Dyvik-Vätö, Norrtälje kommun", 25 oktober 2020,76.0769909091337
9018,395 000 kr,+70 000 kr (+18 %),Fritidshus,Annat,3 rum,35 m²,8 m²,,400 m²,1950,3 844 kr/år,,,"Fritidshus - MÖRKÖ, Södertälje kommun - Såld 23 oktober 2020",Stockholm,465 000 kr,fritidshus,"MÖRKÖ, Södertälje kommun", 23 oktober 2020,44.63192997479822
9019,2 495 000 kr,+605 000 kr (+24 %),Vinterbonat fritidshus,Äganderätt,4 rum,"48,5 m²","4,3 m²",,2 411 m²,2015,11 933 kr/år,,,"Vinterbonat fritidshus - Korgil, Norrtälje kommun - Såld 23 oktober 2020",Stockholm,3 100 000 kr,fritidshus,"Korgil, Norrtälje kommun", 23 oktober 2020,95.30727707802592
9020,3 900 000 kr,+700 000 kr (+18 %),Fritidshus,Äganderätt,3 rum,36 m²,,,3 340 m²,1983,3 600 kr/år,,,"Fritidshus - Torö, Nynäshamns kommun - Såld 21 oktober 2020",Stockholm,4 600 000 kr,fritidshus,"Torö, Nynäshamns kommun", 21 oktober 2020,57.29095954689067
9021,2 950 000 kr,+690 000 kr (+23 %),Vinterbonat fritidshus,Äganderätt,3 rum,65 m²,29 m²,,4 780 m²,1950,50 658 kr/år,,,"Vinterbonat fritidshus - Hässelmara, Värmdö kommun - Såld 21 oktober 2020",Stockholm,3 640 000 kr,fritidshus,"Hässelmara, Värmdö kommun", 21 oktober 2020,31.492602013968593
9022,1 195 000 kr,+155 000 kr (+13 %),Fritidshus,Äganderätt,5 rum,94 m²,80 m²,,2 488 m²,1950,18 280 kr/år,Ja,,"Fritidshus - Edebo, Norrtälje kommun - Såld 21 oktober 2020",Stockholm,1 350 000 kr,fritidshus,"Edebo, Norrtälje kommun", 21 oktober 2020,81.25525784506978
9023,2 195 000 kr,+55 000 kr (+3 %),Fritidshus,Äganderätt,4 rum,88 m²,,,2 759 m²,1959,14 220 kr/år,,,"Fritidshus - Mölnbo, Södertälje kommun - Såld 20 oktober 2020",Stockholm,2 250 000 kr,fritidshus,"Mölnbo, Södertälje kommun", 20 oktober 2020,48.5187170838877
9024,3 395 000 kr,+55 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,3 rum,77 m²,,,1 691 m²,2020,23 124 kr/år,,,"Vinterbonat fritidshus - Blidö - Centralt, Norrtälje kommun - Såld 20 oktober 2020",Stockholm,3 450 000 kr,fritidshus,"Centralt, Norrtälje kommun", 20 oktober 2020,60.70480763502802
9025,1 895 000 kr,+405 000 kr (+21 %),Fritidshus,Äganderätt,3 rum,44 m²,,,526 m²,1968,21 300 kr/år,,,"Fritidshus - Sorunda, Nynäshamns kommun - Såld 19 oktober 2020",Stockholm,2 300 000 kr,fritidshus,"Sorunda, Nynäshamns kommun", 19 oktober 2020,37.45265937797935
9026,5 995 000 kr,+905 000 kr (+15 %),Fritidshus,Äganderätt,4 rum,81 m²,40 m²,,2 385 m²,2008,32 356 kr/år,,,"Fritidshus - Tranarö, Värmdö kommun - Såld 19 oktober 2020",Stockholm,6 900 000 kr,fritidshus,"Tranarö, Värmdö kommun", 19 oktober 2020,26.071921026761963
9027,7 495 000 kr,+305 000 kr (+4 %),Fritidshus,Äganderätt,2 rum,39 m²,18 m²,,2 761 m²,1950,,,,"Fritidshus - Vikingshill, Nacka kommun - Såld 19 oktober 2020",Stockholm,7 800 000 kr,fritidshus,"Vikingshill, Nacka kommun", 19 oktober 2020,13.741466619036842
9028,1 995 000 kr,+605 000 kr (+30 %),Vinterbonat fritidshus,Äganderätt,2 rum,79 m²,,,3 016 m²,1930,24 211 kr/år,,,"Vinterbonat fritidshus - Edsbro, Norrtälje kommun - Såld 19 oktober 2020",Stockholm,2 600 000 kr,fritidshus,"Edsbro, Norrtälje kommun", 19 oktober 2020,67.80986197061648
9029,4 250 000 kr,+850 000 kr (+20 %),Vinterbonat fritidshus,Äganderätt,3 rum,74 m²,,,3 700 m²,1947,24 900 kr/år,,,"Vinterbonat fritidshus - Vindö, Värmdö kommun - Såld 18 oktober 2020",Stockholm,5 100 000 kr,fritidshus,"Vindö, Värmdö kommun", 18 oktober 2020,35.814051815337876
9030,1 395 000 kr,+305 000 kr (+22 %),Fritidshus,Äganderätt,2 rum,35 m²,10 m²,,2 793 m²,1959,13 737 kr/år,,,"Fritidshus - Segersäng By, Nynäshamns kommun - Såld 17 oktober 2020",Stockholm,1 700 000 kr,fritidshus,"Segersäng By, Nynäshamns kommun", 17 oktober 2020,34.01211645139984
9031,1 250 000 kr,+250 000 kr (+20 %),Fritidshus,Äganderätt,3 rum,71 m²,30 m²,,2 931 m²,1982,29 481 kr/år,,,"Fritidshus - Herräng, Norrtälje kommun - Såld 14 oktober 2020",Stockholm,1 500 000 kr,fritidshus,"Herräng, Norrtälje kommun", 14 oktober 2020,95.29333183923114
9032,1 500 000 kr,+120 000 kr (+8 %),Vinterbonat fritidshus,Äganderätt,2 rum,71 m²,23 m²,,1 793 m²,1960,30 623 kr/år,,,"Vinterbonat fritidshus - Gottröra - Abrahamsby, Norrtälje kommun - Såld 14 oktober 2020",Stockholm,1 620 000 kr,fritidshus,"Abrahamsby, Norrtälje kommun", 14 oktober 2020,53.87306896029236
9033,1 495 000 kr,+280 000 kr (+19 %),Fritidshus,Bostadsrätt,1 rum,40 m²,,,,,254 kr/år,Ja,,"Fritidshus - Stenhamra, Ekerö kommun - Såld 14 oktober 2020",Stockholm,1 775 000 kr,fritidshus,"Stenhamra, Ekerö kommun", 14 oktober 2020,21.86988457316883
9034,890 000 kr,+425 000 kr (+48 %),Vinterbonat fritidshus,Äganderätt,3 rum,65 m²,48 m²,,2 720 m²,1936,,,,"Vinterbonat fritidshus - Närtuna, Norrtälje kommun - Såld 14 oktober 2020",Stockholm,1 315 000 kr,fritidshus,"Närtuna, Norrtälje kommun", 14 oktober 2020,41.467329046903274
9035,1 350 000 kr,+320 000 kr (+24 %),Fritidshus,Äganderätt,3 rum,50 m²,,,1 898 m²,2000,18 500 kr/år,Ja,,"Fritidshus - Älgeby/Brottby, Vallentuna kommun - Såld 13 oktober 2020",Stockholm,1 670 000 kr,fritidshus,"Älgeby/Brottby, Vallentuna kommun", 13 oktober 2020,27.94167821143715
9036,8 000 000 kr,+525 000 kr (+7 %),Gård utan jordbruk,Äganderätt,7 rum,166 m²,,Ja,4 ha,1991,31 034 kr/år,Ja,,"Gård utan jordbruk - Bro - Håbo-Tibble, Upplands-Bro kommun - Såld 13 oktober 2020",Stockholm,8 525 000 kr,fritidshus,"Håbo-Tibble, Upplands-Bro kommun", 13 oktober 2020,37.28031424606165
9037,2 900 000 kr,+100 000 kr (+3 %),Vinterbonat fritidshus,Äganderätt,3 rum,48 m²,,,2 813 m²,1974,17 066 kr/år,,,"Vinterbonat fritidshus - Fjällsvik+Lövängen+Gamla Prästgården+Kallviken+Vreten, Värmdö kommun - Såld 13 oktober 2020",Stockholm,3 000 000 kr,fritidshus,"Fjällsvik+Lövängen+Gamla Prästgården+Kallviken+Vreten, Värmdö kommun", 13 oktober 2020,not found
9038,2 495 000 kr,+430 000 kr (+17 %),Vinterbonat fritidshus,Äganderätt,4 rum,68 m²,,,2 583 m²,1977,27 556 kr/år,,,"Vinterbonat fritidshus - Ornö - Sjönära, Haninge kommun - Såld 13 oktober 2020",Stockholm,2 925 000 kr,fritidshus,"Sjönära, Haninge kommun", 13 oktober 2020,32.65201132824177
9039,2 795 000 kr,+730 000 kr (+26 %),Vinterbonat fritidshus,Äganderätt,3 rum,58 m²,,,2 383 m²,1972,25 988 kr/år,,,"Vinterbonat fritidshus - Ornö - strandnära, Haninge kommun - Såld 12 oktober 2020",Stockholm,3 525 000 kr,fritidshus,"strandnära, Haninge kommun", 12 oktober 2020,32.65201132824177
9040,1 200 000 kr,+710 000 kr (+59 %),Fritidshus,Äganderätt,2 rum,45 m²,,,1 874 m²,1969,18 000 kr/år,,,Fritidshus - Nykvarns kommun - Såld 09 oktober 2020,Stockholm,1 910 000 kr,fritidshus,Nykvarns kommun, 09 oktober 2020,39.84379055317324
9041,3 000 000 kr,+350 000 kr (+12 %),Fritidshus,Äganderätt,3 rum,49 m²,,,2 365 m²,1962,,,,"Fritidshus - Stora Älgön, Värmdö kommun - Såld 09 oktober 2020",Stockholm,3 350 000 kr,fritidshus,"Stora Älgön, Värmdö kommun", 09 oktober 2020,33.72736824047227
9042,1 895 000 kr,+225 000 kr (+12 %),Fritidshus,Äganderätt,4 rum,70 m²,"3,1 m²",,1 926 m²,1961,16 809 kr/år,,,"Fritidshus - Gottröra - Abrahamsby, Norrtälje kommun - Såld 09 oktober 2020",Stockholm,2 120 000 kr,fritidshus,"Abrahamsby, Norrtälje kommun", 09 oktober 2020,53.87306896029236
9043,2 700 000 kr,+300 000 kr (+11 %),Vinterbonat fritidshus,Äganderätt,2 rum,75 m²,,,2 237 m²,1962,37 822 kr/år,,,"Vinterbonat fritidshus - Nykvarn Berga Ö, Nykvarns kommun - Såld 08 oktober 2020",Stockholm,3 000 000 kr,fritidshus,"Nykvarn Berga Ö, Nykvarns kommun", 08 oktober 2020,46.484784036645536
9044,2 495 000 kr,+655 000 kr (+26 %),Vinterbonat fritidshus,Äganderätt,4 rum,96 m²,,,6 120 m²,2005,21 093 kr/år,Ja,,"Vinterbonat fritidshus - Riala-Sättra, Norrtälje kommun - Såld 08 oktober 2020",Stockholm,3 150 000 kr,fritidshus,"Riala-Sättra, Norrtälje kommun", 08 oktober 2020,40.7892366679098
9045,2 975 000 kr,+525 000 kr (+18 %),Vinterbonat fritidshus,Äganderätt,3 rum,68 m²,,,2 249 m²,1976,21 057 kr/år,,,"Vinterbonat fritidshus - Grovstanäs, Norrtälje kommun - Såld 08 oktober 2020",Stockholm,3 500 000 kr,fritidshus,"Grovstanäs, Norrtälje kommun", 08 oktober 2020,54.340283426590936
9046,3 795 000 kr,+105 000 kr (+3 %),Vinterbonat fritidshus,Äganderätt,3 rum,80 m²,,,2 540 m²,1909,,,,"Vinterbonat fritidshus - Ekerö Helgö, Ekerö kommun - Såld 07 oktober 2020",Stockholm,3 900 000 kr,fritidshus,"Ekerö Helgö, Ekerö kommun", 07 oktober 2020,23.064260840636273
9047,1 850 000 kr,+275 000 kr (+15 %),Vinterbonat fritidshus,Äganderätt,4 rum,60 m²,18 m²,,2 000 m²,1909,37 500 kr/år,,,"Vinterbonat fritidshus - Gottröra, Norrtälje kommun - Såld 07 oktober 2020",Stockholm,2 125 000 kr,fritidshus,"Gottröra, Norrtälje kommun", 07 oktober 2020,46.41761279666117
9048,1 295 000 kr,+260 000 kr (+20 %),Fritidshus,Äganderätt,3 rum,40 m²,,,2 162 m²,1975,14 155 kr/år,Ja,,"Fritidshus - Hammarskogen, Norrtälje kommun - Såld 07 oktober 2020",Stockholm,1 555 000 kr,fritidshus,"Hammarskogen, Norrtälje kommun", 07 oktober 2020,92.4340555857047
9049,1 750 000 kr,+150 000 kr (+9 %),Fritidshus,Äganderätt,3 rum,58 m²,10 m²,,4 157 m²,1980,23 580 kr/år,,,"Fritidshus - Stockholms Skärgård, Värmdö kommun - Såld 07 oktober 2020",Stockholm,1 900 000 kr,fritidshus,"Stockholms Skärgård, Värmdö kommun", 07 oktober 2020,41.43855778248447
9050,1 475 000 kr,+225 000 kr (+15 %),Vinterbonat fritidshus,Äganderätt,3 rum,71 m²,15 m²,,3 470 m²,1952,10 530 kr/år,,,"Vinterbonat fritidshus - Stomnarö, Norrtälje kommun - Såld 07 oktober 2020",Stockholm,1 700 000 kr,fritidshus,"Stomnarö, Norrtälje kommun", 07 oktober 2020,61.357688288026296
9051,2 295 000 kr,+305 000 kr (+13 %),Vinterbonat fritidshus,Äganderätt,5 rum,74 m²,,,4 908 m²,1967,19 989 kr/år,,,"Vinterbonat fritidshus - Sorunda, Nynäshamns kommun - Såld 06 oktober 2020",Stockholm,2 600 000 kr,fritidshus,"Sorunda, Nynäshamns kommun", 06 oktober 2020,37.45265937797935
9052,9 975 000 kr,+525 000 kr (+5 %),Gård utan jordbruk,Äganderätt,6 rum,114 m²,,,"6,5 ha",1929,67 047 kr/år,,,"Gård utan jordbruk - Färingsö, Ekerö kommun - Såld 06 oktober 2020",Stockholm,10 500 000 kr,fritidshus,"Färingsö, Ekerö kommun", 06 oktober 2020,20.705538159471182
9053,1 450 000 kr,+75 000 kr (+5 %),Fritidshus,Äganderätt,5 rum,78 m²,20 m²,,2 134 m²,1968,17 299 kr/år,,,"Fritidshus - Anderssvedja, Norrtälje kommun - Såld 06 oktober 2020",Stockholm,1 525 000 kr,fritidshus,"Anderssvedja, Norrtälje kommun", 06 oktober 2020,72.81971948825172
9054,1 695 000 kr,+105 000 kr (+6 %),Fritidshus,Äganderätt,3 rum,74 m²,,,2 215 m²,1977,17 947 kr/år,,,"Fritidshus - Herräng, Norrtälje kommun - Såld 06 oktober 2020",Stockholm,1 800 000 kr,fritidshus,"Herräng, Norrtälje kommun", 06 oktober 2020,95.29333183923114
9055,1 495 000 kr,+355 000 kr (+24 %),Fritidshus,Äganderätt,3 rum,59 m²,,,1 020 m²,1955,16 565 kr/år,Ja,,"Fritidshus - Skogsön, Vaxholms kommun - Såld 06 oktober 2020",Stockholm,1 850 000 kr,fritidshus,"Skogsön, Vaxholms kommun", 06 oktober 2020,13.665896989016437
9056,6 500 000 kr,+550 000 kr (+8 %),Fritidshus,Äganderätt,3 rum,55 m²,,,4 960 m²,1924,19 522 kr/år,Ja,,"Fritidshus - Kolsvik, Norrtälje kommun - Såld 04 oktober 2020",Stockholm,7 050 000 kr,fritidshus,"Kolsvik, Norrtälje kommun", 04 oktober 2020,58.15530884635502
9057,2 100 000 kr,+380 000 kr (+18 %),Fritidshus,Äganderätt,2 rum,30 m²,,,2 562 m²,1954,8 305 kr/år,,,"Fritidshus - Ekerö Helgö, Ekerö kommun - Såld 04 oktober 2020",Stockholm,2 480 000 kr,fritidshus,"Ekerö Helgö, Ekerö kommun", 04 oktober 2020,23.064260840636273
9058,2 995 000 kr,+655 000 kr (+22 %),Fritidshus,Äganderätt,3 rum,47 m²,,,2 478 m²,1972,26 500 kr/år,,,"Fritidshus - Skebobruk, Norrtälje kommun - Såld 04 oktober 2020",Stockholm,3 650 000 kr,fritidshus,"Skebobruk, Norrtälje kommun", 04 oktober 2020,77.90231001915959
9059,2 900 000 kr,+1 000 000 kr (+34 %),Vinterbonat fritidshus,Äganderätt,"2,5 rum",40 m²,,,1 422 m²,1940,18 700 kr/år,,,"Vinterbonat fritidshus - Grödinge, Botkyrka kommun - Såld 03 oktober 2020",Stockholm,3 900 000 kr,fritidshus,"Grödinge, Botkyrka kommun", 03 oktober 2020,25.809611146692088
9060,1 595 000 kr,+105 000 kr (+7 %),Fritidsboende,Äganderätt,3 rum,57 m²,,,2 257 m²,1977,24 150 kr/år,Ja,,"Fritidsboende - Västanvik, Norrtälje kommun - Såld 02 oktober 2020",Stockholm,1 700 000 kr,fritidshus,"Västanvik, Norrtälje kommun", 02 oktober 2020,67.96370262330248
9061,3 500 000 kr,+300 000 kr (+9 %),Gård utan jordbruk,Äganderätt,,,,,"11,4 ha",,,,,"Gård utan jordbruk - Märsta - Odensala, Sigtuna kommun - Såld 02 oktober 2020",Stockholm,3 800 000 kr,fritidshus,"Odensala, Sigtuna kommun", 02 oktober 2020,36.595394040642645
9062,2 700 000 kr,+500 000 kr (+19 %),Fritidshus,Äganderätt,3 rum,35 m²,,,1 259 m²,1968,17 600 kr/år,,,"Fritidshus - Aspön (norr Nämndö), Värmdö kommun - Såld 02 oktober 2020",Stockholm,3 200 000 kr,fritidshus,"Aspön (norr Nämndö), Värmdö kommun", 02 oktober 2020,not found
9063,1 595 000 kr,+105 000 kr (+7 %),Fritidshus,Äganderätt,2 rum,41 m²,,,1 075 m²,1963,11 439 kr/år,,,"Fritidshus - Mölnbo, Södertälje kommun - Såld 01 oktober 2020",Stockholm,1 700 000 kr,fritidshus,"Mölnbo, Södertälje kommun", 01 oktober 2020,48.5187170838877
9064,550 000 kr,+770 000 kr (+140 %),Fritidshus,Äganderätt,2 rum,45 m²,,,2 726 m²,1929,10 326 kr/år,,,"Fritidshus - Färjan, Norrtälje kommun - Såld 01 oktober 2020",Stockholm,1 320 000 kr,fritidshus,"Färjan, Norrtälje kommun", 01 oktober 2020,75.21172116434482
9065,3 395 000 kr,+305 000 kr (+9 %),Gård utan jordbruk,Äganderätt,3 rum,75 m²,10 m²,,"7,7 ha",1909,12 900 kr/år,,,"Gård utan jordbruk - Husby, Norrtälje kommun - Såld 01 oktober 2020",Stockholm,3 700 000 kr,fritidshus,"Husby, Norrtälje kommun", 01 oktober 2020,53.56423210189156
9066,1 995 000 kr,+505 000 kr (+25 %),Fritidshus,Äganderätt,4 rum,68 m²,,,2 941 m²,1971,31 861 kr/år,,,"Fritidshus - Grovstanäs, Norrtälje kommun - Såld 01 oktober 2020",Stockholm,2 500 000 kr,fritidshus,"Grovstanäs, Norrtälje kommun", 01 oktober 2020,54.340283426590936
9067,3 995 000 kr,+835 000 kr (+21 %),Vinterbonat fritidshus,Äganderätt,5 rum,90 m²,,,1 587 m²,1983,26 659 kr/år,,,"Vinterbonat fritidshus - Bullandö, Värmdö kommun - Såld 30 september 2020",Stockholm,4 830 000 kr,fritidshus,"Bullandö, Värmdö kommun", 30 september 2020,32.99914525049699
9068,950 000 kr,+550 000 kr (+58 %),Vinterbonat fritidshus,Äganderätt,4 rum,58 m²,,,2 126 m²,1971,12 600 kr/år,Ja,,"Vinterbonat fritidshus - Vätö/Dyvik, Norrtälje kommun - Såld 30 september 2020",Stockholm,1 500 000 kr,fritidshus,"Vätö/Dyvik, Norrtälje kommun", 30 september 2020,75.67970427758182
9069,6 495 000 kr,+105 000 kr (+2 %),Fritidshus,Äganderätt,3 rum,42 m²,,,"6,5 ha",1959,14 963 kr/år,,,"Fritidshus - Yxlan, Norrtälje kommun - Såld 29 september 2020",Stockholm,6 600 000 kr,fritidshus,"Yxlan, Norrtälje kommun", 29 september 2020,54.960646712371364
9070,1 550 000 kr,+700 000 kr (+45 %),Vinterbonat fritidshus,Äganderätt,3 rum,80 m²,47 m²,,1 897 m²,1971,27 125 kr/år,,,"Vinterbonat fritidshus - Sundsta, Norrtälje kommun - Såld 29 september 2020",Stockholm,2 250 000 kr,fritidshus,"Sundsta, Norrtälje kommun", 29 september 2020,54.76946092876436
9071,1 995 000 kr,+115 000 kr (+6 %),Vinterbonat fritidshus,Äganderätt,2 rum,67 m²,,,2 230 m²,1972,25 217 kr/år,,,"Vinterbonat fritidshus - Väddö - Ekbacken, Norrtälje kommun - Såld 27 september 2020",Stockholm,2 110 000 kr,fritidshus,"Ekbacken, Norrtälje kommun", 27 september 2020,95.18613491991093
9072,365 000 kr,+20 000 kr (+5 %),Fritidsboende,Annat,"1,5 rum",25 m²,,,300 m²,,4 500 kr/år,,,"Fritidsboende - Torsjödal, Södertälje kommun - Såld 25 september 2020",Stockholm,385 000 kr,fritidshus,"Torsjödal, Södertälje kommun", 25 september 2020,31.87213859989922
9073,17 500 000 kr,+2 000 000 kr (+11 %),Fritidshus,Äganderätt,,198 m²,104 m²,,6 651 m²,1940,,,,"Fritidshus - Svinninge, Österåkers kommun - Såld 25 september 2020",Stockholm,19 500 000 kr,fritidshus,"Svinninge, Österåkers kommun", 25 september 2020,18.3757313578269
9074,550 000 kr,+50 000 kr (+9 %),Fritidshus,Annat,1 rum,25 m²,5 m²,,,,13 000 kr/år,,,"Fritidshus - Pershagen, Södertälje kommun - Såld 24 september 2020",Stockholm,600 000 kr,fritidshus,"Pershagen, Södertälje kommun", 24 september 2020,30.47795962494194
9075,2 850 000 kr,+1 000 000 kr (+35 %),Vinterbonat fritidshus,Äganderätt,3 rum,75 m²,,,2 201 m²,2011,25 637 kr/år,Ja,,"Vinterbonat fritidshus - Maren, Norrtälje kommun - Såld 24 september 2020",Stockholm,3 850 000 kr,fritidshus,"Maren, Norrtälje kommun", 24 september 2020,69.29798467616169
