,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
2417,4 295 000 kr,-195 000 kr (-5 %),Lägenhet,Bostadsrätt,4 rum,104 m²,,,,2008,6 600 kr/år,,"3 av 4, hiss finns","Lägenhet - Huddinge, Huddinge kommun - Såld 29 september 2023",Stockholm,4 100 000 kr,bostadsratt,"Huddinge, Huddinge kommun", 29 september 2023,11.992775626272657
2418,2 450 000 kr,-150 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,50 m²,,Ja,,2019,5 177 kr/år,,"3 av 4, hiss finns","Lägenhet - Barkarbystaden, Järfälla kommun - Såld 29 september 2023",Stockholm,2 300 000 kr,bostadsratt,"Barkarbystaden, Järfälla kommun", 29 september 2023,15.215485132794386
2419,2 400 000 kr,-390 000 kr (-16 %),Lägenhet,Bostadsrätt,2 rum,52 m²,,Ja,,2020,2 700 kr/år,,"1 av 4, hiss finns","Lägenhet - Centrala Väsby, Upplands Väsby kommun - Såld 29 september 2023",Stockholm,2 010 000 kr,bostadsratt,"Centrala Väsby, Upplands Väsby kommun", 29 september 2023,23.126422207453558
2420,1 990 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,1 rum,31 m²,,Ja,,,,,,"Lägenhet - Blackeberg, Stockholms kommun - Såld 29 september 2023",Stockholm,1 970 000 kr,bostadsratt,"Blackeberg, Stockholms kommun", 29 september 2023,11.033249551434613
2421,5 500 000 kr,-200 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,61 m²,,,,1988,,,5 av 5,"Lägenhet - Södermalm, Stockholms kommun - Såld 29 september 2023",Stockholm,5 300 000 kr,bostadsratt,"Södermalm, Stockholms kommun", 29 september 2023,1.4211754666395584
2422,3 295 000 kr,-135 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,82 m²,,Nej,,2013,9 400 kr/år,Ja,,"Lägenhet - Högdalen, Stockholms kommun - Såld 29 september 2023",Stockholm,3 160 000 kr,bostadsratt,"Högdalen, Stockholms kommun", 29 september 2023,7.018962755871553
2423,11 500 000 kr,-400 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,90 m²,,Ja,,1914,12 600 kr/år,,"2 av 5, hiss finns","Lägenhet - Vasastan, Stockholms kommun - Såld 29 september 2023",Stockholm,11 100 000 kr,bostadsratt,"Vasastan, Stockholms kommun", 29 september 2023,2.2043110243018877
2424,3 695 000 kr,-55 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,68 m²,,Ja,,2023,14 148 kr/år,,"3 av 4, hiss finns","Lägenhet - Täby Park, Täby kommun - Såld 29 september 2023",Stockholm,3 640 000 kr,bostadsratt,"Täby Park, Täby kommun", 29 september 2023,13.380714449959125
2425,9 975 000 kr,-375 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,100 m²,,Ja,,2018,,,"1 av 3, hiss finns","Lägenhet - Gärdet, Stockholms kommun - Såld 29 september 2023",Stockholm,9 600 000 kr,bostadsratt,"Gärdet, Stockholms kommun", 29 september 2023,2.8015836308250686
2426,4 450 000 kr,-250 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,58 m²,,Ja,,1943,7 200 kr/år,,"1,5 av 7, hiss finns","Lägenhet - Gärdet, Stockholms kommun - Såld 29 september 2023",Stockholm,4 200 000 kr,bostadsratt,"Gärdet, Stockholms kommun", 29 september 2023,2.8015836308250686
2427,3 395 000 kr,-120 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,81 m²,,,,1961,,,"6 av 10, hiss finns","Lägenhet - Näsbypark, Täby kommun - Såld 29 september 2023",Stockholm,3 275 000 kr,bostadsratt,"Näsbypark, Täby kommun", 29 september 2023,11.655306764480315
2428,2 195 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,"74,5 m²",,Ja,,1984,,,"4 av 6, hiss finns","Lägenhet - Handen, Haninge kommun - Såld 29 september 2023",Stockholm,2 100 000 kr,bostadsratt,"Handen, Haninge kommun", 29 september 2023,17.98889249892762
2429,6 495 000 kr,-95 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,"79,5 m²",,Ja,,2004,7 500 kr/år,,"2 av 6, hiss finns","Lägenhet - Lilla Essingen, Stockholms kommun - Såld 29 september 2023",Stockholm,6 400 000 kr,bostadsratt,"Lilla Essingen, Stockholms kommun", 29 september 2023,3.6885090789472907
2430,8 450 000 kr,-250 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,69 m²,,Ja,,,,,1 av 4,"Lägenhet - Vid Strandvägen, Stockholms kommun - Såld 29 september 2023",Stockholm,8 200 000 kr,bostadsratt,"Vid Strandvägen, Stockholms kommun", 29 september 2023,1.7111508264544053
2431,4 500 000 kr,-100 000 kr (-2 %),Lägenhet,Bostadsrätt,"1,5 rum","46,5 m²",,,,1992,6 600 kr/år,Ja,"1 av 7, hiss finns","Lägenhet - Vasastan, Stockholms kommun - Såld 29 september 2023",Stockholm,4 400 000 kr,bostadsratt,"Vasastan, Stockholms kommun", 29 september 2023,2.2043110243018877
2432,899 500 kr,-49 500 kr (-6 %),Lägenhet,Bostadsrätt,1 rum,34 m²,,Nej,,1971,3 600 kr/år,,"2, hiss finns","Lägenhet - Brandbergen, Haninge kommun - Såld 29 september 2023",Stockholm,850 000 kr,bostadsratt,"Brandbergen, Haninge kommun", 29 september 2023,18.15704274089121
2433,4 495 000 kr,-245 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,82 m²,,Ja,,1992,7 000 kr/år,,"2 av 3, hiss finns","Lägenhet - Årsta, Stockholms kommun - Såld 28 september 2023",Stockholm,4 250 000 kr,bostadsratt,"Årsta, Stockholms kommun", 28 september 2023,3.3551869045198557
2434,14 500 000 kr,-1 500 000 kr (-10 %),Lägenhet,Bostadsrätt,4 rum,118 m²,,Ja,,,16 556 kr/år,,"2 av 6, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 28 september 2023",Stockholm,13 000 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 28 september 2023,1.5439067402087117
2435,2 650 000 kr,-110 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,"65,5 m²",,Nej,,2012,7 440 kr/år,Ja,,"Lägenhet - Sollentuna Edsängen, Sollentuna kommun - Såld 28 september 2023",Stockholm,2 540 000 kr,bostadsratt,"Sollentuna Edsängen, Sollentuna kommun", 28 september 2023,15.043508356674762
2436,3 995 000 kr,-145 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,77 m²,,Ja,,1951,11 500 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Bromma Mariehäll, Stockholms kommun - Såld 28 september 2023",Stockholm,3 850 000 kr,bostadsratt,"Bromma Mariehäll, Stockholms kommun", 28 september 2023,7.666773964639067
2437,3 750 000 kr,-150 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,93 m²,,Ja,,2011-2012,3 705 kr/år,Ja,"3 av 5, hiss finns","Lägenhet - Trehörningen, Nynäshamns kommun - Såld 28 september 2023",Stockholm,3 600 000 kr,bostadsratt,"Trehörningen, Nynäshamns kommun", 28 september 2023,48.587521880019345
2438,2 995 000 kr,-75 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,"73,5 m²",,Ja,,2018,4 440 kr/år,,"3 av 4, hiss finns","Lägenhet - Barkarbystaden, Järfälla kommun - Såld 28 september 2023",Stockholm,2 920 000 kr,bostadsratt,"Barkarbystaden, Järfälla kommun", 28 september 2023,15.215485132794386
2439,3 795 000 kr,-195 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,73 m²,,Ja,,1961,7 800 kr/år,,"4, hiss finns","Lägenhet - Skytteholm, Solna kommun - Såld 28 september 2023",Stockholm,3 600 000 kr,bostadsratt,"Skytteholm, Solna kommun", 28 september 2023,5.761074267948643
2440,3 800 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,70 m²,,Ja,,1960,,,"2 av 3, hiss finns ej","Lägenhet - Näset, Lidingö kommun - Såld 28 september 2023",Stockholm,3 780 000 kr,bostadsratt,"Näset, Lidingö kommun", 28 september 2023,6.808942120404099
2441,4 495 000 kr,-245 000 kr (-5 %),Lägenhet,Bostadsrätt,4 rum,115 m²,,Ja,,2016,11 000 kr/år,Ja,"2 av 3, hiss finns ej","Lägenhet - Rönninge, Salems kommun - Såld 28 september 2023",Stockholm,4 250 000 kr,bostadsratt,"Rönninge, Salems kommun", 28 september 2023,23.496180781065156
2442,3 395 000 kr,-45 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,"73,5 m²",,Ja,,2017,6 960 kr/år,,"6 av 6, hiss finns","Lägenhet - Norrboda, Upplands-Bro kommun - Såld 28 september 2023",Stockholm,3 350 000 kr,bostadsratt,"Norrboda, Upplands-Bro kommun", 28 september 2023,34.05807886821869
2443,3 295 000 kr,-195 000 kr (-6 %),Lägenhet,Bostadsrätt,1 rum,38 m²,,Ja,,1935,6 600 kr/år,,"1 av 6, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 28 september 2023",Stockholm,3 100 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 28 september 2023,2.824587541487726
2444,30 000 000 kr,-2 500 000 kr (-8 %),Lägenhet,Bostadsrätt,"6,5 rum",199 m²,,Ja,,1929,,,"5 av 6, hiss finns","Lägenhet - Kungsholmen - Norr Mälarstrand, Stockholms kommun - Såld 28 september 2023",Stockholm,27 500 000 kr,bostadsratt,"Norr Mälarstrand, Stockholms kommun", 28 september 2023,1.6547597479327536
2445,2 295 000 kr,-70 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,94 m²,,Ja,,1967,,,"2 av 3, hiss finns ej","Lägenhet - Vendelsö, Haninge kommun - Såld 28 september 2023",Stockholm,2 225 000 kr,bostadsratt,"Vendelsö, Haninge kommun", 28 september 2023,16.1768868259903
2446,3 695 000 kr,-70 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,"76,5 m²",,,,2018,8 141 kr/år,,"0 av 3, hiss finns","Lägenhet - Rönninge, Salems kommun - Såld 28 september 2023",Stockholm,3 625 000 kr,bostadsratt,"Rönninge, Salems kommun", 28 september 2023,23.496180781065156
2447,6 250 000 kr,-100 000 kr (-2 %),Lägenhet,Bostadsrätt,4 rum,76 m²,,,,2014,12 500 kr/år,Ja,"1 av 7, hiss finns","Lägenhet - Norra Djurgårdsstaden, Stockholms kommun - Såld 28 september 2023",Stockholm,6 150 000 kr,bostadsratt,"Norra Djurgårdsstaden, Stockholms kommun", 28 september 2023,3.3269467817708667
2448,3 945 000 kr,-545 000 kr (-14 %),Lägenhet,Bostadsrätt,3 rum,"72,5 m²",,Ja,,2017,,,"4 av 4, hiss finns","Lägenhet - Barkarbystaden, Järfälla kommun - Såld 28 september 2023",Stockholm,3 400 000 kr,bostadsratt,"Barkarbystaden, Järfälla kommun", 28 september 2023,15.215485132794386
2449,2 950 000 kr,-75 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,107 m²,,,,2020,22 200 kr/år,Ja,,"Lägenhet - Björnövik, Norrtälje kommun - Såld 28 september 2023",Stockholm,2 875 000 kr,bostadsratt,"Björnövik, Norrtälje kommun", 28 september 2023,60.70480763502802
2450,1 595 000 kr,-15 000 kr (-1 %),Lägenhet,Bostadsrätt,1 rum,19 m²,,,,1951,6 000 kr/år,,2,"Lägenhet - Enskde - Gubbängen, Stockholms kommun - Såld 28 september 2023",Stockholm,1 580 000 kr,bostadsratt,"Gubbängen, Stockholms kommun", 28 september 2023,6.879317359512412
2451,7 995 000 kr,-145 000 kr (-2 %),Lägenhet,Bostadsrätt,4 rum,87 m²,,Ja,,1940,9 960 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Bromma - Smedslätten, Stockholms kommun - Såld 28 september 2023",Stockholm,7 850 000 kr,bostadsratt,"Smedslätten, Stockholms kommun", 28 september 2023,6.01104404923372
2452,1 350 000 kr,-50 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,80 m²,,,,,4 668 kr/år,,"2 av 2, hiss finns ej","Lägenhet - Brandbergen, Haninge kommun - Såld 28 september 2023",Stockholm,1 300 000 kr,bostadsratt,"Brandbergen, Haninge kommun", 28 september 2023,18.15704274089121
2453,1 795 000 kr,-95 000 kr (-5 %),Lägenhet,Bostadsrätt,1 rum,25 m²,,,,,6 000 kr/år,,"1, hiss finns","Lägenhet - Enskede - Gubbängen, Stockholms kommun - Såld 28 september 2023",Stockholm,1 700 000 kr,bostadsratt,"Gubbängen, Stockholms kommun", 28 september 2023,6.879317359512412
2454,9 995 000 kr,-500 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,80 m²,8 m²,,,1864,8 076 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Vasastan, Stockholms kommun - Såld 28 september 2023",Stockholm,9 495 000 kr,bostadsratt,"Vasastan, Stockholms kommun", 28 september 2023,2.2043110243018877
2455,2 795 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,45 m²,,Ja,,,10 188 kr/år,,"8 av 8, hiss finns","Lägenhet - Fruängen, Stockholms kommun - Såld 28 september 2023",Stockholm,2 750 000 kr,bostadsratt,"Fruängen, Stockholms kommun", 28 september 2023,7.426201356059989
2456,23 900 000 kr,-1 900 000 kr (-8 %),Lägenhet,Bostadsrätt,5 rum,153 m²,,Ja,,1902,14 800 kr/år,,"2 av 4, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 28 september 2023",Stockholm,22 000 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 28 september 2023,1.5439067402087117
2457,5 695 000 kr,-295 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,84 m²,,Ja,,2003,1 440 kr/år,,"4 av 8, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 28 september 2023",Stockholm,5 400 000 kr,bostadsratt,"Hammarby Sjöstad, Stockholms kommun", 28 september 2023,2.9473305081274574
2458,2 895 000 kr,-245 000 kr (-8 %),Lägenhet,Bostadsrätt,4 rum,"84,5 m²",,Ja,,2007,7 040 kr/år,,,"Lägenhet - Centrala Handen - Folkparken, Haninge kommun - Såld 28 september 2023",Stockholm,2 650 000 kr,bostadsratt,"Folkparken, Haninge kommun", 28 september 2023,17.211233313172556
2459,3 495 000 kr,-95 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,48 m²,,Ja,,1936,6 800 kr/år,,"2 av 5, hiss finns","Lägenhet - Lilla Essingen, Stockholms kommun - Såld 28 september 2023",Stockholm,3 400 000 kr,bostadsratt,"Lilla Essingen, Stockholms kommun", 28 september 2023,3.6885090789472907
2460,4 395 000 kr,-35 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,94 m²,,Ja,,1983,6 166 kr/år,,"6 av 6, hiss finns","Lägenhet - Sjödalen, Huddinge kommun - Såld 28 september 2023",Stockholm,4 360 000 kr,bostadsratt,"Sjödalen, Huddinge kommun", 28 september 2023,11.40244788639958
2461,5 995 000 kr,-495 000 kr (-8 %),Lägenhet,Bostadsrätt,"2,5 rum",85 m²,,,,1898,7 900 kr/år,,"9 av 10, hiss finns","Lägenhet - Kvarnholmen, Nacka kommun - Såld 28 september 2023",Stockholm,5 500 000 kr,bostadsratt,"Kvarnholmen, Nacka kommun", 28 september 2023,3.9821114191021962
2462,8 895 000 kr,-545 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,81 m²,,Nej,,1929,,,"3, hiss finns","Lägenhet - Vasastan/Norrmalm, Stockholms kommun - Såld 28 september 2023",Stockholm,8 350 000 kr,bostadsratt,"Vasastan/Norrmalm, Stockholms kommun", 28 september 2023,1.102097048513946
2463,1 650 000 kr,-100 000 kr (-6 %),Lägenhet,Bostadsrätt,"1,5 rum",31 m²,,Ja,,2019,5 400 kr/år,,"1 av 3, hiss finns","Lägenhet - Hässelby Norra Villastad, Stockholms kommun - Såld 28 september 2023",Stockholm,1 550 000 kr,bostadsratt,"Hässelby Norra Villastad, Stockholms kommun", 28 september 2023,not found
2464,2 295 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,54 m²,,Ja,,2019,,,"4 av 5, hiss finns","Lägenhet - Sätra, Stockholms kommun - Såld 28 september 2023",Stockholm,2 275 000 kr,bostadsratt,"Sätra, Stockholms kommun", 28 september 2023,9.906198421620475
2465,11 450 000 kr,-2 150 000 kr (-19 %),Lägenhet,Bostadsrätt,3 rum,96 m²,,Ja,,1899,12 000 kr/år,,"1 av 4, hiss finns ej","Lägenhet - Vasastan, Stockholms kommun - Såld 28 september 2023",Stockholm,9 300 000 kr,bostadsratt,"Vasastan, Stockholms kommun", 28 september 2023,2.2043110243018877
2466,6 250 000 kr,-150 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,"49,2 m²",,Nej,,1885,5 800 kr/år,,"2 av 5, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 28 september 2023",Stockholm,6 100 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 28 september 2023,1.5439067402087117
2467,3 795 000 kr,-120 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,39 m²,,Nej,,1929,8 688 kr/år,,"0,5, hiss finns ej","Lägenhet - Vasastan, Stockholms kommun - Såld 28 september 2023",Stockholm,3 675 000 kr,bostadsratt,"Vasastan, Stockholms kommun", 28 september 2023,2.2043110243018877
2468,4 995 000 kr,-70 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,56 m²,,Nej,,1904,,Ja,,"Lägenhet - Vasastan, Stockholms kommun - Såld 28 september 2023",Stockholm,4 925 000 kr,bostadsratt,"Vasastan, Stockholms kommun", 28 september 2023,2.2043110243018877
2469,5 500 000 kr,-500 000 kr (-9 %),Lägenhet,Bostadsrätt,2 rum,56 m²,,Ja,,1992,,,"1 av 3, hiss finns","Lägenhet - Gärdet, Stockholms kommun - Såld 28 september 2023",Stockholm,5 000 000 kr,bostadsratt,"Gärdet, Stockholms kommun", 28 september 2023,2.8015836308250686
2470,2 300 000 kr,-40 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,44 m²,,Ja,,2009,8 076 kr/år,,"5 av 7, hiss finns","Lägenhet - Gustavsberg, Värmdö kommun - Såld 27 september 2023",Stockholm,2 260 000 kr,bostadsratt,"Gustavsberg, Värmdö kommun", 27 september 2023,18.07149581220518
2471,4 495 000 kr,-45 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,"66,8 m²",,,,1982,2 724 kr/år,Ja,"1 av 2, hiss finns ej","Lägenhet - Djursholm, Danderyds kommun - Såld 27 september 2023",Stockholm,4 450 000 kr,bostadsratt,"Djursholm, Danderyds kommun", 27 september 2023,8.104883275107976
2472,1 695 000 kr,-125 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,64 m²,,,,1967-1968,1 550 kr/år,,"2 av 6, hiss finns","Lägenhet - Rosenlund, Södertälje kommun - Såld 27 september 2023",Stockholm,1 570 000 kr,bostadsratt,"Rosenlund, Södertälje kommun", 27 september 2023,28.171077841073572
2473,3 095 000 kr,-395 000 kr (-13 %),Lägenhet,Bostadsrätt,3 rum,"80,5 m²",,Ja,,,7 920 kr/år,,"1 av 6, hiss finns","Lägenhet - Viggbygärdet, Täby kommun - Såld 27 september 2023",Stockholm,2 700 000 kr,bostadsratt,"Viggbygärdet, Täby kommun", 27 september 2023,13.638118298428486
2474,7 995 000 kr,-495 000 kr (-6 %),Lägenhet,Bostadsrätt,"3,5 rum",102 m²,,Nej,,1897,,,"4 av 6, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 27 september 2023",Stockholm,7 500 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 27 september 2023,2.824587541487726
2475,2 795 000 kr,-195 000 kr (-7 %),Lägenhet,Bostadsrätt,3 rum,"80,1 m²",,Ja,,1998,3 600 kr/år,,"3, hiss finns","Lägenhet - Björknäs, Nacka kommun - Såld 27 september 2023",Stockholm,2 600 000 kr,bostadsratt,"Björknäs, Nacka kommun", 27 september 2023,9.674579327160814
2476,1 895 000 kr,-110 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,85 m²,,Ja,,,4 800 kr/år,,"3 av 3, hiss finns","Lägenhet - Centrala Handen, Haninge kommun - Såld 27 september 2023",Stockholm,1 785 000 kr,bostadsratt,"Centrala Handen, Haninge kommun", 27 september 2023,17.98889249892762
2477,5 795 000 kr,-495 000 kr (-9 %),Lägenhet,Bostadsrätt,4 rum,97 m²,,Ja,,2022,8 300 kr/år,,"2 av 6, hiss finns","Lägenhet - Täby Park, Täby kommun - Såld 27 september 2023",Stockholm,5 300 000 kr,bostadsratt,"Täby Park, Täby kommun", 27 september 2023,13.380714449959125
2478,3 995 000 kr,-45 000 kr (-1 %),Lägenhet,Bostadsrätt,4 rum,101 m²,,Ja,,2017,6 000 kr/år,,"1, hiss finns","Lägenhet - Tollare, Nacka kommun - Såld 27 september 2023",Stockholm,3 950 000 kr,bostadsratt,"Tollare, Nacka kommun", 27 september 2023,9.713220143294366
2479,7 695 000 kr,-795 000 kr (-10 %),Lägenhet,Bostadsrätt,,,,Nej,,,,,,"Lägenhet - Hägersten, Stockholms kommun - Såld 27 september 2023",Stockholm,6 900 000 kr,bostadsratt,"Hägersten, Stockholms kommun", 27 september 2023,6.371097822014621
