,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
810,15 950 000 kr,-450 000 kr (-3 %),Lägenhet,Bostadsrätt,5 rum,151 m²,,Ja,,1945,9 600 kr/år,,"7, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 24 november 2023",Stockholm,15 500 000 kr,bostadsratt,"Hammarby Sjöstad, Stockholms kommun", 24 november 2023,2.9473305081274574
811,1 495 000 kr,-105 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,48 m²,,,,1977,,Ja,,"Lägenhet - Botkyrka-Eriksberg, Botkyrka kommun - Såld 24 november 2023",Stockholm,1 390 000 kr,bostadsratt,"Botkyrka-Eriksberg, Botkyrka kommun", 24 november 2023,18.334884764409548
812,2 395 000 kr,-145 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,"69,5 m²",,Ja,,1958,3 600 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Centralt, Södertälje kommun - Såld 24 november 2023",Stockholm,2 250 000 kr,bostadsratt,"Centralt, Södertälje kommun", 24 november 2023,42.67669762734998
813,1 795 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,"1,5 rum",37 m²,,Nej,,2020,,Ja,,"Lägenhet - Vega, Haninge kommun - Såld 24 november 2023",Stockholm,1 750 000 kr,bostadsratt,"Vega, Haninge kommun", 24 november 2023,15.884606867872265
814,2 295 000 kr,-70 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,46 m²,,Ja,,2016,5 124 kr/år,,"2 av 4, hiss finns","Lägenhet - Sollentuna Tureberg, Sollentuna kommun - Såld 24 november 2023",Stockholm,2 225 000 kr,bostadsratt,"Sollentuna Tureberg, Sollentuna kommun", 24 november 2023,13.452275897450088
815,3 850 000 kr,-300 000 kr (-8 %),Lägenhet,Bostadsrätt,3 rum,54 m²,,Ja,,1942,6 960 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Örnsberg, Stockholms kommun - Såld 24 november 2023",Stockholm,3 550 000 kr,bostadsratt,"Örnsberg, Stockholms kommun", 24 november 2023,5.235437511614493
816,2 495 000 kr,-80 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,71 m²,,Ja,,1968,,,"3 av 3, hiss finns","Lägenhet - Östberga, Stockholms kommun - Såld 24 november 2023",Stockholm,2 415 000 kr,bostadsratt,"Östberga, Stockholms kommun", 24 november 2023,4.75483883888265
817,3 495 000 kr,-165 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,55 m²,,Ja,,2016,1 440 kr/år,,"3, hiss finns","Lägenhet - Liljeholmskajen - Årstaberg, Stockholms kommun - Såld 24 november 2023",Stockholm,3 330 000 kr,bostadsratt,"Årstaberg, Stockholms kommun", 24 november 2023,3.48912939531223
818,14 500 000 kr,-100 000 kr (-1 %),Lägenhet,Bostadsrätt,"3,5 rum",103 m²,,Ja,,,,,"4, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 24 november 2023",Stockholm,14 400 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 24 november 2023,1.5439067402087117
819,2 550 000 kr,-50 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,"36,5 m²",,Ja,,2015,4 510 kr/år,,"3 av 4, hiss finns","Lägenhet - Stureby, Stockholms kommun - Såld 24 november 2023",Stockholm,2 500 000 kr,bostadsratt,"Stureby, Stockholms kommun", 24 november 2023,5.689638972996385
820,8 450 000 kr,-250 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,73 m²,,Nej,,1880,7 800 kr/år,,"1 av 3, hiss finns","Lägenhet - Norrmalm/Vasastan, Stockholms kommun - Såld 24 november 2023",Stockholm,8 200 000 kr,bostadsratt,"Norrmalm/Vasastan, Stockholms kommun", 24 november 2023,1.8048919268766377
821,4 490 000 kr,-190 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,47 m²,,Nej,,1926,2 400 kr/år,,"2 av 6, hiss finns","Lägenhet - Vasastan, Stockholms kommun - Såld 24 november 2023",Stockholm,4 300 000 kr,bostadsratt,"Vasastan, Stockholms kommun", 24 november 2023,2.2043110243018877
822,2 995 000 kr,-245 000 kr (-8 %),Lägenhet,Bostadsrätt,3 rum,82 m²,,Ja,,1967,,,"1 av 5, hiss finns","Lägenhet - Viggbyholm, Täby kommun - Såld 24 november 2023",Stockholm,2 750 000 kr,bostadsratt,"Viggbyholm, Täby kommun", 24 november 2023,13.209627073748813
823,2 495 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,63 m²,,,,1990,5 886 kr/år,Ja,"0 av 5, hiss finns","Lägenhet - Jarlaberg, Nacka kommun - Såld 24 november 2023",Stockholm,2 450 000 kr,bostadsratt,"Jarlaberg, Nacka kommun", 24 november 2023,5.737633743753939
824,5 100 000 kr,-150 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,44 m²,,,,1938,3 900 kr/år,,8 av 8,"Lägenhet - Gärdet, Stockholms kommun - Såld 24 november 2023",Stockholm,4 950 000 kr,bostadsratt,"Gärdet, Stockholms kommun", 24 november 2023,2.8015836308250686
825,1 825 000 kr,-25 000 kr (-1 %),Lägenhet,Bostadsrätt,"1,5 rum",49 m²,,Nej,,1959,4 800 kr/år,Ja,,"Lägenhet - Kallhäll, Järfälla kommun - Såld 24 november 2023",Stockholm,1 800 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 24 november 2023,20.627503869858234
826,3 495 000 kr,-95 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,76 m²,,Nej,,1961,14 000 kr/år,Ja,,"Lägenhet - Fruängen, Stockholms kommun - Såld 24 november 2023",Stockholm,3 400 000 kr,bostadsratt,"Fruängen, Stockholms kommun", 24 november 2023,7.426201356059989
827,1 795 000 kr,-220 000 kr (-12 %),Lägenhet,Bostadsrätt,2 rum,47 m²,,,,1961,4 800 kr/år,,"5 av 8, hiss finns","Lägenhet - Trångsund, Huddinge kommun - Såld 24 november 2023",Stockholm,1 575 000 kr,bostadsratt,"Trångsund, Huddinge kommun", 24 november 2023,11.354770352295533
828,1 995 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,38 m²,,,,2011,7 344 kr/år,,,"Lägenhet - Farstadal, Värmdö kommun - Såld 24 november 2023",Stockholm,1 950 000 kr,bostadsratt,"Farstadal, Värmdö kommun", 24 november 2023,17.908291945575467
829,1 995 000 kr,-145 000 kr (-7 %),Lägenhet,Bostadsrätt,3 rum,62 m²,,,,1984,4 000 kr/år,Ja,,"Lägenhet - Tyresö, Tyresö kommun - Såld 24 november 2023",Stockholm,1 850 000 kr,bostadsratt,"Tyresö, Tyresö kommun", 24 november 2023,16.532718300506904
830,1 495 000 kr,-25 000 kr (-2 %),Lägenhet,Bostadsrätt,1 rum,29 m²,,Nej,,2020,5 520 kr/år,,"5 av 6, hiss finns","Lägenhet - Västra Orminge, Nacka kommun - Såld 24 november 2023",Stockholm,1 470 000 kr,bostadsratt,"Västra Orminge, Nacka kommun", 24 november 2023,10.451103406461616
831,1 995 000 kr,-295 000 kr (-15 %),Lägenhet,Bostadsrätt,4 rum,104 m²,,Ja,,,9 600 kr/år,,"2 av 2, hiss finns ej","Lägenhet - Brunnsäng, Södertälje kommun - Såld 24 november 2023",Stockholm,1 700 000 kr,bostadsratt,"Brunnsäng, Södertälje kommun", 24 november 2023,27.96176365335332
832,1 995 000 kr,-30 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,47 m²,,Ja,,,6 992 kr/år,,"1 av 5, hiss finns","Lägenhet - Rissne, Sundbybergs kommun - Såld 24 november 2023",Stockholm,1 965 000 kr,bostadsratt,"Rissne, Sundbybergs kommun", 24 november 2023,9.3300967439392
833,5 995 000 kr,-95 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,73 m²,,,,2008,4 800 kr/år,,"15 av 17, hiss finns","Lägenhet - Bromma plan, Stockholms kommun - Såld 24 november 2023",Stockholm,5 900 000 kr,bostadsratt,"Bromma plan, Stockholms kommun", 24 november 2023,5.569079770043843
834,2 850 000 kr,-550 000 kr (-19 %),Lägenhet,Bostadsrätt,4 rum,93 m²,,Ja,,,9 744 kr/år,,"2 av 2, hiss finns ej","Lägenhet - Västra Orminge, Nacka kommun - Såld 24 november 2023",Stockholm,2 300 000 kr,bostadsratt,"Västra Orminge, Nacka kommun", 24 november 2023,10.451103406461616
835,2 795 000 kr,-70 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,63 m²,,Ja,,1987,4 300 kr/år,,"1 av 3, hiss finns","Lägenhet - Jarlaberg, Nacka kommun - Såld 24 november 2023",Stockholm,2 725 000 kr,bostadsratt,"Jarlaberg, Nacka kommun", 24 november 2023,5.737633743753939
836,1 645 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,45 m²,,,,2013,4 200 kr/år,Ja,,"Lägenhet - Norsborg, Botkyrka kommun - Såld 24 november 2023",Stockholm,1 600 000 kr,bostadsratt,"Norsborg, Botkyrka kommun", 24 november 2023,17.283780623936828
837,1 650 000 kr,-150 000 kr (-9 %),Lägenhet,Bostadsrätt,1 rum,29 m²,,Ja,,2021,4 440 kr/år,,"3 av 5, hiss finns","Lägenhet - Hägerneholm, Arninge, Täby kommun - Såld 24 november 2023",Stockholm,1 500 000 kr,bostadsratt,"Hägerneholm, Arninge, Täby kommun", 24 november 2023,16.416433332726545
838,1 385 000 kr,-270 000 kr (-19 %),Lägenhet,Bostadsrätt,3 rum,"69,5 m²",,,,1971,8 652 kr/år,,"2 av 2, hiss finns ej","Lägenhet - Vallentuna Rosengården, Vallentuna kommun - Såld 24 november 2023",Stockholm,1 115 000 kr,bostadsratt,"Vallentuna Rosengården, Vallentuna kommun", 24 november 2023,23.832254351107657
839,5 250 000 kr,-50 000 kr (-1 %),Lägenhet,Bostadsrätt,5 rum,94 m²,,Ja,,2013,9 414 kr/år,,"1 av 6, hiss finns","Lägenhet - Bromma / Beckomberga, Stockholms kommun - Såld 24 november 2023",Stockholm,5 200 000 kr,bostadsratt,"Bromma / Beckomberga, Stockholms kommun", 24 november 2023,10.436033386420457
840,995 000 kr,-95 000 kr (-10 %),Lägenhet,Bostadsrätt,1 rum,"42,5 m²",,,,1962-1963,7 500 kr/år,,,"Lägenhet - Ribby, Haninge kommun - Såld 24 november 2023",Stockholm,900 000 kr,bostadsratt,"Ribby, Haninge kommun", 24 november 2023,23.334177681790162
841,2 350 000 kr,-100 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,48 m²,,Ja,,2017,5 496 kr/år,,"3 av 5, hiss finns","Lägenhet - Barkarbystaden, Järfälla kommun - Såld 24 november 2023",Stockholm,2 250 000 kr,bostadsratt,"Barkarbystaden, Järfälla kommun", 24 november 2023,15.215485132794386
842,3 695 000 kr,-245 000 kr (-7 %),Lägenhet,Bostadsrätt,4 rum,95 m²,,Ja,,1962,3 600 kr/år,,"8 av 10, hiss finns","Lägenhet - Grindtorp, Täby kommun - Såld 24 november 2023",Stockholm,3 450 000 kr,bostadsratt,"Grindtorp, Täby kommun", 24 november 2023,12.655880303503823
843,20 500 000 kr,-2 300 000 kr (-11 %),Lägenhet,Bostadsrätt,5 rum,160 m²,,Ja,,1924,10 200 kr/år,,"2 av 5, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 24 november 2023",Stockholm,18 200 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 24 november 2023,1.5439067402087117
844,5 995 000 kr,-160 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,"76,5 m²",,Ja,,2004,8 800 kr/år,,"4 av 7, hiss finns","Lägenhet - Lilla Essingen, Stockholms kommun - Såld 24 november 2023",Stockholm,5 835 000 kr,bostadsratt,"Lilla Essingen, Stockholms kommun", 24 november 2023,3.6885090789472907
845,4 195 000 kr,-195 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,45 m²,,Nej,,1928,,,"1, hiss finns ej","Lägenhet - Kungsholmen, Stockholms kommun - Såld 23 november 2023",Stockholm,4 000 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 23 november 2023,2.824587541487726
846,1 695 000 kr,-70 000 kr (-4 %),Lägenhet,Bostadsrätt,1 rum,"40,5 m²",,Ja,,2019,7 560 kr/år,,"2, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 23 november 2023",Stockholm,1 625 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 23 november 2023,20.627503869858234
847,1 600 000 kr,-100 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,58 m²,,Ja,,1999,,,"3 av 4, hiss finns","Lägenhet - Tullinge, Botkyrka kommun - Såld 23 november 2023",Stockholm,1 500 000 kr,bostadsratt,"Tullinge, Botkyrka kommun", 23 november 2023,16.22987130823462
848,9 250 000 kr,-250 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,92 m²,,Ja,,2020,,,,"Lägenhet - Vasastan - Hagastaden, Stockholms kommun - Såld 23 november 2023",Stockholm,9 000 000 kr,bostadsratt,"Hagastaden, Stockholms kommun", 23 november 2023,3.2805314040541833
849,7 250 000 kr,-365 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,57 m²,,Ja,,1887,5 000 kr/år,,1 av 3,"Lägenhet - Östermalm, Stockholms kommun - Såld 23 november 2023",Stockholm,6 885 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 23 november 2023,1.5439067402087117
850,2 990 000 kr,-300 000 kr (-10 %),Lägenhet,Bostadsrätt,2 rum,49 m²,,,,2022,3 600 kr/år,,"3 av 4, hiss finns","Lägenhet - Gustavsberg Porslinskvarteren, Värmdö kommun - Såld 23 november 2023",Stockholm,2 690 000 kr,bostadsratt,"Gustavsberg Porslinskvarteren, Värmdö kommun", 23 november 2023,17.855015849984873
851,2 950 000 kr,-175 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,55 m²,,Nej,,2021,6 840 kr/år,Ja,"1 av 5, hiss finns","Lägenhet - Silverdal, Sollentuna kommun - Såld 23 november 2023",Stockholm,2 775 000 kr,bostadsratt,"Silverdal, Sollentuna kommun", 23 november 2023,9.833750705277946
852,3 145 000 kr,-145 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,"77,5 m²",,Ja,,2009,4 200 kr/år,,"2 av 6, hiss finns","Lägenhet - Tureberg, Sollentuna kommun - Såld 23 november 2023",Stockholm,3 000 000 kr,bostadsratt,"Tureberg, Sollentuna kommun", 23 november 2023,13.40859670413224
853,6 100 000 kr,-75 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,48 m²,,,,1899,6 500 kr/år,Ja,0 av 4,"Lägenhet - Östermalm, Stockholms kommun - Såld 23 november 2023",Stockholm,6 025 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 23 november 2023,1.5439067402087117
854,4 195 000 kr,-145 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,"64,5 m²",,Ja,,,,,"5 av 6, hiss finns","Lägenhet - Sundbyberg Centrum, Sundbybergs kommun - Såld 23 november 2023",Stockholm,4 050 000 kr,bostadsratt,"Sundbyberg Centrum, Sundbybergs kommun", 23 november 2023,7.122277124770531
855,2 095 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,38 m²,,,,,3 600 kr/år,,"1, hiss finns","Lägenhet - Örby, Stockholms kommun - Såld 23 november 2023",Stockholm,2 050 000 kr,bostadsratt,"Örby, Stockholms kommun", 23 november 2023,6.441590980048202
856,2 150 000 kr,-400 000 kr (-19 %),Lägenhet,Bostadsrätt,"2,5 rum",78 m²,,Nej,,2005,8 125 kr/år,Ja,"1 av 4, hiss finns","Lägenhet - Mårtensberg, Haninge kommun - Såld 23 november 2023",Stockholm,1 750 000 kr,bostadsratt,"Mårtensberg, Haninge kommun", 23 november 2023,16.167507507741863
857,1 095 000 kr,-195 000 kr (-18 %),Lägenhet,Bostadsrätt,3 rum,"78,5 m²",,Ja,,1972,5 280 kr/år,,"3, hiss finns","Lägenhet - Tveta, Södertälje kommun - Såld 23 november 2023",Stockholm,900 000 kr,bostadsratt,"Tveta, Södertälje kommun", 23 november 2023,31.561827996350402
858,4 495 000 kr,-200 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,70 m²,,Ja,,2012,9 000 kr/år,,"5 av 5, hiss finns","Lägenhet - Segeltorp, Huddinge kommun - Såld 23 november 2023",Stockholm,4 295 000 kr,bostadsratt,"Segeltorp, Huddinge kommun", 23 november 2023,9.085467513929755
859,1 495 000 kr,-70 000 kr (-5 %),Lägenhet,Bostadsrätt,1 rum,25 m²,,,,2017,4 856 kr/år,,"3 av 5, hiss finns","Lägenhet - Häggvik, Sollentuna kommun - Såld 23 november 2023",Stockholm,1 425 000 kr,bostadsratt,"Häggvik, Sollentuna kommun", 23 november 2023,15.463657191023497
860,1 750 000 kr,-125 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,55 m²,,Ja,,1985,,,"1 av 5, hiss finns","Lägenhet - Centrala Väsby, Upplands Väsby kommun - Såld 23 november 2023",Stockholm,1 625 000 kr,bostadsratt,"Centrala Väsby, Upplands Väsby kommun", 23 november 2023,23.126422207453558
861,2 695 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,83 m²,,,,1974,6 780 kr/år,,"1 av 2, hiss finns ej","Lägenhet - Sjöberg/Kärrdal, Sollentuna kommun - Såld 23 november 2023",Stockholm,2 650 000 kr,bostadsratt,"Sjöberg/Kärrdal, Sollentuna kommun", 23 november 2023,12.073448539330883
862,1 900 000 kr,-100 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,56 m²,,Ja,,,12 960 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Trångsund, Huddinge kommun - Såld 23 november 2023",Stockholm,1 800 000 kr,bostadsratt,"Trångsund, Huddinge kommun", 23 november 2023,11.354770352295533
863,1 995 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,82 m²,,Ja,,1999,4 500 kr/år,,"5 av 5, hiss finns","Lägenhet - Tullinge, Botkyrka kommun - Såld 23 november 2023",Stockholm,1 950 000 kr,bostadsratt,"Tullinge, Botkyrka kommun", 23 november 2023,16.22987130823462
864,16 995 000 kr,-1 195 000 kr (-7 %),Lägenhet,Bostadsrätt,4 rum,133 m²,,Ja,,1891,15 152 kr/år,,"1, hiss finns","Lägenhet - Vasastan - City/Norrmalm, Stockholms kommun - Såld 23 november 2023",Stockholm,15 800 000 kr,bostadsratt,"City/Norrmalm, Stockholms kommun", 23 november 2023,1.102097048513946
865,1 695 000 kr,-50 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,60 m²,,,,1983,7 368 kr/år,,"1 av 1, hiss finns ej","Lägenhet - Åbylund, Haninge kommun - Såld 23 november 2023",Stockholm,1 645 000 kr,bostadsratt,"Åbylund, Haninge kommun", 23 november 2023,21.573952302835988
866,2 695 000 kr,-145 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,57 m²,,Ja,,1956,,,"9 av 9, hiss finns","Lägenhet - Fruängen, Stockholms kommun - Såld 23 november 2023",Stockholm,2 550 000 kr,bostadsratt,"Fruängen, Stockholms kommun", 23 november 2023,7.426201356059989
867,5 795 000 kr,-220 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,80 m²,,Nej,,2005,9 360 kr/år,Ja,,"Lägenhet - Järla Sjö, Nacka kommun - Såld 23 november 2023",Stockholm,5 575 000 kr,bostadsratt,"Järla Sjö, Nacka kommun", 23 november 2023,5.305480036290922
868,7 995 000 kr,-995 000 kr (-12 %),Lägenhet,Bostadsrätt,4 rum,"104,5 m²",,Nej,,2006,8 800 kr/år,Ja,,"Lägenhet - Lilla Essingen, Stockholms kommun - Såld 23 november 2023",Stockholm,7 000 000 kr,bostadsratt,"Lilla Essingen, Stockholms kommun", 23 november 2023,3.6885090789472907
869,3 295 000 kr,-295 000 kr (-9 %),Lägenhet,Bostadsrätt,3 rum,83 m²,,Ja,,2015,9 000 kr/år,,"16 av 16, hiss finns","Lägenhet - Kista, Stockholms kommun - Såld 22 november 2023",Stockholm,3 000 000 kr,bostadsratt,"Kista, Stockholms kommun", 22 november 2023,11.308480738990665
870,3 295 000 kr,-145 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,61 m²,,Ja,,2014,6 000 kr/år,,"5 av 6, hiss finns","Lägenhet - Bromma - Annedal, Stockholms kommun - Såld 22 november 2023",Stockholm,3 150 000 kr,bostadsratt,"Annedal, Stockholms kommun", 22 november 2023,8.066907708343843
871,4 395 000 kr,-145 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,41 m²,,Ja,,1932,1 416 kr/år,,"1 av 4, hiss finns ej","Lägenhet - Nedre Kungsholmen, Stockholms kommun - Såld 22 november 2023",Stockholm,4 250 000 kr,bostadsratt,"Nedre Kungsholmen, Stockholms kommun", 22 november 2023,2.824587541487726
872,5 395 000 kr,-415 000 kr (-8 %),Lägenhet,Bostadsrätt,2 rum,"65,5 m²",,Nej,,1897,,,"2 av 4, hiss finns","Lägenhet - Centrala Sundbyberg, Sundbybergs kommun - Såld 22 november 2023",Stockholm,4 980 000 kr,bostadsratt,"Centrala Sundbyberg, Sundbybergs kommun", 22 november 2023,7.349615294244507
873,3 395 000 kr,-200 000 kr (-6 %),Lägenhet,Bostadsrätt,"1,5 rum",43 m²,,Nej,,1936,5 880 kr/år,,"0,5 av 6, hiss finns","Lägenhet - Södermalm, Stockholms kommun - Såld 22 november 2023",Stockholm,3 195 000 kr,bostadsratt,"Södermalm, Stockholms kommun", 22 november 2023,1.094778948837072
874,8 195 000 kr,-145 000 kr (-2 %),Lägenhet,Bostadsrätt,4 rum,84 m²,,Ja,,2023,16 356 kr/år,,"7, hiss finns","Lägenhet - Vasastan - Hagastaden, Stockholms kommun - Såld 22 november 2023",Stockholm,8 050 000 kr,bostadsratt,"Hagastaden, Stockholms kommun", 22 november 2023,3.2805314040541833
875,1 795 000 kr,-245 000 kr (-14 %),Lägenhet,Bostadsrätt,3 rum,64 m²,,Ja,,1961,,,"2, hiss finns ej","Lägenhet - Jakobsberg, Järfälla kommun - Såld 22 november 2023",Stockholm,1 550 000 kr,bostadsratt,"Jakobsberg, Järfälla kommun", 22 november 2023,17.426886775071083
876,4 795 000 kr,-95 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,85 m²,,Ja,,,4 800 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Saltsjöbaden, Nacka kommun - Såld 22 november 2023",Stockholm,4 700 000 kr,bostadsratt,"Saltsjöbaden, Nacka kommun", 22 november 2023,14.267008297949955
877,2 345 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,"78,5 m²",,Ja,,2005-2006,,,"3 av 8, hiss finns","Lägenhet - Skärholmen, Stockholms kommun - Såld 22 november 2023",Stockholm,2 250 000 kr,bostadsratt,"Skärholmen, Stockholms kommun", 22 november 2023,11.112458492535913
878,2 695 000 kr,-75 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,62 m²,,Ja,,1959,6 300 kr/år,,"12 av 15, hiss finns","Lägenhet - NÄSBYDAL, Täby kommun - Såld 22 november 2023",Stockholm,2 620 000 kr,bostadsratt,"NÄSBYDAL, Täby kommun", 22 november 2023,12.533548909502592
879,10 495 000 kr,-95 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,80 m²,,Ja,,2020,8 400 kr/år,,"5 av 6, hiss finns","Lägenhet - Sveakvarteren, Stockholms kommun - Såld 22 november 2023",Stockholm,10 400 000 kr,bostadsratt,"Sveakvarteren, Stockholms kommun", 22 november 2023,0.0
880,9 490 000 kr,-190 000 kr (-2 %),Lägenhet,Bostadsrätt,"2,5 rum",73 m²,,Ja,,1889,13 400 kr/år,,"5 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 22 november 2023",Stockholm,9 300 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 22 november 2023,2.824587541487726
