,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
4010,3 475 000 kr,+250 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,58 m²,,Ja,,1949,7 200 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Hammarbyhöjden, Stockholms kommun - Såld 08 november 2023",Stockholm,3 725 000 kr,bostadsratt,"Hammarbyhöjden, Stockholms kommun", 08 november 2023,3.8711692517311422
4011,3 495 000 kr,+405 000 kr (+12 %),Lägenhet,Bostadsrätt,4 rum,92 m²,,Ja,,1953,4 800 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Bandhagen, Stockholms kommun - Såld 08 november 2023",Stockholm,3 900 000 kr,bostadsratt,"Bandhagen, Stockholms kommun", 08 november 2023,6.227841517853455
4012,1 895 000 kr,+195 000 kr (+10 %),Lägenhet,Bostadsrätt,1 rum,20 m²,,Nej,,1928,3 000 kr/år,,"0,5 av 4, hiss finns ej","Lägenhet - Kungsholmen, Stockholms kommun - Såld 08 november 2023",Stockholm,2 090 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 08 november 2023,2.824587541487726
4013,2 695 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,50 m²,,Ja,,,5 700 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Hökmossen/Telefonplan, Stockholms kommun - Såld 08 november 2023",Stockholm,2 750 000 kr,bostadsratt,"Hökmossen/Telefonplan, Stockholms kommun", 08 november 2023,5.110808542319965
4014,7 995 000 kr,+1 305 000 kr (+16 %),Lägenhet,Bostadsrätt,4 rum,86 m²,,Ja,,1984,3 300 kr/år,,"4, hiss finns","Lägenhet - Maria, Stockholms kommun - Såld 08 november 2023",Stockholm,9 300 000 kr,bostadsratt,"Maria, Stockholms kommun", 08 november 2023,0.0
4015,2 495 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,1 rum,34 m²,,Ja,,2017,4 320 kr/år,,"6, hiss finns","Lägenhet - Råsunda, Solna kommun - Såld 08 november 2023",Stockholm,2 550 000 kr,bostadsratt,"Råsunda, Solna kommun", 08 november 2023,6.27212878997196
4016,2 875 000 kr,+150 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,56 m²,,Ja,,1944,9 148 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Årsta, Stockholms kommun - Såld 08 november 2023",Stockholm,3 025 000 kr,bostadsratt,"Årsta, Stockholms kommun", 08 november 2023,3.3551869045198557
4017,6 995 000 kr,+205 000 kr (+3 %),Lägenhet,Bostadsrätt,4 rum,91 m²,,Ja,,2013,7 834 kr/år,,"7 av 7, hiss finns","Lägenhet - Liljeholmskajen, Stockholms kommun - Såld 08 november 2023",Stockholm,7 200 000 kr,bostadsratt,"Liljeholmskajen, Stockholms kommun", 08 november 2023,2.960772000763651
4018,995 000 kr,+55 000 kr (+6 %),Lägenhet,Bostadsrätt,2 rum,"77,5 m²",,Ja,,1975,3 600 kr/år,,"5 av 7, hiss finns","Lägenhet - Flemingsberg, Huddinge kommun - Såld 08 november 2023",Stockholm,1 050 000 kr,bostadsratt,"Flemingsberg, Huddinge kommun", 08 november 2023,13.671944293644058
4019,3 695 000 kr,+275 000 kr (+7 %),Lägenhet,Bostadsrätt,1 rum,33 m²,,Ja,,1905,5 400 kr/år,,"4 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 08 november 2023",Stockholm,3 970 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 08 november 2023,2.824587541487726
4020,8 495 000 kr,+505 000 kr (+6 %),Lägenhet,Bostadsrätt,"3,5 rum",92 m²,,Ja,,1928,6 720 kr/år,,"1 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 08 november 2023",Stockholm,9 000 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 08 november 2023,2.824587541487726
4021,1 975 000 kr,+25 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,60 m²,,Ja,,2007,,,"3, hiss finns","Lägenhet - Hagsätra, Stockholms kommun - Såld 08 november 2023",Stockholm,2 000 000 kr,bostadsratt,"Hagsätra, Stockholms kommun", 08 november 2023,7.722111448313549
4022,2 095 000 kr,+250 000 kr (+12 %),Lägenhet,Bostadsrätt,2 rum,54 m²,,Ja,,1954,4 200 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Bagarmossen, Stockholms kommun - Såld 08 november 2023",Stockholm,2 345 000 kr,bostadsratt,"Bagarmossen, Stockholms kommun", 08 november 2023,6.441648052936902
4023,2 800 000 kr,+200 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,52 m²,,Ja,,1947,,,"1 av 3, hiss finns ej","Lägenhet - Björkhagen, Stockholms kommun - Såld 08 november 2023",Stockholm,3 000 000 kr,bostadsratt,"Björkhagen, Stockholms kommun", 08 november 2023,4.546077364766733
4024,2 875 000 kr,+75 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,"59,5 m²",,Ja,,,6 000 kr/år,,"1 av 3, hiss finns ej","Lägenhet - Årsta, Stockholms kommun - Såld 08 november 2023",Stockholm,2 950 000 kr,bostadsratt,"Årsta, Stockholms kommun", 08 november 2023,3.3551869045198557
4025,1 695 000 kr,+105 000 kr (+6 %),Lägenhet,Bostadsrätt,3 rum,84 m²,,Ja,,1968,11 063 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Grind, Norrtälje kommun - Såld 08 november 2023",Stockholm,1 800 000 kr,bostadsratt,"Grind, Norrtälje kommun", 08 november 2023,61.46429058747652
4026,6 595 000 kr,+605 000 kr (+9 %),Lägenhet,Bostadsrätt,2 rum,68 m²,,Ja,,2021,2 640 kr/år,,"12 av 22, hiss finns","Lägenhet - Dalénum, Lidingö kommun - Såld 08 november 2023",Stockholm,7 200 000 kr,bostadsratt,"Dalénum, Lidingö kommun", 08 november 2023,5.462998589978436
4027,3 995 000 kr,+135 000 kr (+3 %),Lägenhet,Bostadsrätt,1 rum,32 m²,,Ja,,1924,5 400 kr/år,,"5 av 6, hiss finns","Lägenhet - Kungsholmen - Norr Mälarstrand, Stockholms kommun - Såld 08 november 2023",Stockholm,4 130 000 kr,bostadsratt,"Norr Mälarstrand, Stockholms kommun", 08 november 2023,1.9872705203864651
4028,3 495 000 kr,+880 000 kr (+25 %),Lägenhet,Bostadsrätt,1 rum,40 m²,,Ja,,1930,6 480 kr/år,,"6 av 6, hiss finns","Lägenhet - Södermalm - Hornstull, Stockholms kommun - Såld 08 november 2023",Stockholm,4 375 000 kr,bostadsratt,"Hornstull, Stockholms kommun", 08 november 2023,2.1843622222793844
4029,3 495 000 kr,+535 000 kr (+15 %),Lägenhet,Bostadsrätt,2 rum,42 m²,,,,1932,6 448 kr/år,,"1 av 5, hiss finns","Lägenhet - Hornstull, Stockholms kommun - Såld 08 november 2023",Stockholm,4 030 000 kr,bostadsratt,"Hornstull, Stockholms kommun", 08 november 2023,2.1843622222793844
4030,2 895 000 kr,+45 000 kr (+2 %),Lägenhet,Bostadsrätt,4 rum,94 m²,,Ja,,1963,19 438 kr/år,,"1 av 2, hiss finns ej","Lägenhet - Sätra, Stockholms kommun - Såld 08 november 2023",Stockholm,2 940 000 kr,bostadsratt,"Sätra, Stockholms kommun", 08 november 2023,9.906198421620475
4031,4 295 000 kr,+55 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,52 m²,,Ja,,2012,6 180 kr/år,,"4 av 8, hiss finns","Lägenhet - Hornsbergs Strand, Stockholms kommun - Såld 08 november 2023",Stockholm,4 350 000 kr,bostadsratt,"Hornsbergs Strand, Stockholms kommun", 08 november 2023,4.002857955665365
4032,3 475 000 kr,+125 000 kr (+4 %),Lägenhet,Bostadsrätt,,59 m²,,Ja,,1952,6 600 kr/år,,2 av 3,"Lägenhet - Hammarbyhöjden, Stockholms kommun - Såld 08 november 2023",Stockholm,3 600 000 kr,bostadsratt,"Hammarbyhöjden, Stockholms kommun", 08 november 2023,3.8711692517311422
4033,2 495 000 kr,+105 000 kr (+4 %),Lägenhet,Bostadsrätt,1 rum,28 m²,,Nej,,1929,5 880 kr/år,,"3 av 5, hiss finns ej","Lägenhet - Södermalm, Stockholms kommun - Såld 08 november 2023",Stockholm,2 600 000 kr,bostadsratt,"Södermalm, Stockholms kommun", 08 november 2023,1.094778948837072
4034,4 395 000 kr,+355 000 kr (+8 %),Lägenhet,Bostadsrätt,3 rum,58 m²,,Ja,,1944,9 400 kr/år,,"1,5 av 5, hiss finns ej","Lägenhet - Gärdet, Stockholms kommun - Såld 08 november 2023",Stockholm,4 750 000 kr,bostadsratt,"Gärdet, Stockholms kommun", 08 november 2023,2.8015836308250686
4035,2 395 000 kr,+15 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,"56,5 m²",,Ja,,1950,6 600 kr/år,,"2 av 2, hiss finns ej","Lägenhet - Västertorp, Stockholms kommun - Såld 08 november 2023",Stockholm,2 410 000 kr,bostadsratt,"Västertorp, Stockholms kommun", 08 november 2023,7.038733734281311
4036,9 500 000 kr,+100 000 kr (+1 %),Lägenhet,Bostadsrätt,5 rum,127 m²,,,,1937,,,,"Lägenhet - Kungsholmen - Stora Essingen, Stockholms kommun - Såld 08 november 2023",Stockholm,9 600 000 kr,bostadsratt,"Stora Essingen, Stockholms kommun", 08 november 2023,4.916243192571073
4037,2 150 000 kr,+350 000 kr (+16 %),Lägenhet,Bostadsrätt,2 rum,47 m²,,Ja,,2011,6 600 kr/år,,"1, hiss finns","Lägenhet - Hökarängen, Stockholms kommun - Såld 08 november 2023",Stockholm,2 500 000 kr,bostadsratt,"Hökarängen, Stockholms kommun", 08 november 2023,7.58234474956753
4038,3 395 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,67 m²,,Ja,,1952,,,"3 av 3, hiss finns ej","Lägenhet - Stureby, Stockholms kommun - Såld 08 november 2023",Stockholm,3 450 000 kr,bostadsratt,"Stureby, Stockholms kommun", 08 november 2023,5.689638972996385
4039,1 995 000 kr,+255 000 kr (+13 %),Lägenhet,Bostadsrätt,2 rum,"50,5 m²",,Ja,,2006,3 840 kr/år,,"1 av 4, hiss finns","Lägenhet - Sköndal, Stockholms kommun - Såld 08 november 2023",Stockholm,2 250 000 kr,bostadsratt,"Sköndal, Stockholms kommun", 08 november 2023,8.132360177630156
4040,3 250 000 kr,+220 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,42 m²,,,,1931,7 128 kr/år,,1,"Lägenhet - Kungsholmen - Fredhäll, Stockholms kommun - Såld 08 november 2023",Stockholm,3 470 000 kr,bostadsratt,"Fredhäll, Stockholms kommun", 08 november 2023,3.9101333407043333
4041,3 995 000 kr,+355 000 kr (+9 %),Lägenhet,Bostadsrätt,4 rum,"84,5 m²",,Ja,,2011,9 000 kr/år,,"1, hiss finns","Lägenhet - Farsta, Stockholms kommun - Såld 08 november 2023",Stockholm,4 350 000 kr,bostadsratt,"Farsta, Stockholms kommun", 08 november 2023,8.940762407424922
4042,7 495 000 kr,+555 000 kr (+7 %),Lägenhet,Bostadsrätt,4 rum,81 m²,,Ja,,1938,8 700 kr/år,,"1 av 8, hiss finns","Lägenhet - Gärdet, Stockholms kommun - Såld 08 november 2023",Stockholm,8 050 000 kr,bostadsratt,"Gärdet, Stockholms kommun", 08 november 2023,2.8015836308250686
4043,2 250 000 kr,+150 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,53 m²,,Ja,,,,,"3 av 3, hiss finns ej","Lägenhet - Saltängen, Nacka kommun - Såld 08 november 2023",Stockholm,2 400 000 kr,bostadsratt,"Saltängen, Nacka kommun", 08 november 2023,8.031895083348063
4044,9 495 000 kr,+1 205 000 kr (+13 %),Lägenhet,Bostadsrätt,4 rum,80 m²,,Ja,,1905,18 600 kr/år,,"3 av 6, hiss finns","Lägenhet - Vasastan, Stockholms kommun - Såld 08 november 2023",Stockholm,10 700 000 kr,bostadsratt,"Vasastan, Stockholms kommun", 08 november 2023,2.2043110243018877
4045,2 995 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,68 m²,,Ja,,1955,,,"2 av 3, hiss finns ej","Lägenhet - Bandhagen, Stockholms kommun - Såld 08 november 2023",Stockholm,3 050 000 kr,bostadsratt,"Bandhagen, Stockholms kommun", 08 november 2023,6.227841517853455
4046,1 395 000 kr,+26 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,"66,5 m²",,,,1961,,,"4 av 12, hiss finns","Lägenhet - Södertälje, Södertälje kommun - Såld 08 november 2023",Stockholm,1 421 000 kr,bostadsratt,"Södertälje, Södertälje kommun", 08 november 2023,29.098066677215986
4047,3 795 000 kr,+455 000 kr (+12 %),Lägenhet,Bostadsrätt,1 rum,40 m²,,Nej,,1889,5 600 kr/år,,"1 av 3, hiss finns","Lägenhet - Södermalm - Mariaberget, Stockholms kommun - Såld 08 november 2023",Stockholm,4 250 000 kr,bostadsratt,"Mariaberget, Stockholms kommun", 08 november 2023,0.8587596499478949
4048,5 495 000 kr,+1 500 000 kr (+27 %),Lägenhet,Bostadsrätt,"3,5 rum",59 m²,49 m²,Nej,,1930,,,"3 av 3, hiss finns ej","Lägenhet - Gröndal, Stockholms kommun - Såld 08 november 2023",Stockholm,6 995 000 kr,bostadsratt,"Gröndal, Stockholms kommun", 08 november 2023,3.5889532706168565
4049,5 995 000 kr,+65 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,63 m²,3 m²,,,1925,7 776 kr/år,,,"Lägenhet - Kungsholmen / Invid Norr Mälarstrand, Stockholms kommun - Såld 08 november 2023",Stockholm,6 060 000 kr,bostadsratt,"Kungsholmen / Invid Norr Mälarstrand, Stockholms kommun", 08 november 2023,not found
4050,5 150 000 kr,+100 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,"85,5 m²",,,,,,,"3 av 8, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 08 november 2023",Stockholm,5 250 000 kr,bostadsratt,"Hammarby Sjöstad, Stockholms kommun", 08 november 2023,2.9473305081274574
4051,3 995 000 kr,+155 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,39 m²,,,,,3 600 kr/år,,5,"Lägenhet - Östra Kungsholmen, Stockholms kommun - Såld 08 november 2023",Stockholm,4 150 000 kr,bostadsratt,"Östra Kungsholmen, Stockholms kommun", 08 november 2023,3.8226312190085348
4052,1 995 000 kr,+700 000 kr (+35 %),Lägenhet,Bostadsrätt,1 rum,30 m²,,Nej,,1930,,,"2 av 3, hiss finns ej","Lägenhet - Gröndal, Stockholms kommun - Såld 08 november 2023",Stockholm,2 695 000 kr,bostadsratt,"Gröndal, Stockholms kommun", 08 november 2023,3.5889532706168565
4053,15 500 000 kr,+500 000 kr (+3 %),Lägenhet,Bostadsrätt,4 rum,89 m²,15 m²,Ja,,1924,,,"6 av 6, hiss finns","Lägenhet - Östermalm - invid Karlaplan, Stockholms kommun - Såld 08 november 2023",Stockholm,16 000 000 kr,bostadsratt,"invid Karlaplan, Stockholms kommun", 08 november 2023,2.0283353226127936
4054,4 495 000 kr,+1 300 000 kr (+29 %),Lägenhet,Bostadsrätt,3 rum,47 m²,25 m²,Ja,,1930,,,"3 av 3, hiss finns ej","Lägenhet - Gröndal, Stockholms kommun - Såld 08 november 2023",Stockholm,5 795 000 kr,bostadsratt,"Gröndal, Stockholms kommun", 08 november 2023,3.5889532706168565
4055,4 995 000 kr,+205 000 kr (+4 %),Lägenhet,Bostadsrätt,3 rum,74 m²,,Ja,,2013,,,"3, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 08 november 2023",Stockholm,5 200 000 kr,bostadsratt,"Hammarby Sjöstad, Stockholms kommun", 08 november 2023,2.9473305081274574
4056,4 250 000 kr,+50 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,"63,5 m²",,Ja,,2011,,Ja,"1 av 4, hiss finns","Lägenhet - Telefonplan - Midsommarkransen, Stockholms kommun - Såld 08 november 2023",Stockholm,4 300 000 kr,bostadsratt,"Midsommarkransen, Stockholms kommun", 08 november 2023,4.918445209186294
4057,9 500 000 kr,+500 000 kr (+5 %),Lägenhet,Andel i bostadsförening,3 rum,71 m²,7 m²,Ja,,1919,9 900 kr/år,,"6 av 6, hiss finns","Lägenhet - Vasastan - Vanadis, Stockholms kommun - Såld 08 november 2023",Stockholm,10 000 000 kr,bostadsratt,"Vanadis, Stockholms kommun", 08 november 2023,2.7808845262590607
4058,7 395 000 kr,+605 000 kr (+8 %),Lägenhet,Bostadsrätt,3 rum,"74,6 m²",,Ja,,1938,6 000 kr/år,,"2, hiss finns","Lägenhet - Gärdet - Östermalm, Stockholms kommun - Såld 08 november 2023",Stockholm,8 000 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 08 november 2023,1.5439067402087117
4059,3 695 000 kr,+65 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,58 m²,,Ja,,1948,4 000 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Aspudden, Stockholms kommun - Såld 08 november 2023",Stockholm,3 760 000 kr,bostadsratt,"Aspudden, Stockholms kommun", 08 november 2023,4.42416692330542
4060,2 395 000 kr,+175 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,42 m²,,Nej,,1939,,,"2 av 3, hiss finns ej","Lägenhet - Hammarbyhöjden, Johanneshov, Stockholms kommun - Såld 08 november 2023",Stockholm,2 570 000 kr,bostadsratt,"Hammarbyhöjden, Johanneshov, Stockholms kommun", 08 november 2023,3.468704752621604
4061,2 750 000 kr,+100 000 kr (+4 %),Lägenhet,Bostadsrätt,"1,5 rum",41 m²,,Ja,,1934,5 100 kr/år,,,"Lägenhet - Traneberg, Stockholms kommun - Såld 08 november 2023",Stockholm,2 850 000 kr,bostadsratt,"Traneberg, Stockholms kommun", 08 november 2023,5.327729336477691
4062,1 950 000 kr,+100 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,44 m²,,Nej,,1956,7 320 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Fruängen, Stockholms kommun - Såld 08 november 2023",Stockholm,2 050 000 kr,bostadsratt,"Fruängen, Stockholms kommun", 08 november 2023,7.426201356059989
4063,2 995 000 kr,+365 000 kr (+12 %),Lägenhet,Bostadsrätt,1 rum,34 m²,,Ja,,1937,,,"4 av 5, hiss finns","Lägenhet - Kungsholmen -  Kristineberg, Stockholms kommun - Såld 08 november 2023",Stockholm,3 360 000 kr,bostadsratt," Kristineberg, Stockholms kommun", 08 november 2023,3.902303887974742
4064,3 395 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,"80,5 m²",,Ja,,1960,5 400 kr/år,,"5 av 8, hiss finns","Lägenhet - Näsby Park, Täby kommun - Såld 08 november 2023",Stockholm,3 450 000 kr,bostadsratt,"Näsby Park, Täby kommun", 08 november 2023,11.833776751359272
4065,4 595 000 kr,+505 000 kr (+11 %),Lägenhet,Bostadsrätt,3 rum,66 m²,,Ja,,1991,9 756 kr/år,,,"Lägenhet - Södermalm, Stockholms kommun - Såld 08 november 2023",Stockholm,5 100 000 kr,bostadsratt,"Södermalm, Stockholms kommun", 08 november 2023,1.094778948837072
4066,2 150 000 kr,+125 000 kr (+6 %),Lägenhet,Bostadsrätt,1 rum,25 m²,,,,1939,,,"3 av 4, hiss finns","Lägenhet - Kungsholmen / Lilla Essingen, Stockholms kommun - Såld 08 november 2023",Stockholm,2 275 000 kr,bostadsratt,"Kungsholmen / Lilla Essingen, Stockholms kommun", 08 november 2023,3.6885090789472907
4067,9 995 000 kr,+1 105 000 kr (+11 %),Lägenhet,Bostadsrätt,3 rum,67 m²,,Ja,,,,,,"Lägenhet - Östermalm, Stockholms kommun - Såld 08 november 2023",Stockholm,11 100 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 08 november 2023,1.5439067402087117
4068,1 595 000 kr,+15 000 kr (+1 %),Lägenhet,Bostadsrätt,1 rum,37 m²,,Ja,,1961,,,"2 av 3, hiss finns ej","Lägenhet - Vendelsö, Sågen, Haninge kommun - Såld 08 november 2023",Stockholm,1 610 000 kr,bostadsratt,"Vendelsö, Sågen, Haninge kommun", 08 november 2023,16.280659995786532
4069,3 195 000 kr,+30 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,57 m²,,Ja,,2005,,,,"Lägenhet - Mariehäll, Stockholms kommun - Såld 08 november 2023",Stockholm,3 225 000 kr,bostadsratt,"Mariehäll, Stockholms kommun", 08 november 2023,7.806209927552057
4070,1 875 000 kr,+135 000 kr (+7 %),Lägenhet,Bostadsrätt,"1,5 rum","50,5 m²",,,,1967,4 020 kr/år,,"1 av 2, hiss finns ej","Lägenhet - Ör, Sundbybergs kommun - Såld 07 november 2023",Stockholm,2 010 000 kr,bostadsratt,"Ör, Sundbybergs kommun", 07 november 2023,7.693696431223674
4071,1 695 000 kr,+385 000 kr (+23 %),Lägenhet,Bostadsrätt,1 rum,36 m²,,,,,1 800 kr/år,,"0 av 4, hiss finns","Lägenhet - Huvudsta, Solna kommun - Såld 07 november 2023",Stockholm,2 080 000 kr,bostadsratt,"Huvudsta, Solna kommun", 07 november 2023,5.508183182864403
4072,1 995 000 kr,+105 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,54 m²,,Nej,,1968,3 600 kr/år,,"6 av 14, hiss finns","Lägenhet - TÄBY CENTRUM, Täby kommun - Såld 07 november 2023",Stockholm,2 100 000 kr,bostadsratt,"TÄBY CENTRUM, Täby kommun", 07 november 2023,13.331821071900313
4073,2 595 000 kr,+205 000 kr (+8 %),Lägenhet,Bostadsrätt,2 rum,36 m²,,Ja,,2016,5 000 kr/år,,"10 av 12, hiss finns","Lägenhet - Västra Skogen/Ingenting, Solna kommun - Såld 07 november 2023",Stockholm,2 800 000 kr,bostadsratt,"Västra Skogen/Ingenting, Solna kommun", 07 november 2023,not found
4074,2 350 000 kr,+350 000 kr (+15 %),Lägenhet,Bostadsrätt,2 rum,45 m²,,Ja,,1945,4 800 kr/år,,2 av 3,"Lägenhet - Årsta, Stockholms kommun - Såld 07 november 2023",Stockholm,2 700 000 kr,bostadsratt,"Årsta, Stockholms kommun", 07 november 2023,3.3551869045198557
4075,4 895 000 kr,+305 000 kr (+6 %),Lägenhet,Bostadsrätt,2 rum,58 m²,,Ja,,1966,7 910 kr/år,,"1, hiss finns","Lägenhet - Sofia, Stockholms kommun - Såld 07 november 2023",Stockholm,5 200 000 kr,bostadsratt,"Sofia, Stockholms kommun", 07 november 2023,1.6634337614097305
4076,4 895 000 kr,+105 000 kr (+2 %),Lägenhet,Bostadsrätt,4 rum,103 m²,,Ja,,,6 840 kr/år,,"1 av 3, hiss finns","Lägenhet - Enskededalen, Stockholms kommun - Såld 07 november 2023",Stockholm,5 000 000 kr,bostadsratt,"Enskededalen, Stockholms kommun", 07 november 2023,5.2110161879924695
4077,2 495 000 kr,+70 000 kr (+3 %),Lägenhet,Bostadsrätt,"1,5 rum",28 m²,,Ja,,1938,,,"2, hiss finns","Lägenhet - Lilla Essingen - Kungsholmen, Stockholms kommun - Såld 07 november 2023",Stockholm,2 565 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 07 november 2023,2.824587541487726
4078,2 795 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,65 m²,,Ja,,2019,6 264 kr/år,,"2, hiss finns","Lägenhet - Vällingby Parkstad / Råcksta, Stockholms kommun - Såld 07 november 2023",Stockholm,2 850 000 kr,bostadsratt,"Vällingby Parkstad / Råcksta, Stockholms kommun", 07 november 2023,not found
4079,3 995 000 kr,+285 000 kr (+7 %),Lägenhet,Bostadsrätt,6 rum,154 m²,,Nej,,2013,47 340 kr/år,Ja,,"Lägenhet - Folkparken Haninge, Haninge kommun - Såld 07 november 2023",Stockholm,4 280 000 kr,bostadsratt,"Folkparken Haninge, Haninge kommun", 07 november 2023,17.31446740194728
