,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
14410,4 495 000 kr,+255 000 kr (+6 %),Radhus,Äganderätt,5 rum,94 m²,38 m²,,266 m²,1962,,,,"Radhus - Odenslunda, Upplands Väsby kommun - Såld 17 maj 2022",Stockholm,4 750 000 kr,RadHus,"Odenslunda, Upplands Väsby kommun", 17 maj 2022,22.43270628440933
14411,5 295 000 kr,+1 130 000 kr (+21 %),Radhus,Bostadsrätt,4 rum,124 m²,,,,1968,16 040 kr/år,Ja,,"Radhus - Örby, Stockholms kommun - Såld 17 maj 2022",Stockholm,6 425 000 kr,RadHus,"Örby, Stockholms kommun", 17 maj 2022,6.441590980048202
14412,4 500 000 kr,+1 000 000 kr (+22 %),Radhus,Äganderätt,7 rum,131 m²,29 m²,,363 m²,1968,48 000 kr/år,Ja,,"Radhus - Farsta - Fagersjö, Stockholms kommun - Såld 17 maj 2022",Stockholm,5 500 000 kr,RadHus,"Fagersjö, Stockholms kommun", 17 maj 2022,8.372044369075446
14413,5 975 000 kr,+375 000 kr (+6 %),Kedjehus,Äganderätt,4 rum,135 m²,7 m²,,280 m²,1960,31 500 kr/år,,,"Kedjehus - Vällingby - Nälsta, Stockholms kommun - Såld 17 maj 2022",Stockholm,6 350 000 kr,RadHus,"Nälsta, Stockholms kommun", 17 maj 2022,11.843198201722707
14414,5 900 000 kr,+830 000 kr (+14 %),Radhus,Äganderätt,5 rum,129 m²,,,306 m²,1983,41 316 kr/år,,,"Radhus - Gribbylund, Täby kommun - Såld 17 maj 2022",Stockholm,6 730 000 kr,RadHus,"Gribbylund, Täby kommun", 17 maj 2022,15.261665453559546
14415,5 690 000 kr,+410 000 kr (+7 %),Parhus,Bostadsrätt,5 rum,137 m²,,,,2017,22 000 kr/år,Ja,,"Parhus - Skälby, Järfälla kommun - Såld 16 maj 2022",Stockholm,6 100 000 kr,RadHus,"Skälby, Järfälla kommun", 16 maj 2022,14.968832716922062
14416,2 990 000 kr,+370 000 kr (+12 %),Radhus,Bostadsrätt,4 rum,"91,5 m²",,,,1980,,Ja,,"Radhus - Kista, Stockholms kommun - Såld 16 maj 2022",Stockholm,3 360 000 kr,RadHus,"Kista, Stockholms kommun", 16 maj 2022,11.308480738990665
14417,4 975 000 kr,+225 000 kr (+5 %),Radhus,Äganderätt,4 rum,"122,6 m²",,,190 m²,1973,32 994 kr/år,,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 16 maj 2022",Stockholm,5 200 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 16 maj 2022,not found
14418,5 895 000 kr,+255 000 kr (+4 %),Radhus,Bostadsrätt,6 rum,131 m²,11 m²,,,2019,14 676 kr/år,Ja,,"Radhus - Eds Ängar, Upplands Väsby kommun - Såld 16 maj 2022",Stockholm,6 150 000 kr,RadHus,"Eds Ängar, Upplands Väsby kommun", 16 maj 2022,21.152249948897044
14419,11 750 000 kr,+250 000 kr (+2 %),Kedjehus,Äganderätt,5 rum,165 m²,,,287 m²,2021,43 733 kr/år,,,"Kedjehus - Hammarbyhöjden, Stockholms kommun - Såld 15 maj 2022",Stockholm,12 000 000 kr,RadHus,"Hammarbyhöjden, Stockholms kommun", 15 maj 2022,3.8711692517311422
14420,5 495 000 kr,+405 000 kr (+7 %),Radhus,Äganderätt,5 rum,125 m²,,,159 m²,2005,41 600 kr/år,Ja,,"Radhus - Torshäll, Värmdö kommun - Såld 15 maj 2022",Stockholm,5 900 000 kr,RadHus,"Torshäll, Värmdö kommun", 15 maj 2022,23.203163532881607
14421,9 500 000 kr,+300 000 kr (+3 %),Parhus,Äganderätt,4 rum,109 m²,25 m²,,272 m²,1976,47 300 kr/år,,,"Parhus - Näsbypark, Täby kommun - Såld 15 maj 2022",Stockholm,9 800 000 kr,RadHus,"Näsbypark, Täby kommun", 15 maj 2022,11.655306764480315
14422,4 295 000 kr,+155 000 kr (+4 %),Radhus,Bostadsrätt,5 rum,"102,8 m²",,,,1999,20 850 kr/år,Ja,,"Radhus - Södra Haga, Vallentuna kommun - Såld 15 maj 2022",Stockholm,4 450 000 kr,RadHus,"Södra Haga, Vallentuna kommun", 15 maj 2022,30.754502903493165
14423,4 195 000 kr,+255 000 kr (+6 %),Radhus,Äganderätt,5 rum,94 m²,16 m²,,141 m²,1962,36 240 kr/år,,,"Radhus - Tyresö Centrum, Tyresö kommun - Såld 15 maj 2022",Stockholm,4 450 000 kr,RadHus,"Tyresö Centrum, Tyresö kommun", 15 maj 2022,12.834385351655015
14424,2 350 000 kr,+250 000 kr (+11 %),Radhus,Bostadsrätt,4 rum,103 m²,,,,1986,7 800 kr/år,Ja,,"Radhus - Myrstuguberget, Huddinge kommun - Såld 14 maj 2022",Stockholm,2 600 000 kr,RadHus,"Myrstuguberget, Huddinge kommun", 14 maj 2022,13.902840971752527
14425,4 895 000 kr,+305 000 kr (+6 %),Radhus,Bostadsrätt,5 rum,"112,4 m²",,,,2015,12 600 kr/år,,,"Radhus - Vega, Haninge kommun - Såld 13 maj 2022",Stockholm,5 200 000 kr,RadHus,"Vega, Haninge kommun", 13 maj 2022,15.884606867872265
14426,5 750 000 kr,+50 000 kr (+1 %),Radhus,Äganderätt,4 rum,112 m²,,,162 m²,1984,47 952 kr/år,,,"Radhus - Gribbylund, Täby kommun - Såld 13 maj 2022",Stockholm,5 800 000 kr,RadHus,"Gribbylund, Täby kommun", 13 maj 2022,15.261665453559546
14427,4 475 000 kr,+325 000 kr (+7 %),Radhus,Äganderätt,4 rum,115 m²,,,163 m²,1970,39 065 kr/år,,,"Radhus - Hässelby, Stockholms kommun - Såld 13 maj 2022",Stockholm,4 800 000 kr,RadHus,"Hässelby, Stockholms kommun", 13 maj 2022,14.171579991218268
14428,3 295 000 kr,+205 000 kr (+6 %),Radhus,Bostadsrätt,5 rum,120 m²,,Ja,,1967,36 000 kr/år,Ja,,"Radhus - Salem Centralt, Salems kommun - Såld 13 maj 2022",Stockholm,3 500 000 kr,RadHus,"Salem Centralt, Salems kommun", 13 maj 2022,not found
14429,5 295 000 kr,+475 000 kr (+9 %),Radhus,Tomträtt,5 rum,89 m²,29 m²,Ja,324 m²,1963,50 984 kr/år,Ja,,"Radhus - Farsta Strand, Stockholms kommun - Såld 13 maj 2022",Stockholm,5 770 000 kr,RadHus,"Farsta Strand, Stockholms kommun", 13 maj 2022,10.187728227718173
14430,5 195 000 kr,+405 000 kr (+8 %),Radhus,Tomträtt,6 rum,119 m²,42 m²,,384 m²,1966,45 847 kr/år,,,"Radhus - Bredäng/Mälarhöjden, Stockholms kommun - Såld 13 maj 2022",Stockholm,5 600 000 kr,RadHus,"Bredäng/Mälarhöjden, Stockholms kommun", 13 maj 2022,7.097237509468962
14431,6 350 000 kr,+80 000 kr (+1 %),Parhus,Bostadsrätt,4 rum,132 m²,,,,2021,24 000 kr/år,Ja,,"Parhus - Högmora, Huddinge kommun - Såld 13 maj 2022",Stockholm,6 430 000 kr,RadHus,"Högmora, Huddinge kommun", 13 maj 2022,9.874817860959501
14432,4 495 000 kr,+150 000 kr (+3 %),Radhus,Bostadsrätt,5 rum,87 m²,44 m²,,,,12 900 kr/år,Ja,,"Radhus - Runby, Upplands Väsby kommun - Såld 13 maj 2022",Stockholm,4 645 000 kr,RadHus,"Runby, Upplands Väsby kommun", 13 maj 2022,24.125014863406708
14433,3 500 000 kr,+30 000 kr (+1 %),Radhus,Bostadsrätt,2 rum,62 m²,,,,1992,,Ja,,"Radhus - Viby, Sollentuna kommun - Såld 13 maj 2022",Stockholm,3 530 000 kr,RadHus,"Viby, Sollentuna kommun", 13 maj 2022,17.84150434742966
14434,10 500 000 kr,+1 100 000 kr (+10 %),Radhus,Äganderätt,5 rum,171 m²,29 m²,,224 m²,1969,45 295 kr/år,,,"Radhus - Mälarhöjden, Stockholms kommun - Såld 13 maj 2022",Stockholm,11 600 000 kr,RadHus,"Mälarhöjden, Stockholms kommun", 13 maj 2022,7.097237509468962
14435,4 350 000 kr,+580 000 kr (+13 %),Radhus,Tomträtt,4 rum,92 m²,16 m²,,232 m²,1960,44 906 kr/år,,,"Radhus - Hässelby Södra Villastad, Stockholms kommun - Såld 13 maj 2022",Stockholm,4 930 000 kr,RadHus,"Hässelby Södra Villastad, Stockholms kommun", 13 maj 2022,15.290417543954947
14436,3 395 000 kr,+305 000 kr (+9 %),Radhus,Bostadsrätt,5 rum,120 m²,,,,1967,27 200 kr/år,Ja,,"Radhus - Salem, Salems kommun - Såld 13 maj 2022",Stockholm,3 700 000 kr,RadHus,"Salem, Salems kommun", 13 maj 2022,22.22375660130049
14437,4 195 000 kr,+645 000 kr (+15 %),Radhus,Äganderätt,4 rum,81 m²,,,135 m²,1958,36 012 kr/år,,,"Radhus - Högdalen, Stockholms kommun - Såld 13 maj 2022",Stockholm,4 840 000 kr,RadHus,"Högdalen, Stockholms kommun", 13 maj 2022,7.018962755871553
14438,4 595 000 kr,+75 000 kr (+2 %),Radhus,Bostadsrätt,5 rum,121 m²,,,,,,Ja,,"Radhus - Västerhaninge, Haninge kommun - Såld 12 maj 2022",Stockholm,4 670 000 kr,RadHus,"Västerhaninge, Haninge kommun", 12 maj 2022,22.71049933189332
14439,4 275 000 kr,+325 000 kr (+8 %),Radhus,Äganderätt,5 rum,115 m²,,,164 m²,1970,35 228 kr/år,,,"Radhus - Hässelby, Stockholms kommun - Såld 12 maj 2022",Stockholm,4 600 000 kr,RadHus,"Hässelby, Stockholms kommun", 12 maj 2022,14.171579991218268
14440,4 795 000 kr,+105 000 kr (+2 %),Radhus,Äganderätt,6 rum,116 m²,54 m²,,142 m²,1969,35 716 kr/år,,,"Radhus - Vällingby - Kälvesta, Stockholms kommun - Såld 12 maj 2022",Stockholm,4 900 000 kr,RadHus,"Kälvesta, Stockholms kommun", 12 maj 2022,13.954418234395128
14441,3 495 000 kr,+825 000 kr (+24 %),Radhus,Äganderätt,4 rum,93 m²,,,140 m²,1962,41 340 kr/år,,,"Radhus - Centrala Tyresö, Tyresö kommun - Såld 12 maj 2022",Stockholm,4 320 000 kr,RadHus,"Centrala Tyresö, Tyresö kommun", 12 maj 2022,16.532718300506904
14442,4 850 000 kr,+400 000 kr (+8 %),Kedjehus,Äganderätt,5 rum,131 m²,,,204 m²,1968,43 722 kr/år,,,"Kedjehus - Norrviken, Sollentuna kommun - Såld 12 maj 2022",Stockholm,5 250 000 kr,RadHus,"Norrviken, Sollentuna kommun", 12 maj 2022,17.018250682402243
14443,5 495 000 kr,+105 000 kr (+2 %),Kedjehus,Äganderätt,6 rum,141 m²,,Ja,412 m²,1972,41 887 kr/år,Ja,,"Kedjehus - Margretelund, Österåkers kommun - Såld 12 maj 2022",Stockholm,5 600 000 kr,RadHus,"Margretelund, Österåkers kommun", 12 maj 2022,21.223293345951042
14444,2 895 000 kr,+605 000 kr (+21 %),Parhus,Bostadsrätt,2 rum,"60,3 m²",,,,1986,16 860 kr/år,Ja,,"Parhus - Färingsö, Svartsjö, Ekerö kommun - Såld 12 maj 2022",Stockholm,3 500 000 kr,RadHus,"Färingsö, Svartsjö, Ekerö kommun", 12 maj 2022,20.089729731178338
14445,2 795 000 kr,+305 000 kr (+11 %),Par-/kedje-/radhus,Bostadsrätt,3 rum,"84,5 m²",,,,,15 600 kr/år,Ja,,"Par-/kedje-/radhus - Sylta, Upplands-Bro kommun - Såld 12 maj 2022",Stockholm,3 100 000 kr,RadHus,"Sylta, Upplands-Bro kommun", 12 maj 2022,26.38400341068865
14446,3 295 000 kr,+175 000 kr (+5 %),Radhus,Äganderätt,5 rum,90 m²,22 m²,,225 m²,1961,26 670 kr/år,,,"Radhus - Karlhov, Södertälje kommun - Såld 12 maj 2022",Stockholm,3 470 000 kr,RadHus,"Karlhov, Södertälje kommun", 12 maj 2022,29.862849293620066
14447,6 195 000 kr,+655 000 kr (+11 %),Par-/kedje-/radhus,Bostadsrätt,6 rum,140 m²,,,,1996,,,,"Par-/kedje-/radhus - Viby, Sollentuna kommun - Såld 12 maj 2022",Stockholm,6 850 000 kr,RadHus,"Viby, Sollentuna kommun", 12 maj 2022,17.84150434742966
14448,3 295 000 kr,+405 000 kr (+12 %),Parhus,Äganderätt,3 rum,87 m²,,,117 m²,1980,29 004 kr/år,,,"Parhus - Kista, Stockholms kommun - Såld 12 maj 2022",Stockholm,3 700 000 kr,RadHus,"Kista, Stockholms kommun", 12 maj 2022,11.308480738990665
14449,5 795 000 kr,+865 000 kr (+15 %),Radhus,Tomträtt,7 rum,117 m²,60 m²,,213 m²,1969,59 485 kr/år,,,"Radhus - Älta - Sigfridsborg, Nacka kommun - Såld 12 maj 2022",Stockholm,6 660 000 kr,RadHus,"Sigfridsborg, Nacka kommun", 12 maj 2022,10.19576828993843
14450,4 495 000 kr,+405 000 kr (+9 %),Radhus,Bostadsrätt,5 rum,99 m²,,,,2015,15 000 kr/år,Ja,,"Radhus - Vega, Haninge kommun - Såld 12 maj 2022",Stockholm,4 900 000 kr,RadHus,"Vega, Haninge kommun", 12 maj 2022,15.884606867872265
14451,6 750 000 kr,+420 000 kr (+6 %),Kedjehus,Äganderätt,7 rum,169 m²,22 m²,,484 m²,1957,84 758 kr/år,,,"Kedjehus - Ella Gård, Täby kommun - Såld 12 maj 2022",Stockholm,7 170 000 kr,RadHus,"Ella Gård, Täby kommun", 12 maj 2022,13.360629058056498
14452,2 395 000 kr,+255 000 kr (+11 %),Radhus,Bostadsrätt,3 rum,"80,6 m²",,,,1983,19 800 kr/år,Ja,"1 av 1, hiss finns ej","Radhus - Margretelund, Österåkers kommun - Såld 12 maj 2022",Stockholm,2 650 000 kr,RadHus,"Margretelund, Österåkers kommun", 12 maj 2022,21.223293345951042
14453,3 995 000 kr,+780 000 kr (+20 %),Radhus,Bostadsrätt,6 rum,105 m²,,,,1993,4 500 kr/år,Ja,,"Radhus - Vällingby Grimsta, Stockholms kommun - Såld 12 maj 2022",Stockholm,4 775 000 kr,RadHus,"Vällingby Grimsta, Stockholms kommun", 12 maj 2022,12.187203773106498
14454,3 890 000 kr,+210 000 kr (+5 %),Radhus,Äganderätt,4 rum,103 m²,,,228 m²,1967,41 610 kr/år,,,"Radhus - Tullinge, Botkyrka kommun - Såld 12 maj 2022",Stockholm,4 100 000 kr,RadHus,"Tullinge, Botkyrka kommun", 12 maj 2022,16.22987130823462
14455,4 095 000 kr,+55 000 kr (+1 %),Radhus,Tomträtt,6 rum,146 m²,25 m²,,245 m²,1974,49 948 kr/år,,,"Radhus - Fittja, Botkyrka kommun - Såld 12 maj 2022",Stockholm,4 150 000 kr,RadHus,"Fittja, Botkyrka kommun", 12 maj 2022,14.7931924324966
14456,8 500 000 kr,+200 000 kr (+2 %),Radhus,Äganderätt,5 rum,123 m²,5 m²,,110 m²,2016,27 165 kr/år,,,"Radhus - Ulriksdal, Solna kommun - Såld 12 maj 2022",Stockholm,8 700 000 kr,RadHus,"Ulriksdal, Solna kommun", 12 maj 2022,7.390618245575329
14457,3 795 000 kr,+455 000 kr (+12 %),Radhus,Äganderätt,5 rum,144 m²,35 m²,Ja,225 m²,1982,44 300 kr/år,Ja,,"Radhus - Jordbro, Haninge kommun - Såld 12 maj 2022",Stockholm,4 250 000 kr,RadHus,"Jordbro, Haninge kommun", 12 maj 2022,20.647457738538847
14458,3 975 000 kr,+225 000 kr (+6 %),Parhus,Bostadsrätt,4 rum,"92,4 m²",,,,1992,36 588 kr/år,Ja,,"Parhus - Skälby, Järfälla kommun - Såld 12 maj 2022",Stockholm,4 200 000 kr,RadHus,"Skälby, Järfälla kommun", 12 maj 2022,14.968832716922062
14459,4 290 000 kr,+210 000 kr (+5 %),Parhus,Bostadsrätt,4 rum,92 m²,,,,1998,14 280 kr/år,Ja,,"Parhus - Skälby, Järfälla kommun - Såld 12 maj 2022",Stockholm,4 500 000 kr,RadHus,"Skälby, Järfälla kommun", 12 maj 2022,14.968832716922062
14460,5 950 000 kr,+50 000 kr (+1 %),Radhus,Bostadsrätt,5 rum,108 m²,,,,2018,15 048 kr/år,Ja,,"Radhus - Helenelund, Sollentuna kommun - Såld 12 maj 2022",Stockholm,6 000 000 kr,RadHus,"Helenelund, Sollentuna kommun", 12 maj 2022,11.239821445027577
14461,4 975 000 kr,+975 000 kr (+20 %),Radhus,Äganderätt,5 rum,133 m²,,Ja,230 m²,1973,42 950 kr/år,Ja,,"Radhus - Viksjö, Järfälla kommun - Såld 11 maj 2022",Stockholm,5 950 000 kr,RadHus,"Viksjö, Järfälla kommun", 11 maj 2022,18.13054118622004
14462,4 395 000 kr,+555 000 kr (+13 %),Radhus,Äganderätt,4 rum,96 m²,,,237 m²,1977,46 207 kr/år,Ja,,"Radhus - Viksjö, Järfälla kommun - Såld 11 maj 2022",Stockholm,4 950 000 kr,RadHus,"Viksjö, Järfälla kommun", 11 maj 2022,18.13054118622004
14463,4 295 000 kr,+255 000 kr (+6 %),Radhus,Äganderätt,6 rum,135 m²,34 m²,,159 m²,1978,42 408 kr/år,Ja,,"Radhus - Vendelsö, Haninge kommun - Såld 11 maj 2022",Stockholm,4 550 000 kr,RadHus,"Vendelsö, Haninge kommun", 11 maj 2022,16.1768868259903
14464,3 800 000 kr,+100 000 kr (+3 %),Radhus,Bostadsrätt,4 rum,92 m²,,,,2020,20 818 kr/år,Ja,,"Radhus - Västerhaninge, Haninge kommun - Såld 11 maj 2022",Stockholm,3 900 000 kr,RadHus,"Västerhaninge, Haninge kommun", 11 maj 2022,22.71049933189332
14465,9 950 000 kr,+1 050 000 kr (+11 %),Radhus,Äganderätt,6 rum,143 m²,31 m²,,165 m²,1979,60 600 kr/år,,,"Radhus - Henriksborg, Nacka kommun - Såld 11 maj 2022",Stockholm,11 000 000 kr,RadHus,"Henriksborg, Nacka kommun", 11 maj 2022,2.615654703709631
14466,4 495 000 kr,+565 000 kr (+13 %),Radhus,Äganderätt,5 rum,124 m²,,,210 m²,1964,38 912 kr/år,,,"Radhus - Skälby, Järfälla kommun - Såld 11 maj 2022",Stockholm,5 060 000 kr,RadHus,"Skälby, Järfälla kommun", 11 maj 2022,14.968832716922062
14467,4 995 000 kr,+1 105 000 kr (+22 %),Radhus,Äganderätt,5 rum,90 m²,45 m²,,278 m²,1954,39 382 kr/år,,,"Radhus - Vällingby Centrum, Stockholms kommun - Såld 11 maj 2022",Stockholm,6 100 000 kr,RadHus,"Vällingby Centrum, Stockholms kommun", 11 maj 2022,12.025668070029713
14468,7 950 000 kr,+570 000 kr (+7 %),Kedjehus,Äganderätt,5 rum,137 m²,,,349 m²,1977,59 641 kr/år,Ja,,"Kedjehus - Enebyberg, Danderyds kommun - Såld 11 maj 2022",Stockholm,8 520 000 kr,RadHus,"Enebyberg, Danderyds kommun", 11 maj 2022,11.956537878498196
14469,2 995 000 kr,+455 000 kr (+15 %),Radhus,Bostadsrätt,4 rum,76 m²,,,,2016,14 056 kr/år,Ja,,"Radhus - Stäket, Järfälla kommun - Såld 11 maj 2022",Stockholm,3 450 000 kr,RadHus,"Stäket, Järfälla kommun", 11 maj 2022,22.698994874536552
14470,7 850 000 kr,+325 000 kr (+4 %),Radhus,Bostadsrätt,4 rum,114 m²,,,,2017,8 400 kr/år,Ja,"2, hiss finns ej","Radhus - Silverdal, Sollentuna kommun - Såld 11 maj 2022",Stockholm,8 175 000 kr,RadHus,"Silverdal, Sollentuna kommun", 11 maj 2022,9.833750705277946
14471,3 800 000 kr,+375 000 kr (+10 %),Radhus,Tomträtt,4 rum,101 m²,,,132 m²,1979,42 112 kr/år,,,"Radhus - Kista, Stockholms kommun - Såld 11 maj 2022",Stockholm,4 175 000 kr,RadHus,"Kista, Stockholms kommun", 11 maj 2022,11.308480738990665
14472,3 295 000 kr,+380 000 kr (+12 %),Radhus,Bostadsrätt,6 rum,"113,5 m²",,,,1989,25 200 kr/år,Ja,,"Radhus - Bollstanäs, Upplands Väsby kommun - Såld 11 maj 2022",Stockholm,3 675 000 kr,RadHus,"Bollstanäs, Upplands Väsby kommun", 11 maj 2022,20.726017747155478
14473,3 795 000 kr,+205 000 kr (+5 %),Radhus,Äganderätt,4 rum,117 m²,,,165 m²,1981,48 747 kr/år,,,"Radhus - Österhaninge, Haninge kommun - Såld 11 maj 2022",Stockholm,4 000 000 kr,RadHus,"Österhaninge, Haninge kommun", 11 maj 2022,22.68293017182527
14474,5 195 000 kr,+1 025 000 kr (+20 %),Parhus,Bostadsrätt,6 rum,152 m²,,,,2015,19 404 kr/år,Ja,,"Parhus - Västra Jakobsberg, Järfälla kommun - Såld 11 maj 2022",Stockholm,6 220 000 kr,RadHus,"Västra Jakobsberg, Järfälla kommun", 11 maj 2022,18.405356689434758
14475,5 495 000 kr,+805 000 kr (+15 %),Parhus,Äganderätt,6 rum,133 m²,33 m²,,539 m²,1975,40 125 kr/år,,,"Parhus - Bollstanäs, Upplands Väsby kommun - Såld 11 maj 2022",Stockholm,6 300 000 kr,RadHus,"Bollstanäs, Upplands Väsby kommun", 11 maj 2022,20.726017747155478
14476,2 895 000 kr,+105 000 kr (+4 %),Radhus,Bostadsrätt,4 rum,"106,3 m²",,,,,20 592 kr/år,,,"Radhus - Margretelund, Österåkers kommun - Såld 11 maj 2022",Stockholm,3 000 000 kr,RadHus,"Margretelund, Österåkers kommun", 11 maj 2022,21.223293345951042
14477,7 250 000 kr,+850 000 kr (+12 %),Radhus,Bostadsrätt,6 rum,119 m²,38 m²,Ja,,1966,11 500 kr/år,Ja,,"Radhus - Mälarhöjden, Stockholms kommun - Såld 11 maj 2022",Stockholm,8 100 000 kr,RadHus,"Mälarhöjden, Stockholms kommun", 11 maj 2022,7.097237509468962
14478,3 995 000 kr,+505 000 kr (+13 %),Radhus,Äganderätt,5 rum,117 m²,,,292 m²,1981,,,,"Radhus - Söderby, Haninge kommun - Såld 11 maj 2022",Stockholm,4 500 000 kr,RadHus,"Söderby, Haninge kommun", 11 maj 2022,29.66936913147302
14479,3 695 000 kr,+105 000 kr (+3 %),Radhus,Äganderätt,5 rum,131 m²,28 m²,,211 m²,1973,31 400 kr/år,Ja,,"Radhus - Botkyrka-alby, Botkyrka kommun - Såld 10 maj 2022",Stockholm,3 800 000 kr,RadHus,"Botkyrka-alby, Botkyrka kommun", 10 maj 2022,17.304383117471048
14480,6 495 000 kr,+905 000 kr (+14 %),Parhus,Äganderätt,5 rum,118 m²,8 m²,Ja,338 m²,1988,44 936 kr/år,Ja,,"Parhus - Norra Lännersta, Nacka kommun - Såld 10 maj 2022",Stockholm,7 400 000 kr,RadHus,"Norra Lännersta, Nacka kommun", 10 maj 2022,10.938059279948433
14481,3 995 000 kr,+455 000 kr (+11 %),Radhus,Tomträtt,5 rum,129 m²,28 m²,,313 m²,1970,55 657 kr/år,Ja,,"Radhus - Salem, Salems kommun - Såld 10 maj 2022",Stockholm,4 450 000 kr,RadHus,"Salem, Salems kommun", 10 maj 2022,22.22375660130049
14482,4 475 000 kr,+1 125 000 kr (+25 %),Parhus,Bostadsrätt,5 rum,117 m²,,Ja,,,,,,"Parhus - Farmarstigen, Tyresö kommun - Såld 10 maj 2022",Stockholm,5 600 000 kr,RadHus,"Farmarstigen, Tyresö kommun", 10 maj 2022,13.639671524711897
14483,5 895 000 kr,+2 605 000 kr (+44 %),Kedjehus,Äganderätt,5 rum,137 m²,26 m²,,334 m²,1980,39 121 kr/år,,,"Kedjehus - Viggbyholm, Täby kommun - Såld 10 maj 2022",Stockholm,8 500 000 kr,RadHus,"Viggbyholm, Täby kommun", 10 maj 2022,13.209627073748813
14484,6 425 000 kr,+575 000 kr (+9 %),Kedjehus,Äganderätt,4 rum,110 m²,21 m²,,274 m²,2000,50 100 kr/år,,,"Kedjehus - Ekerö Sandudden, Ekerö kommun - Såld 10 maj 2022",Stockholm,7 000 000 kr,RadHus,"Ekerö Sandudden, Ekerö kommun", 10 maj 2022,16.572887749789114
14485,8 295 000 kr,+1 355 000 kr (+16 %),Radhus,Äganderätt,4 rum,132 m²,9 m²,,163 m²,1979,51 048 kr/år,,,"Radhus - Saltsjöqvarn, Nacka kommun - Såld 10 maj 2022",Stockholm,9 650 000 kr,RadHus,"Saltsjöqvarn, Nacka kommun", 10 maj 2022,2.46318721002434
