,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
16,2 495 000 kr,-145 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,41 m²,,Ja,,1946,6 372 kr/år,,1 av 3,"Lägenhet - Hägerstensåsen, Stockholms kommun - Såld 02 januari 2024",Stockholm,2 350 000 kr,bostadsratt,"Hägerstensåsen, Stockholms kommun", 02 januari 2024,6.278714882502494
17,2 195 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,44 m²,,,,2019-2020,4 800 kr/år,,"6 av 6, hiss finns","Lägenhet - Kungsängen centrum, Upplands-Bro kommun - Såld 02 januari 2024",Stockholm,2 100 000 kr,bostadsratt,"Kungsängen centrum, Upplands-Bro kommun", 02 januari 2024,24.943969635673845
18,1 895 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,77 m²,,Ja,,1969,6 600 kr/år,,"3, hiss finns ej","Lägenhet - Haninge Vendelsö/Handen, Haninge kommun - Såld 02 januari 2024",Stockholm,1 850 000 kr,bostadsratt,"Haninge Vendelsö/Handen, Haninge kommun", 02 januari 2024,17.105620620753232
19,5 695 000 kr,-345 000 kr (-6 %),Lägenhet,Bostadsrätt,"2,5 rum",69 m²,,Nej,,1982,8 400 kr/år,Ja,,"Lägenhet - Södermalm - Mariaberget, Stockholms kommun - Såld 31 december 2023",Stockholm,5 350 000 kr,bostadsratt,"Mariaberget, Stockholms kommun", 31 december 2023,0.8587596499478949
20,1 450 000 kr,-235 000 kr (-16 %),Lägenhet,Bostadsrätt,"1,5 rum",34 m²,,Ja,,2021,4 000 kr/år,,"2, hiss finns","Lägenhet - Jakobsberg, Järfälla kommun - Såld 30 december 2023",Stockholm,1 215 000 kr,bostadsratt,"Jakobsberg, Järfälla kommun", 30 december 2023,17.426886775071083
21,2 995 000 kr,-245 000 kr (-8 %),Lägenhet,Bostadsrätt,5 rum,153 m²,,Ja,,,19 836 kr/år,Ja,,"Lägenhet - Norra Nynäshamn, Nynäshamns kommun - Såld 30 december 2023",Stockholm,2 750 000 kr,bostadsratt,"Norra Nynäshamn, Nynäshamns kommun", 30 december 2023,51.82771832776587
22,2 095 000 kr,-95 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,"76,3 m²",,Ja,,1961,8 400 kr/år,,"1 av 8, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 30 december 2023",Stockholm,2 000 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 30 december 2023,20.627503869858234
23,5 095 000 kr,-1 095 000 kr (-21 %),Lägenhet,Bostadsrätt,3 rum,75 m²,,Ja,,2020-2023,,,"12 av 13, hiss finns","Lägenhet - Bredäng., Stockholms kommun - Såld 30 december 2023",Stockholm,4 000 000 kr,bostadsratt,"Bredäng., Stockholms kommun", 30 december 2023,8.537824647792542
24,3 295 000 kr,-110 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,65 m²,,Ja,,2020,8 136 kr/år,,"2, hiss finns","Lägenhet - Vikingshill, Nacka kommun - Såld 30 december 2023",Stockholm,3 185 000 kr,bostadsratt,"Vikingshill, Nacka kommun", 30 december 2023,13.741466619036842
25,1 695 000 kr,-195 000 kr (-12 %),Lägenhet,Bostadsrätt,3 rum,76 m²,,Ja,,1970,,,"4 av 4, hiss finns","Lägenhet - Husby, Stockholms kommun - Såld 30 december 2023",Stockholm,1 500 000 kr,bostadsratt,"Husby, Stockholms kommun", 30 december 2023,12.538011894316105
26,5 249 000 kr,-299 000 kr (-6 %),Lägenhet,Bostadsrätt,4 rum,88 m²,,Ja,,2020,7 000 kr/år,,"4 av 7, hiss finns","Lägenhet - Roslags Näsby, Täby kommun - Såld 30 december 2023",Stockholm,4 950 000 kr,bostadsratt,"Roslags Näsby, Täby kommun", 30 december 2023,12.077753346085258
27,1 649 000 kr,-99 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,53 m²,,Ja,,2013,,,"2 av 2, hiss finns ej","Lägenhet - Botkyrka-Norsborg, Botkyrka kommun - Såld 29 december 2023",Stockholm,1 550 000 kr,bostadsratt,"Botkyrka-Norsborg, Botkyrka kommun", 29 december 2023,18.334884764409548
28,3 995 000 kr,-200 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,"44,5 m²",,,,,9 400 kr/år,Ja,"2 av 12, hiss finns","Lägenhet - Hagastaden/Vasastan, Stockholms kommun - Såld 29 december 2023",Stockholm,3 795 000 kr,bostadsratt,"Hagastaden/Vasastan, Stockholms kommun", 29 december 2023,3.2805314040541833
29,6 700 000 kr,-200 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,60 m²,,Nej,,1880,5 400 kr/år,,"0, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 29 december 2023",Stockholm,6 500 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 29 december 2023,1.5439067402087117
30,9 000 000 kr,-400 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,99 m²,,Ja,,,7 572 kr/år,Ja,"3 av 3, hiss finns","Lägenhet - Vaxholm , Vaxholms kommun - Såld 29 december 2023",Stockholm,8 600 000 kr,bostadsratt,"Vaxholm , Vaxholms kommun", 29 december 2023,17.21465698977472
31,2 895 000 kr,-195 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,"56,5 m²",,Nej,,1961,,,"1 av 2, hiss finns ej","Lägenhet - Näset, Lidingö kommun - Såld 29 december 2023",Stockholm,2 700 000 kr,bostadsratt,"Näset, Lidingö kommun", 29 december 2023,6.808942120404099
32,1 195 000 kr,-245 000 kr (-21 %),Lägenhet,Bostadsrätt,1 rum,"44,5 m²",,Ja,,1971-1972,,,"7 av 7, hiss finns","Lägenhet - Botkyrka-Norsborg, Botkyrka kommun - Såld 29 december 2023",Stockholm,950 000 kr,bostadsratt,"Botkyrka-Norsborg, Botkyrka kommun", 29 december 2023,18.334884764409548
33,3 795 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,"60,5 m²",,Ja,,1952-1956,,,"2 av 3, hiss finns ej","Lägenhet - Mörbybacken, Danderyds kommun - Såld 29 december 2023",Stockholm,3 775 000 kr,bostadsratt,"Mörbybacken, Danderyds kommun", 29 december 2023,9.052909355805278
34,1 225 000 kr,-130 000 kr (-11 %),Lägenhet,Bostadsrätt,1 rum,29 m²,,Ja,,2017,5 400 kr/år,,"4 av 8, hiss finns","Lägenhet - Alby, Botkyrka kommun - Såld 29 december 2023",Stockholm,1 095 000 kr,bostadsratt,"Alby, Botkyrka kommun", 29 december 2023,16.05510516249193
35,1 495 000 kr,-165 000 kr (-11 %),Lägenhet,Bostadsrätt,2 rum,58 m²,,Ja,,1962,,,"2 av 2, hiss finns ej","Lägenhet - Kallhäll, Järfälla kommun - Såld 29 december 2023",Stockholm,1 330 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 29 december 2023,20.627503869858234
36,1 995 000 kr,-145 000 kr (-7 %),Lägenhet,Bostadsrätt,3 rum,69 m²,,Ja,,1962,,,"1 av 3, hiss finns ej","Lägenhet - Jakobsberg, Järfälla kommun - Såld 29 december 2023",Stockholm,1 850 000 kr,bostadsratt,"Jakobsberg, Järfälla kommun", 29 december 2023,17.426886775071083
37,1 895 000 kr,-95 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,63 m²,,Ja,,1960,4 800 kr/år,,"1 av 3, hiss finns ej","Lägenhet - Trångsund, Huddinge kommun - Såld 29 december 2023",Stockholm,1 800 000 kr,bostadsratt,"Trångsund, Huddinge kommun", 29 december 2023,11.354770352295533
38,1 695 000 kr,-320 000 kr (-19 %),Lägenhet,Bostadsrätt,1 rum,"48,5 m²",,,,2020,,,"1 av 11, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 29 december 2023",Stockholm,1 375 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 29 december 2023,20.627503869858234
39,1 950 000 kr,-150 000 kr (-8 %),Lägenhet,Bostadsrätt,2 rum,47 m²,,,,1929,4 200 kr/år,,1 av 2,"Lägenhet - Stenhamra, Ekerö kommun - Såld 29 december 2023",Stockholm,1 800 000 kr,bostadsratt,"Stenhamra, Ekerö kommun", 29 december 2023,21.86988457316883
40,895 000 kr,-145 000 kr (-16 %),Lägenhet,Bostadsrätt,3 rum,"79,5 m²",,Nej,,1973,8 424 kr/år,Ja,"1 av 8, hiss finns","Lägenhet - Södertälje - Hovsjö, Södertälje kommun - Såld 29 december 2023",Stockholm,750 000 kr,bostadsratt,"Hovsjö, Södertälje kommun", 29 december 2023,31.605585451873754
41,4 995 000 kr,-195 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,98 m²,,Ja,,2011,9 600 kr/år,,"2 av 5, hiss finns","Lägenhet - Bromma / Annedal, Stockholms kommun - Såld 29 december 2023",Stockholm,4 800 000 kr,bostadsratt,"Bromma / Annedal, Stockholms kommun", 29 december 2023,7.666773964639067
42,5 995 000 kr,-475 000 kr (-8 %),Lägenhet,Bostadsrätt,2 rum,68 m²,,,,,6 300 kr/år,Ja,,"Lägenhet - Nacka - Finnboda, Nacka kommun - Såld 29 december 2023",Stockholm,5 520 000 kr,bostadsratt,"Finnboda, Nacka kommun", 29 december 2023,3.024973294981488
43,875 000 kr,-80 000 kr (-9 %),Lägenhet,Bostadsrätt,2 rum,50 m²,,Ja,,1942,4 872 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Kullsta, Nynäshamns kommun - Såld 29 december 2023",Stockholm,795 000 kr,bostadsratt,"Kullsta, Nynäshamns kommun", 29 december 2023,46.34574059459995
44,3 895 000 kr,-95 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,41 m²,,Nej,,1901,,,"2, hiss finns ej","Lägenhet - Maria, Stockholms kommun - Såld 29 december 2023",Stockholm,3 800 000 kr,bostadsratt,"Maria, Stockholms kommun", 29 december 2023,0.0
45,2 150 000 kr,-25 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,43 m²,,Ja,,2018,4 200 kr/år,,"2 av 4, hiss finns","Lägenhet - Barkarbystaden, Järfälla kommun - Såld 28 december 2023",Stockholm,2 125 000 kr,bostadsratt,"Barkarbystaden, Järfälla kommun", 28 december 2023,15.215485132794386
46,2 295 000 kr,-130 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,"60,5 m²",,Ja,,2016,7 097 kr/år,,"5, hiss finns","Lägenhet - Handen, Haninge kommun - Såld 28 december 2023",Stockholm,2 165 000 kr,bostadsratt,"Handen, Haninge kommun", 28 december 2023,17.98889249892762
47,1 895 000 kr,-35 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,"53,5 m²",,Ja,,2008,,,"2 av 2, hiss finns ej","Lägenhet - Viksjö, Järfälla kommun - Såld 28 december 2023",Stockholm,1 860 000 kr,bostadsratt,"Viksjö, Järfälla kommun", 28 december 2023,18.13054118622004
48,1 750 000 kr,-75 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,38 m²,,,,1958,3 900 kr/år,,4,"Lägenhet - Hagsätra, Stockholms kommun - Såld 28 december 2023",Stockholm,1 675 000 kr,bostadsratt,"Hagsätra, Stockholms kommun", 28 december 2023,7.722111448313549
49,7 295 000 kr,-595 000 kr (-8 %),Lägenhet,Bostadsrätt,4 rum,111 m²,,Ja,,2018,2 040 kr/år,,"3 av 15, hiss finns","Lägenhet - Liljeholmskajen, Stockholms kommun - Såld 28 december 2023",Stockholm,6 700 000 kr,bostadsratt,"Liljeholmskajen, Stockholms kommun", 28 december 2023,2.960772000763651
50,2 275 000 kr,-65 000 kr (-3 %),Lägenhet,Bostadsrätt,"3,5 rum",82 m²,,Ja,,,7 080 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Runby, Upplands Väsby kommun - Såld 28 december 2023",Stockholm,2 210 000 kr,bostadsratt,"Runby, Upplands Väsby kommun", 28 december 2023,24.125014863406708
51,1 950 000 kr,-90 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,59 m²,,Nej,,1986,9 000 kr/år,Ja,,"Lägenhet - Skarpnäck, Stockholms kommun - Såld 28 december 2023",Stockholm,1 860 000 kr,bostadsratt,"Skarpnäck, Stockholms kommun", 28 december 2023,7.561757271831987
52,1 650 000 kr,-25 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,69 m²,,,,1983,12 660 kr/år,Ja,,"Lägenhet - Tumba, Botkyrka kommun - Såld 28 december 2023",Stockholm,1 625 000 kr,bostadsratt,"Tumba, Botkyrka kommun", 28 december 2023,19.36328695877675
53,950 000 kr,-155 000 kr (-16 %),Lägenhet,Bostadsrätt,1 rum,"16,5 m²",,,,1968,,,"3 av 4, hiss finns","Lägenhet - Midsommarkransen /Telefonplan, Stockholms kommun - Såld 28 december 2023",Stockholm,795 000 kr,bostadsratt,"Midsommarkransen /Telefonplan, Stockholms kommun", 28 december 2023,5.110808542319965
54,8 750 000 kr,-350 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,87 m²,,Nej,,1856,10 500 kr/år,,"1 av 3, hiss finns","Lägenhet - Södermalm - Katarina-Sofia, Stockholms kommun - Såld 28 december 2023",Stockholm,8 400 000 kr,bostadsratt,"Katarina-Sofia, Stockholms kommun", 28 december 2023,0.0
55,4 750 000 kr,-50 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,80 m²,,Ja,,,13 164 kr/år,,"6, hiss finns","Lägenhet - Västra Skogen, Solna kommun - Såld 28 december 2023",Stockholm,4 700 000 kr,bostadsratt,"Västra Skogen, Solna kommun", 28 december 2023,4.557772750305345
56,6 595 000 kr,-100 000 kr (-2 %),Lägenhet,Bostadsrätt,4 rum,88 m²,,Ja,,2019,6 600 kr/år,,"3 av 7, hiss finns","Lägenhet - Liljeholmskajen, Stockholms kommun - Såld 28 december 2023",Stockholm,6 495 000 kr,bostadsratt,"Liljeholmskajen, Stockholms kommun", 28 december 2023,2.960772000763651
57,2 295 000 kr,-100 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,"56,2 m²",,Ja,,1983,3 700 kr/år,,,"Lägenhet - Hägernäs, Täby kommun - Såld 27 december 2023",Stockholm,2 195 000 kr,bostadsratt,"Hägernäs, Täby kommun", 27 december 2023,14.139328542479909
58,1 495 000 kr,-145 000 kr (-10 %),Lägenhet,Bostadsrätt,2 rum,57 m²,,Ja,,1954-1956,5 664 kr/år,,"1, hiss finns ej","Lägenhet - Kallhäll, Järfälla kommun - Såld 27 december 2023",Stockholm,1 350 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 27 december 2023,20.627503869858234
59,1 595 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,1 rum,28 m²,,Ja,,,1 908 kr/år,,"1, hiss finns","Lägenhet - Vega, Haninge kommun - Såld 27 december 2023",Stockholm,1 550 000 kr,bostadsratt,"Vega, Haninge kommun", 27 december 2023,15.884606867872265
60,2 595 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,"2,5 rum","64,5 m²",,Nej,,1961,3 395 kr/år,,"2 av 9, hiss finns","Lägenhet - Näsbypark, Täby kommun - Såld 27 december 2023",Stockholm,2 500 000 kr,bostadsratt,"Näsbypark, Täby kommun", 27 december 2023,11.655306764480315
61,3 095 000 kr,-320 000 kr (-10 %),Lägenhet,Bostadsrätt,3 rum,76 m²,,Ja,,2018,9 776 kr/år,,"3 av 4, hiss finns","Lägenhet - Barkarbystaden, Järfälla kommun - Såld 27 december 2023",Stockholm,2 775 000 kr,bostadsratt,"Barkarbystaden, Järfälla kommun", 27 december 2023,15.215485132794386
62,3 300 000 kr,-100 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,44 m²,,Ja,,,,,"5 av 12, hiss finns","Lägenhet - Alphyddan, Nacka kommun - Såld 27 december 2023",Stockholm,3 200 000 kr,bostadsratt,"Alphyddan, Nacka kommun", 27 december 2023,3.423618816050513
63,8 995 000 kr,-395 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,94 m²,,Ja,,2015,9 000 kr/år,,"1, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 27 december 2023",Stockholm,8 600 000 kr,bostadsratt,"Hammarby Sjöstad, Stockholms kommun", 27 december 2023,2.9473305081274574
64,14 495 000 kr,-420 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,91 m²,21 m²,Ja,,1931,9 600 kr/år,,"7 av 7, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 27 december 2023",Stockholm,14 075 000 kr,bostadsratt,"Kungsholmen, Stockholms kommun", 27 december 2023,2.824587541487726
65,1 495 000 kr,-135 000 kr (-9 %),Lägenhet,Bostadsrätt,"1,5 rum",37 m²,,Ja,,1970,,,"2 av 3, hiss finns","Lägenhet - Västra Orminge, Nacka kommun - Såld 27 december 2023",Stockholm,1 360 000 kr,bostadsratt,"Västra Orminge, Nacka kommun", 27 december 2023,10.451103406461616
66,1 575 000 kr,-105 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,"39,2 m²",,Ja,,1961,,,"1 av 8, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 27 december 2023",Stockholm,1 470 000 kr,bostadsratt,"Kallhäll, Järfälla kommun", 27 december 2023,20.627503869858234
67,1 595 000 kr,-70 000 kr (-4 %),Lägenhet,Bostadsrätt,"1,5 rum",37 m²,,,,1969,8 400 kr/år,,2 av 3,"Lägenhet - Saltsjö-Boo, Nacka kommun - Såld 27 december 2023",Stockholm,1 525 000 kr,bostadsratt,"Saltsjö-Boo, Nacka kommun", 27 december 2023,8.714953786728856
68,1 195 000 kr,-45 000 kr (-4 %),Lägenhet,Bostadsrätt,1 rum,18 m²,,Nej,,1953,4 500 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Vällingby Råcksta, Stockholms kommun - Såld 27 december 2023",Stockholm,1 150 000 kr,bostadsratt,"Vällingby Råcksta, Stockholms kommun", 27 december 2023,12.187203773106498
69,2 990 000 kr,-190 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,72 m²,,Ja,,1963,3 600 kr/år,,"3 av 3, hiss finns ej","Lägenhet - Barkarby, Järfälla kommun - Såld 27 december 2023",Stockholm,2 800 000 kr,bostadsratt,"Barkarby, Järfälla kommun", 27 december 2023,14.757935860904034
70,2 495 000 kr,-50 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,81 m²,,Ja,,1971,4 560 kr/år,,"1 av 3, hiss finns","Lägenhet - Västra Orminge, Nacka kommun - Såld 26 december 2023",Stockholm,2 445 000 kr,bostadsratt,"Västra Orminge, Nacka kommun", 26 december 2023,10.451103406461616
71,2 685 000 kr,-35 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,63 m²,,Ja,,2019,7 344 kr/år,,"3 av 3, hiss finns","Lägenhet - Hässelby Villastad, Stockholms kommun - Såld 26 december 2023",Stockholm,2 650 000 kr,bostadsratt,"Hässelby Villastad, Stockholms kommun", 26 december 2023,16.028198594857745
72,1 850 000 kr,-10 000 kr (-1 %),Lägenhet,Bostadsrätt,"3,5 rum","78,5 m²",,Ja,,1985,8 760 kr/år,,"2 av 4, hiss finns","Lägenhet - Runby, Upplands Väsby kommun - Såld 26 december 2023",Stockholm,1 840 000 kr,bostadsratt,"Runby, Upplands Väsby kommun", 26 december 2023,24.125014863406708
73,4 395 000 kr,-495 000 kr (-11 %),Lägenhet,Bostadsrätt,2 rum,47 m²,,Ja,,,6 492 kr/år,,"7 av 7, hiss finns","Lägenhet - Gärdet - Östermalm, Stockholms kommun - Såld 26 december 2023",Stockholm,3 900 000 kr,bostadsratt,"Östermalm, Stockholms kommun", 26 december 2023,1.5439067402087117
74,1 795 000 kr,-245 000 kr (-14 %),Lägenhet,Bostadsrätt,3 rum,90 m²,,Ja,,1965,4 356 kr/år,,"2 av 3, hiss finns ej","Lägenhet - Centrala handen, Haninge kommun - Såld 23 december 2023",Stockholm,1 550 000 kr,bostadsratt,"Centrala handen, Haninge kommun", 23 december 2023,17.98889249892762
75,2 295 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,"56,5 m²",,,,1969,7 752 kr/år,,,"Lägenhet - Saltsjöbaden - Igelbodaplatån, Nacka kommun - Såld 23 december 2023",Stockholm,2 200 000 kr,bostadsratt,"Igelbodaplatån, Nacka kommun", 23 december 2023,12.194732083115252
76,1 250 000 kr,-90 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,"38,5 m²",,,,1964,4 320 kr/år,,"1 av 3, hiss finns ej","Lägenhet - Centralt, Sigtuna kommun - Såld 23 december 2023",Stockholm,1 160 000 kr,bostadsratt,"Centralt, Sigtuna kommun", 23 december 2023,37.23571944110043
77,3 095 000 kr,-95 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,89 m²,,,,1968,4 800 kr/år,,"6 av 6, hiss finns","Lägenhet - Viggbygärdet, Täby kommun - Såld 23 december 2023",Stockholm,3 000 000 kr,bostadsratt,"Viggbygärdet, Täby kommun", 23 december 2023,13.638118298428486
78,2 395 000 kr,-200 000 kr (-8 %),Lägenhet,Bostadsrätt,1 rum,40 m²,,Ja,,2015,3 600 kr/år,,"3 av 3, hiss finns","Lägenhet - Älvsjö - Örby, Stockholms kommun - Såld 23 december 2023",Stockholm,2 195 000 kr,bostadsratt,"Örby, Stockholms kommun", 23 december 2023,6.441590980048202
79,4 495 000 kr,-145 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,82 m²,,Ja,,1959,,,,"Lägenhet - Näsbypark, Täby kommun - Såld 23 december 2023",Stockholm,4 350 000 kr,bostadsratt,"Näsbypark, Täby kommun", 23 december 2023,11.655306764480315
80,5 995 000 kr,-245 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,82 m²,,Ja,,,,,"2 av 8, hiss finns","Lägenhet - Liljeholmen, Stockholms kommun - Såld 23 december 2023",Stockholm,5 750 000 kr,bostadsratt,"Liljeholmen, Stockholms kommun", 23 december 2023,3.2241468883936544
