,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
12999,5 490 000 kr,+210 000 kr (+4 %),Kedjehus,Äganderätt,4 rum,134 m²,25 m²,Ja,474 m²,1977,33 400 kr/år,Ja,,"Kedjehus - Viksjö, Järfälla kommun - Såld 19 juni 2023",Stockholm,5 700 000 kr,RadHus,"Viksjö, Järfälla kommun", 19 juni 2023,18.13054118622004
13000,3 195 000 kr,+405 000 kr (+13 %),Radhus,Tomträtt,5 rum,113 m²,19 m²,,265 m²,1969,42 000 kr/år,,,"Radhus - Skärholmen, Stockholms kommun - Såld 19 juni 2023",Stockholm,3 600 000 kr,RadHus,"Skärholmen, Stockholms kommun", 19 juni 2023,11.112458492535913
13001,1 995 000 kr,+210 000 kr (+11 %),Radhus,Bostadsrätt,4 rum,"77,5 m²",,,,1986,6 600 kr/år,Ja,,"Radhus - Myrstuguberget, Huddinge kommun - Såld 19 juni 2023",Stockholm,2 205 000 kr,RadHus,"Myrstuguberget, Huddinge kommun", 19 juni 2023,13.902840971752527
13002,6 500 000 kr,+250 000 kr (+4 %),Parhus,Bostadsrätt,5 rum,112 m²,,,,1986,44 016 kr/år,,,"Parhus - Österskär, Österåkers kommun - Såld 19 juni 2023",Stockholm,6 750 000 kr,RadHus,"Österskär, Österåkers kommun", 19 juni 2023,20.12957389264076
13003,5 995 000 kr,+55 000 kr (+1 %),Parhus,Bostadsrätt,5 rum,123 m²,,Ja,,2019,26 508 kr/år,Ja,"1 av 1, hiss finns ej","Parhus - Täljöviken, Österåkers kommun - Såld 19 juni 2023",Stockholm,6 050 000 kr,RadHus,"Täljöviken, Österåkers kommun", 19 juni 2023,19.16094790506009
13004,4 495 000 kr,+105 000 kr (+2 %),Radhus,Äganderätt,4 rum,133 m²,,,476 m²,1972,49 300 kr/år,,,"Radhus - Viksjö, Järfälla kommun - Såld 18 juni 2023",Stockholm,4 600 000 kr,RadHus,"Viksjö, Järfälla kommun", 18 juni 2023,18.13054118622004
13005,2 995 000 kr,+235 000 kr (+8 %),Radhus,Bostadsrätt,4 rum,111 m²,,,,1982,19 200 kr/år,Ja,,"Radhus - Söderby, Haninge kommun - Såld 18 juni 2023",Stockholm,3 230 000 kr,RadHus,"Söderby, Haninge kommun", 18 juni 2023,29.66936913147302
13006,6 495 000 kr,+805 000 kr (+12 %),Radhus,Bostadsrätt,5 rum,"116,5 m²",,,,2008,14 829 kr/år,Ja,,"Radhus - Skarpnäck, Stockholms kommun - Såld 17 juni 2023",Stockholm,7 300 000 kr,RadHus,"Skarpnäck, Stockholms kommun", 17 juni 2023,7.561757271831987
13007,3 895 000 kr,+215 000 kr (+6 %),Kedjehus,Äganderätt,5 rum,129 m²,6 m²,,376 m²,1963,48 700 kr/år,,,"Kedjehus - Jakobsberg, Järfälla kommun - Såld 17 juni 2023",Stockholm,4 110 000 kr,RadHus,"Jakobsberg, Järfälla kommun", 17 juni 2023,17.426886775071083
13008,6 095 000 kr,+305 000 kr (+5 %),Parhus,Äganderätt,5 rum,126 m²,,,533 m²,1988,26 942 kr/år,,,"Parhus - Töjnan, Sollentuna kommun - Såld 16 juni 2023",Stockholm,6 400 000 kr,RadHus,"Töjnan, Sollentuna kommun", 16 juni 2023,13.678873453975875
13009,4 495 000 kr,+105 000 kr (+2 %),Radhus,Äganderätt,6 rum,119 m²,51 m²,,207 m²,1977,42 241 kr/år,Ja,,"Radhus - Vällingby - Vinsta, Stockholms kommun - Såld 16 juni 2023",Stockholm,4 600 000 kr,RadHus,"Vinsta, Stockholms kommun", 16 juni 2023,13.21636978507356
13010,4 250 000 kr,+270 000 kr (+6 %),Radhus,Äganderätt,5 rum,107 m²,32 m²,Ja,154 m²,1976,30 165 kr/år,Ja,,"Radhus - Segeltorp, Huddinge kommun - Såld 16 juni 2023",Stockholm,4 520 000 kr,RadHus,"Segeltorp, Huddinge kommun", 16 juni 2023,9.085467513929755
13011,4 375 000 kr,+475 000 kr (+11 %),Radhus,Äganderätt,4 rum,114 m²,6 m²,,413 m²,1972,52 400 kr/år,,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 16 juni 2023",Stockholm,4 850 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 16 juni 2023,not found
13012,5 975 000 kr,+275 000 kr (+5 %),Kedjehus,Äganderätt,7 rum,126 m²,83 m²,,506 m²,1966,75 678 kr/år,,,"Kedjehus - Vinsta, Stockholms kommun - Såld 16 juni 2023",Stockholm,6 250 000 kr,RadHus,"Vinsta, Stockholms kommun", 16 juni 2023,13.21636978507356
13013,3 895 000 kr,+455 000 kr (+12 %),Radhus,Äganderätt,5 rum,118 m²,15 m²,,380 m²,1973,41 318 kr/år,,,"Radhus - Vällingby - Kälvesta, Stockholms kommun - Såld 15 juni 2023",Stockholm,4 350 000 kr,RadHus,"Kälvesta, Stockholms kommun", 15 juni 2023,13.954418234395128
13014,4 195 000 kr,+95 000 kr (+2 %),Radhus,Äganderätt,4 rum,105 m²,,,114 m²,1973,46 055 kr/år,,,"Radhus - TÄBY KYRKBY, Täby kommun - Såld 15 juni 2023",Stockholm,4 290 000 kr,RadHus,"TÄBY KYRKBY, Täby kommun", 15 juni 2023,18.82468695474574
13015,15 750 000 kr,+750 000 kr (+5 %),Parhus,Äganderätt,7 rum,187 m²,18 m²,,515 m²,1926,35 550 kr/år,,,"Parhus - Bromma - Smedslätten, Stockholms kommun - Såld 15 juni 2023",Stockholm,16 500 000 kr,RadHus,"Smedslätten, Stockholms kommun", 15 juni 2023,6.01104404923372
13016,6 300 000 kr,+340 000 kr (+5 %),Radhus,Äganderätt,4 rum,121 m²,8 m²,,389 m²,1991,37 766 kr/år,,,"Radhus - Gustavsberg Östra Ekedal, Värmdö kommun - Såld 15 juni 2023",Stockholm,6 640 000 kr,RadHus,"Gustavsberg Östra Ekedal, Värmdö kommun", 15 juni 2023,17.308523448518045
13017,5 495 000 kr,+255 000 kr (+5 %),Kedjehus,Äganderätt,5 rum,127 m²,,,283 m²,1979,38 647 kr/år,,,"Kedjehus - Vallatorp, Täby kommun - Såld 15 juni 2023",Stockholm,5 750 000 kr,RadHus,"Vallatorp, Täby kommun", 15 juni 2023,15.797998459731055
13018,3 995 000 kr,+205 000 kr (+5 %),Kedjehus,Äganderätt,6 rum,104 m²,33 m²,,321 m²,1970,56 948 kr/år,,,"Kedjehus - Brunnby Vik, Upplands Väsby kommun - Såld 15 juni 2023",Stockholm,4 200 000 kr,RadHus,"Brunnby Vik, Upplands Väsby kommun", 15 juni 2023,23.878886967435633
13019,3 495 000 kr,+180 000 kr (+5 %),Radhus,Tomträtt,5 rum,136 m²,,,217 m²,1972,34 788 kr/år,,,"Radhus - Botkyrka -  Alby, Botkyrka kommun - Såld 15 juni 2023",Stockholm,3 675 000 kr,RadHus," Alby, Botkyrka kommun", 15 juni 2023,16.05510516249193
13020,9 950 000 kr,+450 000 kr (+5 %),Radhus,Äganderätt,5 rum,107 m²,59 m²,,224 m²,1964,50 300 kr/år,,,"Radhus - Bo Gärde, Lidingö kommun - Såld 15 juni 2023",Stockholm,10 400 000 kr,RadHus,"Bo Gärde, Lidingö kommun", 15 juni 2023,5.760609273436017
13021,3 795 000 kr,+195 000 kr (+5 %),Radhus,Bostadsrätt,3 rum,84 m²,,,,1993,9 120 kr/år,Ja,,"Radhus - Viby, Sollentuna kommun - Såld 15 juni 2023",Stockholm,3 990 000 kr,RadHus,"Viby, Sollentuna kommun", 15 juni 2023,17.84150434742966
13022,6 795 000 kr,+1 415 000 kr (+21 %),Parhus,Äganderätt,6 rum,117 m²,20 m²,,318 m²,1993,60 849 kr/år,,,"Parhus - Älta - Kolarängen, Nacka kommun - Såld 14 juni 2023",Stockholm,8 210 000 kr,RadHus,"Kolarängen, Nacka kommun", 14 juni 2023,8.389989524169406
13023,5 200 000 kr,+400 000 kr (+8 %),Radhus,Äganderätt,4 rum,98 m²,27 m²,,153 m²,1984,42 750 kr/år,,,"Radhus - Tureberg, Sollentuna kommun - Såld 14 juni 2023",Stockholm,5 600 000 kr,RadHus,"Tureberg, Sollentuna kommun", 14 juni 2023,13.40859670413224
13024,3 995 000 kr,+205 000 kr (+5 %),Radhus,Bostadsrätt,3 rum,56 m²,,,,,1 970 kr/år,Ja,,"Radhus - Mälarhöjden, Stockholms kommun - Såld 14 juni 2023",Stockholm,4 200 000 kr,RadHus,"Mälarhöjden, Stockholms kommun", 14 juni 2023,7.097237509468962
13025,9 700 000 kr,+150 000 kr (+2 %),Radhus,Bostadsrätt,5 rum,112 m²,52 m²,,,1951,7 500 kr/år,Ja,,"Radhus - Näsbypark Sjösidan, Täby kommun - Såld 14 juni 2023",Stockholm,9 850 000 kr,RadHus,"Näsbypark Sjösidan, Täby kommun", 14 juni 2023,not found
13026,9 750 000 kr,+1 525 000 kr (+16 %),Radhus,Äganderätt,,107 m²,36 m²,,444 m²,1971,,,,"Radhus - Rudboda, Lidingö kommun - Såld 14 juni 2023",Stockholm,11 275 000 kr,RadHus,"Rudboda, Lidingö kommun", 14 juni 2023,8.51618519629961
13027,6 995 000 kr,+55 000 kr (+1 %),Radhus,Äganderätt,5 rum,110 m²,10 m²,,133 m²,1989,34 250 kr/år,Ja,,"Radhus - Mariehäll/Sundbyberg, Stockholms kommun - Såld 14 juni 2023",Stockholm,7 050 000 kr,RadHus,"Mariehäll/Sundbyberg, Stockholms kommun", 14 juni 2023,7.212362913079054
13028,3 975 000 kr,+695 000 kr (+17 %),Parhus,Äganderätt,5 rum,106 m²,,,171 m²,1988,38 928 kr/år,,,"Parhus - Nälsta, Stockholms kommun - Såld 14 juni 2023",Stockholm,4 670 000 kr,RadHus,"Nälsta, Stockholms kommun", 14 juni 2023,11.843198201722707
13029,8 650 000 kr,+400 000 kr (+5 %),Radhus,Bostadsrätt,5 rum,139 m²,,Ja,,2013,,Ja,,"Radhus - Bromma - Mariehäll, Stockholms kommun - Såld 14 juni 2023",Stockholm,9 050 000 kr,RadHus,"Mariehäll, Stockholms kommun", 14 juni 2023,7.806209927552057
13030,8 490 000 kr,+1 010 000 kr (+12 %),Kedjehus,Äganderätt,9 rum,184 m²,,,480 m²,1957,42 990 kr/år,,,"Kedjehus - Ella Gård, Täby kommun - Såld 14 juni 2023",Stockholm,9 500 000 kr,RadHus,"Ella Gård, Täby kommun", 14 juni 2023,13.360629058056498
13031,2 695 000 kr,+805 000 kr (+30 %),Radhus,Äganderätt,3 rum,76 m²,,,234 m²,1980,41 886 kr/år,,,"Radhus - Kista, Stockholms kommun - Såld 13 juni 2023",Stockholm,3 500 000 kr,RadHus,"Kista, Stockholms kommun", 13 juni 2023,11.308480738990665
13032,4 250 000 kr,+150 000 kr (+4 %),Radhus,Äganderätt,5 rum,125 m²,,,323 m²,1983,41 871 kr/år,,,"Radhus - Gribbylund, Täby kommun - Såld 13 juni 2023",Stockholm,4 400 000 kr,RadHus,"Gribbylund, Täby kommun", 13 juni 2023,15.261665453559546
13033,4 595 000 kr,+105 000 kr (+2 %),Radhus,Äganderätt,6 rum,120 m²,5 m²,Ja,160 m²,1966,55 567 kr/år,Ja,,"Radhus - Fårdala, Tyresö kommun - Såld 13 juni 2023",Stockholm,4 700 000 kr,RadHus,"Fårdala, Tyresö kommun", 13 juni 2023,13.593680171047192
13034,9 500 000 kr,+350 000 kr (+4 %),Radhus,Äganderätt,5 rum,120 m²,,,142 m²,1994,39 348 kr/år,,,"Radhus - Sticklinge, Lidingö kommun - Såld 13 juni 2023",Stockholm,9 850 000 kr,RadHus,"Sticklinge, Lidingö kommun", 13 juni 2023,6.8150187199737955
13035,4 495 000 kr,+555 000 kr (+12 %),Parhus,Bostadsrätt,4 rum,112 m²,,Ja,,1998,17 500 kr/år,Ja,"2 av 2, hiss finns ej","Parhus - Vendelsö Gård, Haninge kommun - Såld 13 juni 2023",Stockholm,5 050 000 kr,RadHus,"Vendelsö Gård, Haninge kommun", 13 juni 2023,14.943952097624202
13036,3 995 000 kr,+615 000 kr (+15 %),Radhus,Äganderätt,4 rum,93 m²,,,378 m²,1974,50 895 kr/år,,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 12 juni 2023",Stockholm,4 610 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 12 juni 2023,not found
13037,5 595 000 kr,+55 000 kr (+1 %),Radhus,Äganderätt,6 rum,121 m²,,,191 m²,1992,45 965 kr/år,,,"Radhus - Gribbylund, Täby kommun - Såld 12 juni 2023",Stockholm,5 650 000 kr,RadHus,"Gribbylund, Täby kommun", 12 juni 2023,15.261665453559546
13038,3 495 000 kr,+505 000 kr (+14 %),Radhus,Äganderätt,7 rum,139 m²,59 m²,,205 m²,1968,,Ja,,"Radhus - Skärholmen, Stockholms kommun - Såld 12 juni 2023",Stockholm,4 000 000 kr,RadHus,"Skärholmen, Stockholms kommun", 12 juni 2023,11.112458492535913
13039,4 495 000 kr,+480 000 kr (+11 %),Radhus,Bostadsrätt,5 rum,116 m²,,,,2016,28 800 kr/år,Ja,,"Radhus - Strandängarna, Tyresö kommun - Såld 11 juni 2023",Stockholm,4 975 000 kr,RadHus,"Strandängarna, Tyresö kommun", 11 juni 2023,13.644412342178871
13040,4 695 000 kr,+105 000 kr (+2 %),Radhus,Äganderätt,6 rum,120 m²,,Ja,151 m²,1965,47 892 kr/år,Ja,,"Radhus - Fårdala / Centrala Tyresö, Tyresö kommun - Såld 11 juni 2023",Stockholm,4 800 000 kr,RadHus,"Fårdala / Centrala Tyresö, Tyresö kommun", 11 juni 2023,not found
13041,7 995 000 kr,+155 000 kr (+2 %),Radhus,Äganderätt,5 rum,128 m²,,,271 m²,2011,48 659 kr/år,,,"Radhus - Sundbyberg Järvastaden - Brotorp, Sundbybergs kommun - Såld 11 juni 2023",Stockholm,8 150 000 kr,RadHus,"Brotorp, Sundbybergs kommun", 11 juni 2023,9.271575680751022
13042,6 500 000 kr,+500 000 kr (+8 %),Radhus,Äganderätt,8 rum,163 m²,12 m²,,339 m²,1962,59 520 kr/år,,,"Radhus - Farsta, Stockholms kommun - Såld 10 juni 2023",Stockholm,7 000 000 kr,RadHus,"Farsta, Stockholms kommun", 10 juni 2023,8.940762407424922
13043,3 475 000 kr,+625 000 kr (+18 %),Radhus,Bostadsrätt,5 rum,105 m²,30 m²,,,1993,6 500 kr/år,Ja,,"Radhus - Vällingby - Grimsta, Stockholms kommun - Såld 09 juni 2023",Stockholm,4 100 000 kr,RadHus,"Grimsta, Stockholms kommun", 09 juni 2023,12.618280487081602
13044,5 750 000 kr,+70 000 kr (+1 %),Radhus,Äganderätt,5 rum,137 m²,,,158 m²,1969,45 300 kr/år,,,"Radhus - Sköndal - Norra Sköndal, Stockholms kommun - Såld 09 juni 2023",Stockholm,5 820 000 kr,RadHus,"Norra Sköndal, Stockholms kommun", 09 juni 2023,7.31418007608203
13045,5 290 000 kr,+710 000 kr (+13 %),Radhus,Äganderätt,4 rum,70 m²,,,216 m²,1996,36 400 kr/år,,,"Radhus - Farsta Slottsvik, Värmdö kommun - Såld 09 juni 2023",Stockholm,6 000 000 kr,RadHus,"Farsta Slottsvik, Värmdö kommun", 09 juni 2023,not found
13046,2 095 000 kr,+105 000 kr (+5 %),Radhus,Bostadsrätt,6 rum,"136,7 m²",,,,1990,42 924 kr/år,Ja,,"Radhus - Steninge, Sigtuna kommun - Såld 09 juni 2023",Stockholm,2 200 000 kr,RadHus,"Steninge, Sigtuna kommun", 09 juni 2023,35.32230824418784
13047,7 995 000 kr,+655 000 kr (+8 %),Parhus,Äganderätt,5 rum,82 m²,36 m²,,295 m²,1924,42 334 kr/år,Ja,,"Parhus - Enskededalen, Stockholms kommun - Såld 09 juni 2023",Stockholm,8 650 000 kr,RadHus,"Enskededalen, Stockholms kommun", 09 juni 2023,5.2110161879924695
13048,5 995 000 kr,+155 000 kr (+3 %),Radhus,Bostadsrätt,5 rum,"118,6 m²",,,,2017,5 500 kr/år,Ja,,"Radhus - Ursvik, Sundbybergs kommun - Såld 09 juni 2023",Stockholm,6 150 000 kr,RadHus,"Ursvik, Sundbybergs kommun", 09 juni 2023,8.869180501160562
13049,8 800 000 kr,+175 000 kr (+2 %),Kedjehus,Äganderätt,6 rum,135 m²,10 m²,,191 m²,2012,48 389 kr/år,,,"Kedjehus - Silverdal, Sollentuna kommun - Såld 09 juni 2023",Stockholm,8 975 000 kr,RadHus,"Silverdal, Sollentuna kommun", 09 juni 2023,9.833750705277946
13050,7 450 000 kr,+100 000 kr (+1 %),Kedjehus,Äganderätt,8 rum,154 m²,35 m²,,513 m²,1960,4 100 kr/år,,,"Kedjehus - Ella Gård, Täby kommun - Såld 09 juni 2023",Stockholm,7 550 000 kr,RadHus,"Ella Gård, Täby kommun", 09 juni 2023,13.360629058056498
13051,3 995 000 kr,+405 000 kr (+10 %),Kedjehus,Äganderätt,,132 m²,18 m²,,498 m²,1968,57 216 kr/år,,,"Kedjehus - Kälvesta, Stockholms kommun - Såld 09 juni 2023",Stockholm,4 400 000 kr,RadHus,"Kälvesta, Stockholms kommun", 09 juni 2023,13.954418234395128
13052,7 895 000 kr,+55 000 kr (+1 %),Radhus,Äganderätt,4 rum,118 m²,,,146 m²,2016,34 500 kr/år,,,"Radhus - Järvastaden, Solna kommun - Såld 09 juni 2023",Stockholm,7 950 000 kr,RadHus,"Järvastaden, Solna kommun", 09 juni 2023,7.676123017301106
13053,4 995 000 kr,+305 000 kr (+6 %),Radhus,Äganderätt,4 rum,115 m²,,,131 m²,1984,46 050 kr/år,,,"Radhus - Viby, Sollentuna kommun - Såld 09 juni 2023",Stockholm,5 300 000 kr,RadHus,"Viby, Sollentuna kommun", 09 juni 2023,17.84150434742966
13054,5 595 000 kr,+305 000 kr (+5 %),Kedjehus,Äganderätt,6 rum,120 m²,84 m²,,744 m²,1968,37 997 kr/år,,,"Kedjehus - Båtstorp, Österåkers kommun - Såld 08 juni 2023",Stockholm,5 900 000 kr,RadHus,"Båtstorp, Österåkers kommun", 08 juni 2023,24.067289896458956
13055,2 195 000 kr,+105 000 kr (+5 %),Radhus,Bostadsrätt,4 rum,"98,5 m²",,Ja,,1982,8 400 kr/år,Ja,,"Radhus - Masmo, Huddinge kommun - Såld 08 juni 2023",Stockholm,2 300 000 kr,RadHus,"Masmo, Huddinge kommun", 08 juni 2023,13.682605823901707
13056,2 695 000 kr,+155 000 kr (+6 %),Radhus,Bostadsrätt,3 rum,"84,5 m²",,,,1983,,Ja,,"Radhus - Skogås, Huddinge kommun - Såld 08 juni 2023",Stockholm,2 850 000 kr,RadHus,"Skogås, Huddinge kommun", 08 juni 2023,12.71061279826193
13057,3 495 000 kr,+205 000 kr (+6 %),Radhus,Äganderätt,4 rum,133 m²,,,296 m²,1973,54 016 kr/år,,,"Radhus - Brandbergen, Haninge kommun - Såld 07 juni 2023",Stockholm,3 700 000 kr,RadHus,"Brandbergen, Haninge kommun", 07 juni 2023,18.15704274089121
13058,2 997 000 kr,+203 000 kr (+7 %),Radhus,Tomträtt,4 rum,107 m²,,,218 m²,1983,53 958 kr/år,Ja,,"Radhus - Norsborg - Eriksberg, Botkyrka kommun - Såld 07 juni 2023",Stockholm,3 200 000 kr,RadHus,"Eriksberg, Botkyrka kommun", 07 juni 2023,17.00308016961593
13059,4 300 000 kr,+150 000 kr (+3 %),Radhus,Bostadsrätt,4 rum,97 m²,10 m²,,,,25 200 kr/år,,,"Radhus - Landsnora/Edsberg, Sollentuna kommun - Såld 07 juni 2023",Stockholm,4 450 000 kr,RadHus,"Landsnora/Edsberg, Sollentuna kommun", 07 juni 2023,14.067345977248117
13060,2 495 000 kr,+55 000 kr (+2 %),Radhus,Äganderätt,2 rum,60 m²,,,195 m²,1987,38 920 kr/år,,,"Radhus - Runö Backen, Österåkers kommun - Såld 07 juni 2023",Stockholm,2 550 000 kr,RadHus,"Runö Backen, Österåkers kommun", 07 juni 2023,35.0991849570589
13061,3 850 000 kr,+300 000 kr (+8 %),Radhus,Äganderätt,6 rum,134 m²,,,240 m²,1970,40 602 kr/år,,,"Radhus - Kälvesta, Stockholms kommun - Såld 07 juni 2023",Stockholm,4 150 000 kr,RadHus,"Kälvesta, Stockholms kommun", 07 juni 2023,13.954418234395128
13062,3 890 000 kr,+430 000 kr (+11 %),Kedjehus,Äganderätt,4 rum,128 m²,6 m²,,350 m²,1963,36 220 kr/år,,,"Kedjehus - Skälby, Järfälla kommun - Såld 07 juni 2023",Stockholm,4 320 000 kr,RadHus,"Skälby, Järfälla kommun", 07 juni 2023,14.968832716922062
13063,7 790 000 kr,+210 000 kr (+3 %),Kedjehus,Äganderätt,7 rum,126 m²,,,402 m²,1996,36 258 kr/år,,,"Kedjehus - Farsta Slottsvik, Värmdö kommun - Såld 06 juni 2023",Stockholm,8 000 000 kr,RadHus,"Farsta Slottsvik, Värmdö kommun", 06 juni 2023,not found
13064,10 250 000 kr,+250 000 kr (+2 %),Parhus,Äganderätt,7 rum,182 m²,24 m²,,290 m²,1989,73 849 kr/år,,,"Parhus - Eknäs, Nacka kommun - Såld 06 juni 2023",Stockholm,10 500 000 kr,RadHus,"Eknäs, Nacka kommun", 06 juni 2023,9.090722704096203
13065,3 790 000 kr,+520 000 kr (+14 %),Radhus,Äganderätt,4 rum,129 m²,,,242 m²,1968,36 800 kr/år,,,"Radhus - Viksjö, Järfälla kommun - Såld 06 juni 2023",Stockholm,4 310 000 kr,RadHus,"Viksjö, Järfälla kommun", 06 juni 2023,18.13054118622004
13066,4 995 000 kr,+655 000 kr (+13 %),Kedjehus,Äganderätt,7 rum,121 m²,70 m²,,457 m²,1966,29 929 kr/år,Ja,,"Kedjehus - Bredäng, Stockholms kommun - Såld 05 juni 2023",Stockholm,5 650 000 kr,RadHus,"Bredäng, Stockholms kommun", 05 juni 2023,8.537824647792542
13067,2 700 000 kr,+100 000 kr (+4 %),Kedjehus,Bostadsrätt,4 rum,"103,5 m²",,,,1966,18 319 kr/år,Ja,,"Kedjehus - Brunnsängs Hage, Södertälje kommun - Såld 05 juni 2023",Stockholm,2 800 000 kr,RadHus,"Brunnsängs Hage, Södertälje kommun", 05 juni 2023,30.128878039692335
13068,5 795 000 kr,+105 000 kr (+2 %),Parhus,Bostadsrätt,6 rum,123 m²,,Ja,,2019,30 200 kr/år,Ja,,"Parhus - Täljöviken, Österåkers kommun - Såld 05 juni 2023",Stockholm,5 900 000 kr,RadHus,"Täljöviken, Österåkers kommun", 05 juni 2023,19.16094790506009
13069,4 495 000 kr,+75 000 kr (+2 %),Radhus,Tomträtt,4 rum,92 m²,10 m²,,111 m²,1961,56 356 kr/år,Ja,,"Radhus - Farsta/Farsta strand/Larsboda, Stockholms kommun - Såld 05 juni 2023",Stockholm,4 570 000 kr,RadHus,"Farsta/Farsta strand/Larsboda, Stockholms kommun", 05 juni 2023,9.20106565402101
13070,5 275 000 kr,+125 000 kr (+2 %),Radhus,Bostadsrätt,5 rum,134 m²,,,,,3 600 kr/år,Ja,2,"Radhus - Tyresö Strand, Tyresö kommun - Såld 05 juni 2023",Stockholm,5 400 000 kr,RadHus,"Tyresö Strand, Tyresö kommun", 05 juni 2023,14.976982823976103
13071,4 595 000 kr,+50 000 kr (+1 %),Parhus,Bostadsrätt,5 rum,"105,3 m²",,Ja,,2017,24 000 kr/år,Ja,,"Parhus - Kolartorp, Haninge kommun - Såld 05 juni 2023",Stockholm,4 645 000 kr,RadHus,"Kolartorp, Haninge kommun", 05 juni 2023,16.877404180605453
13072,4 095 000 kr,+155 000 kr (+4 %),Radhus,Äganderätt,5 rum,117 m²,20 m²,,277 m²,1973,25 569 kr/år,,,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 04 juni 2023",Stockholm,4 250 000 kr,RadHus,"Hässelby Norra Villastad, Stockholms kommun", 04 juni 2023,not found
13073,3 495 000 kr,+105 000 kr (+3 %),Radhus,Äganderätt,5 rum,138 m²,13 m²,,269 m²,1968,35 884 kr/år,,,"Radhus - Rickeby, Vallentuna kommun - Såld 04 juni 2023",Stockholm,3 600 000 kr,RadHus,"Rickeby, Vallentuna kommun", 04 juni 2023,22.688362183796748
13074,7 750 000 kr,+150 000 kr (+2 %),Radhus,Bostadsrätt,3 rum,106 m²,,,,,33 600 kr/år,Ja,,"Radhus - Minneberg, Stockholms kommun - Såld 02 juni 2023",Stockholm,7 900 000 kr,RadHus,"Minneberg, Stockholms kommun", 02 juni 2023,4.757519714443931
13075,6 950 000 kr,+1 045 000 kr (+15 %),Radhus,Äganderätt,5 rum,150 m²,12 m²,,224 m²,1957,38 300 kr/år,,,"Radhus - Helenelund, Sollentuna kommun - Såld 02 juni 2023",Stockholm,7 995 000 kr,RadHus,"Helenelund, Sollentuna kommun", 02 juni 2023,11.239821445027577
13076,2 200 000 kr,+140 000 kr (+6 %),Radhus,Bostadsrätt,4 rum,"98,5 m²",,Ja,,1986,9 360 kr/år,Ja,,"Radhus - Myrstuguberget, Huddinge kommun - Såld 02 juni 2023",Stockholm,2 340 000 kr,RadHus,"Myrstuguberget, Huddinge kommun", 02 juni 2023,13.902840971752527
13077,2 990 000 kr,+120 000 kr (+4 %),Radhus,Tomträtt,5 rum,114 m²,53 m²,Ja,204 m²,1970,48 900 kr/år,Ja,,"Radhus - Vårberg, Stockholms kommun - Såld 02 juni 2023",Stockholm,3 110 000 kr,RadHus,"Vårberg, Stockholms kommun", 02 juni 2023,11.645377930265264
13078,5 475 000 kr,+125 000 kr (+2 %),Radhus,Äganderätt,4 rum,95 m²,,,251 m²,1978,45 538 kr/år,,,"Radhus - Gribbylund, Täby kommun - Såld 02 juni 2023",Stockholm,5 600 000 kr,RadHus,"Gribbylund, Täby kommun", 02 juni 2023,15.261665453559546
13079,6 495 000 kr,+1 555 000 kr (+24 %),Radhus,Bostadsrätt,5 rum,119 m²,,,,1966,8 400 kr/år,Ja,,"Radhus - Mälarhöjden, Stockholms kommun - Såld 02 juni 2023",Stockholm,8 050 000 kr,RadHus,"Mälarhöjden, Stockholms kommun", 02 juni 2023,7.097237509468962
13080,7 850 000 kr,+1 260 000 kr (+16 %),Radhus,Äganderätt,5 rum,102 m²,48 m²,,142 m²,1951,72 800 kr/år,Ja,,"Radhus - Stureby, Stockholms kommun - Såld 02 juni 2023",Stockholm,9 110 000 kr,RadHus,"Stureby, Stockholms kommun", 02 juni 2023,5.689638972996385
13081,4 225 000 kr,+125 000 kr (+3 %),Radhus,Äganderätt,5 rum,115 m²,16 m²,Ja,249 m²,1972,46 630 kr/år,Ja,,"Radhus - Vällingby - Vinsta, Stockholms kommun - Såld 01 juni 2023",Stockholm,4 350 000 kr,RadHus,"Vinsta, Stockholms kommun", 01 juni 2023,13.21636978507356
13082,6 995 000 kr,+1 335 000 kr (+19 %),Radhus,Äganderätt,7 rum,136 m²,10 m²,,139 m²,1975,49 950 kr/år,,,"Radhus - Älta - Kolarängen, Nacka kommun - Såld 01 juni 2023",Stockholm,8 330 000 kr,RadHus,"Kolarängen, Nacka kommun", 01 juni 2023,8.389989524169406
13083,4 495 000 kr,+755 000 kr (+17 %),Radhus,Bostadsrätt,4 rum,"105,5 m²",,,,1988,16 000 kr/år,,,"Radhus - Jarlaberg, Nacka kommun - Såld 01 juni 2023",Stockholm,5 250 000 kr,RadHus,"Jarlaberg, Nacka kommun", 01 juni 2023,5.737633743753939
13084,3 350 000 kr,+50 000 kr (+1 %),Kedjehus,Äganderätt,4 rum,106 m²,,,471 m²,1972,27 678 kr/år,,,"Kedjehus - Margretelund, Österåkers kommun - Såld 01 juni 2023",Stockholm,3 400 000 kr,RadHus,"Margretelund, Österåkers kommun", 01 juni 2023,21.223293345951042
